// DefragMatchPeriodBonusId,DefragMatchId,BonusType,Param1,Param2,Param3,StartDate,EndDate,Memo
802,11,0,"20","0","0","2021/04/13 7:00:00","2021/04/14 2:00:00","リーグポイント獲得量：20%UP"
803,11,4,"30","0","0","2021/04/14 7:00:00","2021/04/15 2:00:00","アダプタブル出現率：30%UP"
804,11,3,"20","0","0","2021/04/15 7:00:00","2021/04/16 2:00:00","サポートログクールタイム：20%短縮"
805,11,0,"20","0","0","2021/04/16 7:00:00","2021/04/17 2:00:00","リーグポイント獲得量：20%UP"
806,11,4,"30","0","0","2021/04/17 7:00:00","2021/04/18 2:00:00","アダプタブル出現率：30%UP"
807,11,3,"20","0","0","2021/04/18 7:00:00","2021/04/19 2:00:00","サポートログクールタイム：20%短縮"
808,11,0,"20","0","0","2021/04/19 7:00:00","2021/04/20 2:00:00","リーグポイント獲得量：20%UP"
809,11,4,"30","0","0","2021/04/20 7:00:00","2021/04/21 2:00:00","アダプタブル出現率：30%UP"
810,11,3,"20","0","0","2021/04/21 7:00:00","2021/04/22 2:00:00","サポートログクールタイム：20%短縮"
811,11,0,"20","0","0","2021/04/22 7:00:00","2021/04/23 2:00:00","リーグポイント獲得量：20%UP"
812,11,4,"30","0","0","2021/04/23 7:00:00","2021/04/24 2:00:00","アダプタブル出現率：30%UP"
813,11,3,"20","0","0","2021/04/24 7:00:00","2021/04/25 2:00:00","サポートログクールタイム：20%短縮"
814,11,0,"20","0","0","2021/04/25 7:00:00","2021/04/26 2:00:00","リーグポイント獲得量：20%UP"
815,11,4,"30","0","0","2021/04/26 7:00:00","2021/04/27 2:00:00","アダプタブル出現率：30%UP"
816,11,6,"2","0","0","2021/04/27 7:00:00","2021/04/28 2:00:00","レアドロップ率アップ"
817,11,6,"2","0","0","2021/04/28 7:00:00","2021/04/29 2:00:00","レアドロップ率アップ"
818,11,6,"2","0","0","2021/04/29 7:00:00","2021/04/30 2:00:00","レアドロップ率アップ"
819,11,6,"2","0","0","2021/04/30 7:00:00","2021/05/01 2:00:00","レアドロップ率アップ"
820,11,0,"50","0","0","2021/05/01 7:00:00","2021/05/02 2:00:00","リーグポイント獲得量：50%UP"
821,11,0,"50","0","0","2021/05/02 7:00:00","2021/05/03 2:00:00","リーグポイント獲得量：50%UP"
822,11,6,"2","0","0","2021/05/03 7:00:00","2021/05/04 2:00:00","レアドロップ率アップ"
823,11,0,"20","0","0","2021/05/04 7:00:00","2021/05/05 2:00:00","レアドロップ率アップ"
824,11,4,"30","0","0","2021/05/05 7:00:00","2021/05/06 2:00:00","アダプタブル出現率：30%UP"
825,11,3,"20","0","0","2021/05/06 7:00:00","2021/05/07 2:00:00","サポートログクールタイム：20%短縮"
826,11,0,"20","0","0","2021/05/07 7:00:00","2021/05/08 2:00:00","リーグポイント獲得量：20%UP"
827,11,4,"30","0","0","2021/05/08 7:00:00","2021/05/09 2:00:00","アダプタブル出現率：30%UP"
828,11,3,"20","0","0","2021/05/09 7:00:00","2021/05/10 2:00:00","サポートログクールタイム：20%短縮"
829,11,0,"20","0","0","2021/05/10 7:00:00","2021/05/11 2:00:00","リーグポイント獲得量：20%UP"
830,11,4,"30","0","0","2021/05/11 7:00:00","2021/05/12 2:00:00","アダプタブル出現率：30%UP"
831,11,3,"20","0","0","2021/05/12 7:00:00","2021/05/13 2:00:00","サポートログクールタイム：20%短縮"
832,11,0,"20","0","0","2021/05/13 7:00:00","2021/05/14 2:00:00","リーグポイント獲得量：20%UP"
833,11,4,"30","0","0","2021/05/14 7:00:00","2021/05/15 2:00:00","アダプタブル出現率：30%UP"
834,11,3,"20","0","0","2021/05/15 7:00:00","2021/05/16 2:00:00","サポートログクールタイム：20%短縮"
835,11,0,"20","0","0","2021/05/16 7:00:00","2021/05/17 2:00:00","リーグポイント獲得量：20%UP"
836,11,4,"30","0","0","2021/05/17 7:00:00","2021/05/18 2:00:00","アダプタブル出現率：30%UP"
837,11,6,"2","0","0","2021/05/18 7:00:00","2021/05/19 2:00:00","レアドロップ率アップ"
838,11,6,"2","0","0","2021/05/19 7:00:00","2021/05/20 2:00:00","レアドロップ率アップ"
839,11,0,"50","0","0","2021/05/20 7:00:00","2021/05/21 2:00:00","リーグポイント獲得量：50%UP"
840,11,6,"2","0","0","2021/05/21 7:00:00","2021/05/22 2:00:00","レアドロップ率アップ"
841,11,6,"2","0","0","2021/05/22 7:00:00","2021/05/23 2:00:00","レアドロップ率アップ"
842,11,0,"50","0","0","2021/05/23 7:00:00","2021/05/24 2:00:00","リーグポイント獲得量：50%UP"
843,11,6,"2","0","0","2021/05/24 7:00:00","2021/05/25 2:00:00","レアドロップ率アップ"
844,11,6,"2","0","0","2021/05/25 7:00:00","2021/05/26 2:00:00","レアドロップ率アップ"
845,11,0,"50","0","0","2021/05/26 7:00:00","2021/05/27 2:00:00","リーグポイント獲得量：50%UP"
846,11,6,"2","0","0","2021/05/27 7:00:00","2021/05/28 2:00:00","レアドロップ率アップ"
847,11,6,"2","0","0","2021/05/28 7:00:00","2021/05/29 2:00:00","レアドロップ率アップ"
848,11,0,"50","0","0","2021/05/29 7:00:00","2021/05/30 2:00:00","リーグポイント獲得量：50%UP"
849,11,6,"2","0","0","2021/05/30 7:00:00","2021/05/31 2:00:00","レアドロップ率アップ"
850,11,6,"2","0","0","2021/05/31 7:00:00","2021/06/01 2:00:00","レアドロップ率アップ"
851,12,0,"20","0","0","2021/05/10 7:00:00","2021/05/11 2:00:00","リーグポイント獲得量：20%UP"
852,12,4,"30","0","0","2021/05/11 7:00:00","2021/05/12 2:00:00","アダプタブル出現率：30%UP"
853,12,3,"20","0","0","2021/05/12 7:00:00","2021/05/13 2:00:00","サポートログクールタイム：20%短縮"
854,12,1,"1","0","0","2021/05/13 7:00:00","2021/05/14 2:00:00","リーグスコア獲得量：1UP"
855,12,6,"4","0","0","2021/05/14 7:00:00","2021/05/15 2:00:00","レアドロップ率アップ"
856,12,0,"50","0","0","2021/05/15 7:00:00","2021/05/16 2:00:00","リーグポイント獲得量：50%UP"
857,12,0,"20","0","0","2021/05/16 7:00:00","2021/05/17 2:00:00","リーグポイント獲得量：20%UP"
858,12,4,"30","0","0","2021/05/17 7:00:00","2021/05/18 2:00:00","アダプタブル出現率：30%UP"
859,12,3,"20","0","0","2021/05/18 7:00:00","2021/05/19 2:00:00","サポートログクールタイム：20%短縮"
860,12,1,"1","0","0","2021/05/19 7:00:00","2021/05/20 2:00:00","リーグスコア獲得量：1UP"
861,12,6,"4","0","0","2021/05/20 7:00:00","2021/05/21 2:00:00","レアドロップ率アップ"
862,12,0,"50","0","0","2021/05/21 7:00:00","2021/05/22 2:00:00","リーグポイント獲得量：50%UP"
863,12,0,"20","0","0","2021/05/22 7:00:00","2021/05/23 2:00:00","リーグポイント獲得量：20%UP"
864,12,4,"30","0","0","2021/05/23 7:00:00","2021/05/24 2:00:00","アダプタブル出現率：30%UP"
865,12,3,"20","0","0","2021/05/24 7:00:00","2021/05/25 2:00:00","サポートログクールタイム：20%短縮"
866,12,1,"1","0","0","2021/05/25 7:00:00","2021/05/26 2:00:00","リーグスコア獲得量：1UP"
867,12,6,"4","0","0","2021/05/26 7:00:00","2021/05/27 2:00:00","レアドロップ率アップ"
868,12,0,"50","0","0","2021/05/27 7:00:00","2021/05/28 2:00:00","リーグポイント獲得量：50%UP"
869,12,0,"20","0","0","2021/05/28 7:00:00","2021/05/29 2:00:00","リーグポイント獲得量：20%UP"
870,12,6,"4","0","0","2021/06/01 7:00:00","2021/06/02 2:00:00","レアドロップ率アップ"
871,12,6,"4","0","0","2021/06/02 7:00:00","2021/06/03 2:00:00","レアドロップ率アップ"
872,12,6,"4","0","0","2021/06/03 7:00:00","2021/06/04 2:00:00","レアドロップ率アップ"
873,12,6,"4","0","0","2021/06/04 7:00:00","2021/06/05 2:00:00","レアドロップ率アップ"
874,12,0,"50","0","0","2021/06/05 7:00:00","2021/06/06 2:00:00","リーグポイント獲得量：50%UP"
875,12,0,"50","0","0","2021/06/06 7:00:00","2021/06/07 2:00:00","リーグポイント獲得量：50%UP"
876,12,6,"4","0","0","2021/06/07 7:00:00","2021/06/08 2:00:00","レアドロップ率アップ"
877,12,4,"30","0","0","2021/06/08 7:00:00","2021/06/09 2:00:00","アダプタブル出現率：30%UP"
878,12,3,"20","0","0","2021/06/09 7:00:00","2021/06/10 2:00:00","サポートログクールタイム：20%短縮"
879,12,0,"20","0","0","2021/06/10 7:00:00","2021/06/11 2:00:00","リーグポイント獲得量：20%UP"
880,12,4,"30","0","0","2021/06/11 7:00:00","2021/06/12 2:00:00","アダプタブル出現率：30%UP"
881,12,3,"20","0","0","2021/06/12 7:00:00","2021/06/13 2:00:00","サポートログクールタイム：20%短縮"
882,12,0,"20","0","0","2021/06/13 7:00:00","2021/06/14 2:00:00","リーグポイント獲得量：20%UP"
883,12,4,"30","0","0","2021/06/14 7:00:00","2021/06/15 2:00:00","アダプタブル出現率：30%UP"
884,12,3,"20","0","0","2021/06/15 7:00:00","2021/06/16 2:00:00","サポートログクールタイム：20%短縮"
885,12,0,"20","0","0","2021/06/16 7:00:00","2021/06/17 2:00:00","リーグポイント獲得量：20%UP"
886,12,4,"30","0","0","2021/06/17 7:00:00","2021/06/18 2:00:00","アダプタブル出現率：30%UP"
887,12,3,"20","0","0","2021/06/18 7:00:00","2021/06/19 2:00:00","サポートログクールタイム：20%短縮"
888,12,0,"20","0","0","2021/06/19 7:00:00","2021/06/20 2:00:00","リーグポイント獲得量：20%UP"
889,12,4,"30","0","0","2021/06/20 7:00:00","2021/06/21 2:00:00","アダプタブル出現率：30%UP"
890,12,3,"20","0","0","2021/06/21 7:00:00","2021/06/22 2:00:00","サポートログクールタイム：20%短縮"
891,12,0,"20","0","0","2021/06/22 7:00:00","2021/06/23 2:00:00","リーグポイント獲得量：20%UP"
892,12,4,"30","0","0","2021/06/23 7:00:00","2021/06/24 2:00:00","アダプタブル出現率：30%UP"
893,12,3,"20","0","0","2021/06/24 7:00:00","2021/06/25 2:00:00","サポートログクールタイム：20%短縮"
894,12,0,"20","0","0","2021/06/25 7:00:00","2021/06/26 2:00:00","リーグポイント獲得量：20%UP"
895,12,4,"30","0","0","2021/06/26 7:00:00","2021/06/27 2:00:00","アダプタブル出現率：30%UP"
896,12,3,"20","0","0","2021/06/27 7:00:00","2021/06/28 2:00:00","サポートログクールタイム：20%短縮"
897,12,0,"20","0","0","2021/06/28 7:00:00","2021/06/29 2:00:00","リーグポイント獲得量：20%UP"
898,12,4,"30","0","0","2021/06/29 7:00:00","2021/06/30 2:00:00","アダプタブル出現率：30%UP"
899,12,3,"20","0","0","2021/06/30 7:00:00","2021/07/01 2:00:00","サポートログクールタイム：20%短縮"
900,12,0,"20","0","0","2021/07/01 7:00:00","2021/07/02 2:00:00","リーグポイント獲得量：20%UP"
901,12,4,"30","0","0","2021/07/02 7:00:00","2021/07/03 2:00:00","アダプタブル出現率：30%UP"
902,12,3,"20","0","0","2021/07/03 7:00:00","2021/07/04 2:00:00","サポートログクールタイム：20%短縮"
903,12,0,"20","0","0","2021/07/04 7:00:00","2021/07/05 2:00:00","リーグポイント獲得量：20%UP"
904,12,4,"30","0","0","2021/07/05 7:00:00","2021/07/06 2:00:00","アダプタブル出現率：30%UP"
905,12,3,"20","0","0","2021/07/06 7:00:00","2021/07/07 2:00:00","サポートログクールタイム：20%短縮"
906,12,0,"20","0","0","2021/07/07 7:00:00","2021/07/08 2:00:00","リーグポイント獲得量：20%UP"
907,12,4,"30","0","0","2021/07/08 7:00:00","2021/07/09 2:00:00","アダプタブル出現率：30%UP"
908,12,3,"20","0","0","2021/07/09 7:00:00","2021/07/10 2:00:00","サポートログクールタイム：20%短縮"
909,12,0,"20","0","0","2021/07/10 7:00:00","2021/07/11 2:00:00","リーグポイント獲得量：20%UP"
910,12,4,"30","0","0","2021/07/11 7:00:00","2021/07/12 2:00:00","アダプタブル出現率：30%UP"
911,12,3,"20","0","0","2021/07/12 7:00:00","2021/07/13 2:00:00","サポートログクールタイム：20%短縮"
912,12,6,"4","0","0","2021/07/13 7:00:00","2021/07/14 2:00:00","レアドロップ率アップ"
913,12,6,"4","0","0","2021/07/14 7:00:00","2021/07/15 2:00:00","レアドロップ率アップ"
914,12,0,"50","0","0","2021/07/15 7:00:00","2021/07/16 2:00:00","リーグポイント獲得量：50%UP"
915,12,6,"4","0","0","2021/07/16 7:00:00","2021/07/17 2:00:00","レアドロップ率アップ"
916,12,6,"4","0","0","2021/07/17 7:00:00","2021/07/18 2:00:00","レアドロップ率アップ"
917,12,0,"50","0","0","2021/07/18 7:00:00","2021/07/19 2:00:00","リーグポイント獲得量：50%UP"
918,12,6,"4","0","0","2021/07/19 7:00:00","2021/07/20 2:00:00","レアドロップ率アップ"
919,12,6,"4","0","0","2021/07/20 7:00:00","2021/07/21 2:00:00","レアドロップ率アップ"
920,12,0,"50","0","0","2021/07/21 7:00:00","2021/07/22 2:00:00","リーグポイント獲得量：50%UP"
921,12,6,"4","0","0","2021/07/22 7:00:00","2021/07/23 2:00:00","レアドロップ率アップ"
922,12,6,"4","0","0","2021/07/23 7:00:00","2021/07/24 2:00:00","レアドロップ率アップ"
923,12,0,"50","0","0","2021/07/24 7:00:00","2021/07/25 2:00:00","リーグポイント獲得量：50%UP"
924,12,6,"4","0","0","2021/07/25 7:00:00","2021/07/26 2:00:00","レアドロップ率アップ"
925,12,6,"4","0","0","2021/07/26 7:00:00","2021/07/27 2:00:00","レアドロップ率アップ"
926,13,0,"20","0","0","2021/07/01 7:00:00","2021/07/02 2:00:00","リーグポイント獲得量：20%UP"
927,13,4,"30","0","0","2021/07/02 7:00:00","2021/07/03 2:00:00","アダプタブル出現率：30%UP"
928,13,3,"20","0","0","2021/07/03 7:00:00","2021/07/04 2:00:00","サポートログクールタイム：20%短縮"
929,13,1,"1","0","0","2021/07/04 7:00:00","2021/07/05 2:00:00","リーグスコア獲得量：1UP"
930,13,6,"4","0","0","2021/07/05 7:00:00","2021/07/06 2:00:00","レアドロップ率アップ"
931,13,0,"50","0","0","2021/07/06 7:00:00","2021/07/07 2:00:00","リーグポイント獲得量：50%UP"
932,13,0,"20","0","0","2021/07/07 7:00:00","2021/07/08 2:00:00","リーグポイント獲得量：20%UP"
933,13,4,"30","0","0","2021/07/08 7:00:00","2021/07/09 2:00:00","アダプタブル出現率：30%UP"
934,13,3,"20","0","0","2021/07/09 7:00:00","2021/07/10 2:00:00","サポートログクールタイム：20%短縮"
935,13,1,"1","0","0","2021/07/10 7:00:00","2021/07/11 2:00:00","リーグスコア獲得量：1UP"
936,13,6,"4","0","0","2021/07/11 7:00:00","2021/07/12 2:00:00","レアドロップ率アップ"
937,13,0,"50","0","0","2021/07/12 7:00:00","2021/07/13 2:00:00","リーグポイント獲得量：50%UP"
938,13,0,"20","0","0","2021/07/13 7:00:00","2021/07/14 2:00:00","リーグポイント獲得量：20%UP"
939,13,4,"30","0","0","2021/07/14 7:00:00","2021/07/15 2:00:00","アダプタブル出現率：30%UP"
940,13,3,"20","0","0","2021/07/15 7:00:00","2021/07/16 2:00:00","サポートログクールタイム：20%短縮"
941,13,1,"1","0","0","2021/07/16 7:00:00","2021/07/17 2:00:00","リーグスコア獲得量：1UP"
942,13,6,"4","0","0","2021/07/17 7:00:00","2021/07/18 2:00:00","レアドロップ率アップ"
943,13,0,"50","0","0","2021/07/18 7:00:00","2021/07/19 2:00:00","リーグポイント獲得量：50%UP"
944,13,0,"20","0","0","2021/07/19 7:00:00","2021/07/20 2:00:00","リーグポイント獲得量：20%UP"
945,13,0,"50","0","0","2021/07/27 7:00:00","2021/07/28 2:00:00","リーグポイント獲得量：50%UP"
946,13,6,"4","0","0","2021/07/28 7:00:00","2021/07/29 2:00:00","レアドロップ率アップ"
947,13,6,"4","0","0","2021/07/29 7:00:00","2021/07/30 2:00:00","レアドロップ率アップ"
948,13,0,"50","0","0","2021/07/30 7:00:00","2021/07/31 2:00:00","リーグポイント獲得量：50%UP"
949,13,6,"4","0","0","2021/07/31 7:00:00","2021/08/01 2:00:00","レアドロップ率アップ"
950,13,6,"4","0","0","2021/08/01 7:00:00","2021/08/02 2:00:00","レアドロップ率アップ"
951,13,0,"50","0","0","2021/08/02 7:00:00","2021/08/03 2:00:00","リーグポイント獲得量：50%UP"
952,13,4,"30","0","0","2021/08/03 7:00:00","2021/08/04 2:00:00","アダプタブル出現率：30%UP"
953,13,3,"20","0","0","2021/08/04 7:00:00","2021/08/05 2:00:00","サポートログクールタイム：20%短縮"
954,13,0,"20","0","0","2021/08/05 7:00:00","2021/08/06 2:00:00","リーグポイント獲得量：20%UP"
955,13,4,"30","0","0","2021/08/06 7:00:00","2021/08/07 2:00:00","アダプタブル出現率：30%UP"
956,13,3,"20","0","0","2021/08/07 7:00:00","2021/08/08 2:00:00","サポートログクールタイム：20%短縮"
957,13,0,"20","0","0","2021/08/08 7:00:00","2021/08/09 2:00:00","リーグポイント獲得量：20%UP"
958,13,4,"30","0","0","2021/08/09 7:00:00","2021/08/10 2:00:00","アダプタブル出現率：30%UP"
959,13,6,"4","0","0","2021/08/10 7:00:00","2021/08/11 2:00:00","レアドロップ率アップ"
960,13,6,"4","0","0","2021/08/11 7:00:00","2021/08/12 2:00:00","レアドロップ率アップ"
961,13,0,"50","0","0","2021/08/12 7:00:00","2021/08/13 2:00:00","リーグポイント獲得量：50%UP"
962,13,6,"4","0","0","2021/08/13 7:00:00","2021/08/14 2:00:00","レアドロップ率アップ"
963,13,6,"4","0","0","2021/08/14 7:00:00","2021/08/15 2:00:00","レアドロップ率アップ"
964,13,0,"50","0","0","2021/08/15 7:00:00","2021/08/16 2:00:00","リーグポイント獲得量：50%UP"
965,13,6,"4","0","0","2021/08/16 7:00:00","2021/08/17 2:00:00","レアドロップ率アップ"
966,13,6,"4","0","0","2021/08/17 7:00:00","2021/08/18 2:00:00","レアドロップ率アップ"
967,13,0,"50","0","0","2021/08/18 7:00:00","2021/08/19 2:00:00","リーグポイント獲得量：50%UP"
968,13,6,"4","0","0","2021/08/19 7:00:00","2021/08/20 2:00:00","レアドロップ率アップ"
969,13,6,"4","0","0","2021/08/20 7:00:00","2021/08/21 2:00:00","レアドロップ率アップ"
970,13,0,"50","0","0","2021/08/21 7:00:00","2021/08/22 2:00:00","リーグポイント獲得量：50%UP"
971,13,6,"4","0","0","2021/08/22 7:00:00","2021/08/23 2:00:00","レアドロップ率アップ"
972,13,6,"4","0","0","2021/08/23 7:00:00","2021/08/24 2:00:00","レアドロップ率アップ"
973,13,3,"20","0","0","2021/08/24 7:00:00","2021/08/25 2:00:00","サポートログクールタイム：20%短縮"
974,13,0,"20","0","0","2021/08/25 7:00:00","2021/08/26 2:00:00","リーグポイント獲得量：20%UP"
975,13,4,"30","0","0","2021/08/26 7:00:00","2021/08/27 2:00:00","アダプタブル出現率：30%UP"
976,13,3,"20","0","0","2021/08/27 7:00:00","2021/08/28 2:00:00","サポートログクールタイム：20%短縮"
977,13,0,"20","0","0","2021/08/28 7:00:00","2021/08/29 2:00:00","リーグポイント獲得量：20%UP"
978,13,4,"30","0","0","2021/08/29 7:00:00","2021/08/30 2:00:00","アダプタブル出現率：30%UP"
979,13,3,"20","0","0","2021/08/30 7:00:00","2021/08/31 2:00:00","サポートログクールタイム：20%短縮"
980,13,0,"20","0","0","2021/08/31 7:00:00","2021/09/01 2:00:00","リーグポイント獲得量：20%UP"
981,13,4,"30","0","0","2021/09/01 7:00:00","2021/09/02 2:00:00","アダプタブル出現率：30%UP"
982,13,3,"20","0","0","2021/09/02 7:00:00","2021/09/03 2:00:00","サポートログクールタイム：20%短縮"
983,13,0,"20","0","0","2021/09/03 7:00:00","2021/09/04 2:00:00","リーグポイント獲得量：20%UP"
984,13,4,"30","0","0","2021/09/04 7:00:00","2021/09/05 2:00:00","アダプタブル出現率：30%UP"
985,13,3,"20","0","0","2021/09/05 7:00:00","2021/09/06 2:00:00","サポートログクールタイム：20%短縮"
986,13,0,"20","0","0","2021/09/06 7:00:00","2021/09/07 2:00:00","リーグポイント獲得量：20%UP"
987,13,4,"30","0","0","2021/09/07 7:00:00","2021/09/08 2:00:00","アダプタブル出現率：30%UP"
988,13,3,"20","0","0","2021/09/08 7:00:00","2021/09/09 2:00:00","サポートログクールタイム：20%短縮"
989,13,0,"20","0","0","2021/09/09 7:00:00","2021/09/10 2:00:00","リーグポイント獲得量：20%UP"
990,13,4,"30","0","0","2021/09/10 7:00:00","2021/09/11 2:00:00","アダプタブル出現率：30%UP"
991,13,3,"20","0","0","2021/09/11 7:00:00","2021/09/12 2:00:00","サポートログクールタイム：20%短縮"
992,13,0,"20","0","0","2021/09/12 7:00:00","2021/09/13 2:00:00","リーグポイント獲得量：20%UP"
993,13,4,"30","0","0","2021/09/13 7:00:00","2021/09/14 2:00:00","アダプタブル出現率：30%UP"
994,13,6,"4","0","0","2021/09/14 7:00:00","2021/09/15 2:00:00","レアドロップ率アップ"
995,13,6,"4","0","0","2021/09/15 7:00:00","2021/09/16 2:00:00","レアドロップ率アップ"
996,13,0,"50","0","0","2021/09/16 7:00:00","2021/09/17 2:00:00","リーグポイント獲得量：50%UP"
997,13,6,"4","0","0","2021/09/17 7:00:00","2021/09/18 2:00:00","レアドロップ率アップ"
998,13,6,"4","0","0","2021/09/18 7:00:00","2021/09/19 2:00:00","レアドロップ率アップ"
999,13,0,"50","0","0","2021/09/19 7:00:00","2021/09/20 2:00:00","リーグポイント獲得量：50%UP"
1000,13,6,"4","0","0","2021/09/20 7:00:00","2021/09/21 2:00:00","レアドロップ率アップ"
1001,13,6,"4","0","0","2021/09/21 7:00:00","2021/09/22 2:00:00","レアドロップ率アップ"
1002,13,0,"50","0","0","2021/09/22 7:00:00","2021/09/23 2:00:00","リーグポイント獲得量：50%UP"
1003,13,6,"4","0","0","2021/09/23 7:00:00","2021/09/24 2:00:00","レアドロップ率アップ"
1004,13,6,"4","0","0","2021/09/24 7:00:00","2021/09/25 2:00:00","レアドロップ率アップ"
1005,13,0,"50","0","0","2021/09/25 7:00:00","2021/09/26 2:00:00","リーグポイント獲得量：50%UP"
1006,13,6,"4","0","0","2021/09/26 7:00:00","2021/09/27 2:00:00","レアドロップ率アップ"
1007,13,6,"4","0","0","2021/09/27 7:00:00","2021/09/28 2:00:00","レアドロップ率アップ"
1008,14,0,"20","0","0","2021/09/01 7:00:00","2021/09/02 2:00:00","リーグポイント獲得量：20%UP"
1009,14,4,"30","0","0","2021/09/02 7:00:00","2021/09/03 2:00:00","アダプタブル出現率：30%UP"
1010,14,3,"20","0","0","2021/09/03 7:00:00","2021/09/04 2:00:00","サポートログクールタイム：20%短縮"
1011,14,1,"1","0","0","2021/09/04 7:00:00","2021/09/05 2:00:00","リーグスコア獲得量：1UP"
1012,14,6,"4","0","0","2021/09/05 7:00:00","2021/09/06 2:00:00","レアドロップ率アップ"
1013,14,0,"50","0","0","2021/09/06 7:00:00","2021/09/07 2:00:00","リーグポイント獲得量：50%UP"
1014,14,0,"20","0","0","2021/09/07 7:00:00","2021/09/08 2:00:00","リーグポイント獲得量：20%UP"
1015,14,4,"30","0","0","2021/09/08 7:00:00","2021/09/09 2:00:00","アダプタブル出現率：30%UP"
1016,14,3,"20","0","0","2021/09/09 7:00:00","2021/09/10 2:00:00","サポートログクールタイム：20%短縮"
1017,14,1,"1","0","0","2021/09/10 7:00:00","2021/09/11 2:00:00","リーグスコア獲得量：1UP"
1018,14,6,"4","0","0","2021/09/11 7:00:00","2021/09/12 2:00:00","レアドロップ率アップ"
1019,14,0,"50","0","0","2021/09/12 7:00:00","2021/09/13 2:00:00","リーグポイント獲得量：50%UP"
1020,14,0,"20","0","0","2021/09/13 7:00:00","2021/09/14 2:00:00","リーグポイント獲得量：20%UP"
1021,14,4,"30","0","0","2021/09/14 7:00:00","2021/09/15 2:00:00","アダプタブル出現率：30%UP"
1022,14,3,"20","0","0","2021/09/15 7:00:00","2021/09/16 2:00:00","サポートログクールタイム：20%短縮"
1023,14,1,"1","0","0","2021/09/16 7:00:00","2021/09/17 2:00:00","リーグスコア獲得量：1UP"
1024,14,6,"4","0","0","2021/09/17 7:00:00","2021/09/18 2:00:00","レアドロップ率アップ"
1025,14,0,"50","0","0","2021/09/18 7:00:00","2021/09/19 2:00:00","リーグポイント獲得量：50%UP"
1026,14,0,"20","0","0","2021/09/19 7:00:00","2021/09/20 2:00:00","リーグポイント獲得量：20%UP"
1027,14,4,"30","0","0","2021/09/20 7:00:00","2021/09/21 2:00:00","アダプタブル出現率：30%UP"
1028,14,3,"20","0","0","2021/09/21 7:00:00","2021/09/22 2:00:00","サポートログクールタイム：20%短縮"
1029,14,1,"1","0","0","2021/09/22 7:00:00","2021/09/23 2:00:00","リーグスコア獲得量：1UP"
1030,14,6,"4","0","0","2021/09/23 7:00:00","2021/09/24 2:00:00","レアドロップ率アップ"
1031,14,0,"50","0","0","2021/09/28 7:00:00","2021/09/29 2:00:00","リーグポイント獲得量：50%UP"
1032,14,6,"4","0","0","2021/09/29 7:00:00","2021/09/30 2:00:00","レアドロップ率アップ"
1033,14,6,"4","0","0","2021/09/30 7:00:00","2021/10/01 2:00:00","レアドロップ率アップ"
1034,14,0,"50","0","0","2021/10/01 7:00:00","2021/10/02 2:00:00","リーグポイント獲得量：50%UP"
1035,14,6,"4","0","0","2021/10/02 7:00:00","2021/10/03 2:00:00","レアドロップ率アップ"
1036,14,6,"4","0","0","2021/10/03 7:00:00","2021/10/04 2:00:00","レアドロップ率アップ"
1037,14,0,"50","0","0","2021/10/04 7:00:00","2021/10/05 2:00:00","リーグポイント獲得量：50%UP"
1038,14,4,"30","0","0","2021/10/05 7:00:00","2021/10/06 2:00:00","アダプタブル出現率：30%UP"
1039,14,3,"20","0","0","2021/10/06 7:00:00","2021/10/07 2:00:00","サポートログクールタイム：20%短縮"
1040,14,0,"20","0","0","2021/10/07 7:00:00","2021/10/08 2:00:00","リーグポイント獲得量：20%UP"
1041,14,4,"30","0","0","2021/10/08 7:00:00","2021/10/09 2:00:00","アダプタブル出現率：30%UP"
1042,14,3,"20","0","0","2021/10/09 7:00:00","2021/10/10 2:00:00","サポートログクールタイム：20%短縮"
1043,14,0,"20","0","0","2021/10/10 7:00:00","2021/10/11 2:00:00","リーグポイント獲得量：20%UP"
1044,14,4,"30","0","0","2021/10/11 7:00:00","2021/10/12 2:00:00","アダプタブル出現率：30%UP"
1045,14,3,"20","0","0","2021/10/12 7:00:00","2021/10/13 2:00:00","サポートログクールタイム：20%短縮"
1046,14,0,"20","0","0","2021/10/13 7:00:00","2021/10/14 2:00:00","リーグポイント獲得量：20%UP"
1047,14,4,"30","0","0","2021/10/14 7:00:00","2021/10/15 2:00:00","アダプタブル出現率：30%UP"
1048,14,3,"20","0","0","2021/10/15 7:00:00","2021/10/16 2:00:00","サポートログクールタイム：20%短縮"
1049,14,0,"20","0","0","2021/10/16 7:00:00","2021/10/17 2:00:00","リーグポイント獲得量：20%UP"
1050,14,4,"30","0","0","2021/10/17 7:00:00","2021/10/18 2:00:00","アダプタブル出現率：30%UP"
1051,14,3,"20","0","0","2021/10/18 7:00:00","2021/10/19 2:00:00","サポートログクールタイム：20%短縮"
1052,14,6,"4","0","0","2021/10/19 7:00:00","2021/10/20 2:00:00","レアドロップ率アップ"
1053,14,6,"4","0","0","2021/10/20 7:00:00","2021/10/21 2:00:00","レアドロップ率アップ"
1054,14,0,"50","0","0","2021/10/21 7:00:00","2021/10/22 2:00:00","リーグポイント獲得量：50%UP"
1055,14,6,"4","0","0","2021/10/22 7:00:00","2021/10/23 2:00:00","レアドロップ率アップ"
1056,14,6,"4","0","0","2021/10/23 7:00:00","2021/10/24 2:00:00","レアドロップ率アップ"
