// SoundVoiceId,RecordId,QueName,Volume,DecayMin,DecayMax,PriorityIdentifier,SkipTime,IsUsePan
5234,"CH_SIN_SUP_032","ch_sin_201909patch_late",1,1000,2000,1,0.1,True
5235,"CH_SIN_SUP_034","ch_sin_201909patch_late",1,1000,2000,1,0.1,True
5236,"CH_SIN_SUP_035","ch_sin_201909patch_late",1,1000,2000,1,0.1,True
5237,"CH_YUI_MENU_094","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5238,"CH_YUI_MENU_095","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5239,"CH_YUI_OPE_007","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5240,"CH_YUI_OPE_008","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5241,"CH_YUI_OPE_009","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5242,"CH_YUI_OPE_010","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5243,"CH_YUI_OPE_011","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5244,"CH_YUI_OPE_012","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5245,"CH_YUI_OPE_013","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5246,"CH_YUI_OPE_014","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5247,"CH_YUI_OPE_015","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5248,"CH_YUI_OPE_016","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5249,"CH_YUI_OPE_017","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5250,"CH_YUI_OPE_018","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5251,"CH_YUI_OPE_019","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5252,"CH_YUI_OPE_020","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5253,"CH_YUI_OPE_021","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5254,"CH_YUI_OPE_022","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5255,"CH_YUI_OPE_023","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5256,"CH_YUI_OPE_024","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5257,"CH_YUI_OPE_025","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5258,"CH_YUI_RES_007","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5259,"CH_YUI_RES_008","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5260,"CH_YUI_RES_009","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5261,"CH_YUI_RES_010","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5262,"CH_YUI_RES_011","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5263,"CH_YUI_RES_012","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5264,"CH_YUI_RES_013","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5265,"CH_YUI_RES_014","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5266,"CH_YUI_SUP_001","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5267,"CH_YUI_SUP_002","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5268,"CH_YUI_SUP_003","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5269,"CH_YUI_SUP_004","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5270,"CH_YUI_SUP_005","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5271,"CH_YUI_SUP_006","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5272,"CH_YUI_SUP_007","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5273,"CH_YUI_SUP_012","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5274,"CH_YUI_SUP_013","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5275,"CH_YUI_SUP_014","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5276,"CH_YUI_SUP_015","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5277,"CH_YUI_SUP_017","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5278,"CH_YUI_SUP_019","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5279,"CH_YUI_SUP_020","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5280,"CH_YUI_SUP_024","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5281,"CH_YUI_SUP_025","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5282,"CH_YUI_SUP_027","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5283,"CH_YUI_SUP_028","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5284,"CH_YUI_SUP_029","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5285,"CH_YUI_SUP_030","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5286,"CH_YUI_SUP_031","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5287,"CH_YUI_SUP_032","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5288,"CH_YUI_SUP_034","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5289,"CH_YUI_SUP_035","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5290,"CH_YUI_SUP_036","ch_yui_201909patch_late",1,1000,2000,1,0.1,True
5291,"CH_YUU_BTL_140","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5292,"CH_YUU_BTL_141","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5293,"CH_YUU_BTL_142","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5294,"CH_YUU_BTL_143","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5295,"CH_YUU_BTL_144","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5296,"CH_YUU_BTL_149","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5297,"CH_YUU_BTL_150","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5298,"CH_YUU_BTL_151","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5299,"CH_YUU_BTL_163","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5300,"CH_YUU_BTL_164","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5301,"CH_YUU_BTL_165","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5302,"CH_YUU_BTL_166","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5303,"CH_YUU_BTL_167","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5304,"CH_YUU_BTL_168","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5305,"CH_YUU_BTL_169","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5306,"CH_YUU_BTL_170","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5307,"CH_YUU_BTL_171","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5308,"CH_YUU_BTL_172","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5309,"CH_YUU_BTL_173","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5310,"CH_YUU_BTL_174","ch_yuu_201909patch_late",1,20,40,1,0.1,True
5311,"CH_YUU_CHAT_025","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5312,"CH_YUU_CHAT_026","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5313,"CH_YUU_CHAT_027","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5314,"CH_YUU_CHAT_028","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5315,"CH_YUU_CHAT_029","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5316,"CH_YUU_CHAT_030","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5317,"CH_YUU_CHAT_031","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5318,"CH_YUU_CHAT_032","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5319,"CH_YUU_CHAT_033","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5320,"CH_YUU_CHAT_034","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5321,"CH_YUU_JOI_074","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5322,"CH_YUU_JOI_075","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5323,"CH_YUU_JOI_076","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5324,"CH_YUU_JOI_077","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5325,"CH_YUU_JOI_078","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5326,"CH_YUU_JOI_079","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5327,"CH_YUU_JOI_080","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5328,"CH_YUU_JOI_081","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5329,"CH_YUU_JOI_082","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5330,"CH_YUU_JOI_083","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5331,"CH_YUU_JOI_084","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5332,"CH_YUU_JOI_085","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5333,"CH_YUU_JOI_086","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5334,"CH_YUU_JOI_087","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5335,"CH_YUU_JOI_088","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5336,"CH_YUU_JOI_089","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5337,"CH_YUU_JOI_090","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5338,"CH_YUU_JOI_091","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5339,"CH_YUU_JOI_092","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5340,"CH_YUU_JOI_093","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5341,"CH_YUU_JOI_094","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5342,"CH_YUU_JOI_095","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5343,"CH_YUU_JOI_096","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5344,"CH_YUU_MENU_094","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5345,"CH_YUU_MENU_095","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5346,"CH_YUU_QUE_064","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5347,"CH_YUU_QUE_065","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5348,"CH_YUU_QUE_066","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5349,"CH_YUU_QUE_067","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5350,"CH_YUU_QUE_068","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5351,"CH_YUU_QUE_069","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5352,"CH_YUU_QUE_070","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5353,"CH_YUU_QUE_071","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5354,"CH_YUU_QUE_072","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5355,"CH_YUU_RES_007","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5356,"CH_YUU_RES_008","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5357,"CH_YUU_SEA_001","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5358,"CH_YUU_SEA_002","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5359,"CH_YUU_SEA_003","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5360,"CH_YUU_SEA_004","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5361,"CH_YUU_SEA_005","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5362,"CH_YUU_SEA_006","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5363,"CH_YUU_SUP_001","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5364,"CH_YUU_SUP_002","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5365,"CH_YUU_SUP_003","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5366,"CH_YUU_SUP_004","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5367,"CH_YUU_SUP_005","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5368,"CH_YUU_SUP_006","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5369,"CH_YUU_SUP_007","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5370,"CH_YUU_SUP_013","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5371,"CH_YUU_SUP_014","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5372,"CH_YUU_SUP_015","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5373,"CH_YUU_SUP_016","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5374,"CH_YUU_SUP_017","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5375,"CH_YUU_SUP_018","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5376,"CH_YUU_SUP_019","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5377,"CH_YUU_SUP_021","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5378,"CH_YUU_SUP_022","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5379,"CH_YUU_SUP_023","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5380,"CH_YUU_SUP_024","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5381,"CH_YUU_SUP_025","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5382,"CH_YUU_SUP_026","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5383,"CH_YUU_SUP_027","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5384,"CH_YUU_SUP_028","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5385,"CH_YUU_SUP_029","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5386,"CH_YUU_SUP_030","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5387,"CH_YUU_SUP_031","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5388,"CH_YUU_SUP_032","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5389,"CH_YUU_SUP_034","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5390,"CH_YUU_SUP_035","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5391,"CH_YUU_SUP_036","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5392,"CH_YUU_SUP_037","ch_yuu_201909patch_late",1,1000,2000,1,0.1,True
5393,"CH_SUP_SUP_001","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5394,"CH_SUP_SUP_002","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5395,"CH_SUP_SUP_003","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5396,"CH_SUP_SUP_004","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5397,"CH_SUP_SUP_005","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5398,"CH_SUP_SUP_006","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5399,"CH_SUP_SUP_007","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5400,"CH_SUP_SUP_008","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5401,"CH_SUP_SUP_009","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5402,"CH_SUP_SUP_010","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5403,"CH_SUP_SUP_011","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5404,"CH_SUP_SUP_012","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5405,"CH_SUP_SUP_013","ch_sup_201909patch_late",1,1000,2000,1,0.1,True
5406,"CH_KIR_SEA_007","ch_kir_202001patch",1,1000,2000,1,0.1,True
5407,"CH_ASU_SEA_007","ch_asu_202001patch",1,1000,2000,1,0.1,True
5408,"CH_LEA_SEA_007","ch_lea_202001patch",1,1000,2000,1,0.1,True
5409,"CH_LIS_SEA_007","ch_lis_202001patch",1,1000,2000,1,0.1,True
5410,"CH_SIL_SEA_007","ch_sil_202001patch",1,1000,2000,1,0.1,True
5411,"CH_SIN_SEA_007","ch_sin_202001patch",1,1000,2000,1,0.1,True
5412,"CH_AGI_SEA_007","ch_agi_202001patch",1,1000,2000,1,0.1,True
5413,"CH_YUU_SEA_007","ch_yuu_202001patch",1,1000,2000,1,0.1,True
5414,"CH_REC_SUP_006","ch_rec_voice_202002patch",1,1000,2000,1,0.1,True
5415,"CH_REC_ADV_040","ch_rec_voice_202002patch",1,1000,2000,1,0.1,True
5416,"CH_REC_ADV_041","ch_rec_voice_202002patch",1,1000,2000,1,0.1,True
5417,"CH_REC_ADV_042","ch_rec_voice_202002patch",1,1000,2000,1,0.1,True
5418,"CH_REC_ADV_043","ch_rec_voice_202002patch",1,1000,2000,1,0.1,True
5419,"CH_EUG_SUP_033","ch_eug_202002patch",1,1000,2000,1,0.1,True
5420,"CH_KIR_SUP_033","ch_kir_202002patch",1,1000,2000,1,0.1,True
5421,"CH_AGI_RES_008","ch_agi_202002patch",1,1000,2000,1,0.1,True
5422,"CH_RAI_ADV_001","ch_rai_202003patch",1,1000,2000,1,0.1,True
5423,"CH_RAI_ADV_002","ch_rai_202003patch",1,1000,2000,1,0.1,True
5424,"CH_RAI_ADV_003","ch_rai_202003patch",1,1000,2000,1,0.1,True
5425,"CH_RAI_ADV_004","ch_rai_202003patch",1,1000,2000,1,0.1,True
5426,"CH_RAI_ADV_005","ch_rai_202003patch",1,1000,2000,1,0.1,True
5427,"CH_RAI_ADV_006","ch_rai_202003patch",1,1000,2000,1,0.1,True
5428,"CH_RAI_ADV_007","ch_rai_202003patch",1,1000,2000,1,0.1,True
5429,"CH_RAI_ADV_008","ch_rai_202003patch",1,1000,2000,1,0.1,True
5430,"CH_RAI_ADV_009","ch_rai_202003patch",1,1000,2000,1,0.1,True
5431,"CH_RAI_ADV_010","ch_rai_202003patch",1,1000,2000,1,0.1,True
5432,"CH_RAI_ADV_011","ch_rai_202003patch",1,1000,2000,1,0.1,True
5433,"CH_RAI_ADV_012","ch_rai_202003patch",1,1000,2000,1,0.1,True
5434,"CH_RAI_ADV_013","ch_rai_202003patch",1,1000,2000,1,0.1,True
5435,"CH_RAI_ADV_014","ch_rai_202003patch",1,1000,2000,1,0.1,True
5436,"CH_RAI_ADV_015","ch_rai_202003patch",1,1000,2000,1,0.1,True
5437,"CH_RAI_ADV_016","ch_rai_202003patch",1,1000,2000,1,0.1,True
5438,"CH_RAI_ADV_017","ch_rai_202003patch",1,1000,2000,1,0.1,True
5439,"CH_RAI_ADV_018","ch_rai_202003patch",1,1000,2000,1,0.1,True
5440,"CH_RAI_ADV_019","ch_rai_202003patch",1,1000,2000,1,0.1,True
5441,"CH_RAI_ADV_020","ch_rai_202003patch",1,1000,2000,1,0.1,True
5442,"CH_RAI_ADV_021","ch_rai_202003patch",1,1000,2000,1,0.1,True
5443,"CH_RAI_ADV_022","ch_rai_202003patch",1,1000,2000,1,0.1,True
5444,"CH_RAI_ADV_023","ch_rai_202003patch",1,1000,2000,1,0.1,True
5445,"CH_RAI_ADV_024","ch_rai_202003patch",1,1000,2000,1,0.1,True
5446,"CH_RAI_ADV_025","ch_rai_202003patch",1,1000,2000,1,0.1,True
5447,"CH_RAI_ADV_026","ch_rai_202003patch",1,1000,2000,1,0.1,True
5448,"CH_RAI_ADV_027","ch_rai_202003patch",1,1000,2000,1,0.1,True
5449,"CH_RAI_ADV_028","ch_rai_202003patch",1,1000,2000,1,0.1,True
5450,"CH_RAI_ADV_029","ch_rai_202003patch",1,1000,2000,1,0.1,True
5451,"CH_RAI_ADV_030","ch_rai_202003patch",1,1000,2000,1,0.1,True
5452,"CH_RAI_BTL_001","ch_rai_202003patch",1,20,40,1,0.1,True
5453,"CH_RAI_BTL_002","ch_rai_202003patch",1,20,40,1,0.1,True
5454,"CH_RAI_BTL_003","ch_rai_202003patch",1,20,40,1,0.1,True
5455,"CH_RAI_BTL_004","ch_rai_202003patch",1,20,40,1,0.1,True
5456,"CH_RAI_BTL_005","ch_rai_202003patch",1,20,40,1,0.1,True
5457,"CH_RAI_BTL_006","ch_rai_202003patch",1,20,40,1,0.1,True
5458,"CH_RAI_BTL_007","ch_rai_202003patch",1,20,40,1,0.1,True
5459,"CH_RAI_BTL_008","ch_rai_202003patch",1,20,40,1,0.1,True
5460,"CH_RAI_BTL_009","ch_rai_202003patch",1,20,40,1,0.1,True
5461,"CH_RAI_BTL_010","ch_rai_202003patch",1,20,40,1,0.1,True
5462,"CH_RAI_BTL_011","ch_rai_202003patch",1,20,40,1,0.1,True
5463,"CH_RAI_BTL_012","ch_rai_202003patch",1,20,40,1,0.1,True
5464,"CH_RAI_BTL_013","ch_rai_202003patch",1,20,40,1,0.1,True
5465,"CH_RAI_BTL_014","ch_rai_202003patch",1,20,40,1,0.1,True
5466,"CH_RAI_BTL_015","ch_rai_202003patch",1,20,40,1,0.1,True
5467,"CH_RAI_BTL_016","ch_rai_202003patch",1,20,40,1,0.1,True
5468,"CH_RAI_BTL_017","ch_rai_202003patch",1,20,40,1,0.1,True
5469,"CH_RAI_BTL_018","ch_rai_202003patch",1,20,40,1,0.1,True
5470,"CH_RAI_BTL_019","ch_rai_202003patch",1,20,40,1,0.1,True
5471,"CH_RAI_BTL_020","ch_rai_202003patch",1,20,40,1,0.1,True
5472,"CH_RAI_BTL_021","ch_rai_202003patch",1,20,40,1,0.1,True
5473,"CH_RAI_BTL_022","ch_rai_202003patch",1,20,40,1,0.1,True
5474,"CH_RAI_BTL_023","ch_rai_202003patch",1,20,40,1,0.1,True
5475,"CH_RAI_BTL_024","ch_rai_202003patch",1,20,40,1,0.1,True
5476,"CH_RAI_BTL_025","ch_rai_202003patch",1,20,40,1,0.1,True
5477,"CH_RAI_BTL_026","ch_rai_202003patch",1,20,40,1,0.1,True
5478,"CH_RAI_BTL_027","ch_rai_202003patch",1,20,40,1,0.1,True
5479,"CH_RAI_BTL_028","ch_rai_202003patch",1,1000,2000,1,0.1,True
5480,"CH_RAI_BTL_029","ch_rai_202003patch",1,1000,2000,1,0.1,True
5481,"CH_RAI_BTL_030","ch_rai_202003patch",1,1000,2000,1,0.1,True
5482,"CH_RAI_BTL_031","ch_rai_202003patch",1,1000,2000,1,0.1,True
5483,"CH_RAI_BTL_032","ch_rai_202003patch",1,1000,2000,1,0.1,True
5484,"CH_RAI_BTL_033","ch_rai_202003patch",1,1000,2000,1,0.1,True
5485,"CH_RAI_BTL_034","ch_rai_202003patch",1,1000,2000,1,0.1,True
5486,"CH_RAI_BTL_037","ch_rai_202003patch",1,20,40,1,0.1,True
5487,"CH_RAI_BTL_038","ch_rai_202003patch",1,20,40,1,0.1,True
5488,"CH_RAI_BTL_042","ch_rai_202003patch",1,20,40,1,0.1,True
5489,"CH_RAI_BTL_043","ch_rai_202003patch",1,20,40,1,0.1,True
5490,"CH_RAI_BTL_048","ch_rai_202003patch",1,20,40,1,0.1,True
5491,"CH_RAI_BTL_049","ch_rai_202003patch",1,20,40,1,0.1,True
5492,"CH_RAI_BTL_050","ch_rai_202003patch",1,20,40,1,0.1,True
5493,"CH_RAI_BTL_051","ch_rai_202003patch",1,20,40,1,0.1,True
5494,"CH_RAI_BTL_052","ch_rai_202003patch",1,20,40,1,0.1,True
5495,"CH_RAI_BTL_053","ch_rai_202003patch",1,20,40,1,0.1,True
5496,"CH_RAI_BTL_054","ch_rai_202003patch",1,20,40,1,0.1,True
5497,"CH_RAI_BTL_055","ch_rai_202003patch",1,20,40,1,0.1,True
5498,"CH_RAI_BTL_056","ch_rai_202003patch",1,20,40,1,0.1,True
5499,"CH_RAI_BTL_057","ch_rai_202003patch",1,20,40,1,0.1,True
5500,"CH_RAI_BTL_058","ch_rai_202003patch",1,20,40,1,0.1,True
5501,"CH_RAI_BTL_059","ch_rai_202003patch",1,20,40,1,0.1,True
5502,"CH_RAI_BTL_060","ch_rai_202003patch",1,20,40,1,0.1,True
5503,"CH_RAI_BTL_061","ch_rai_202003patch",1,20,40,1,0.1,True
5504,"CH_RAI_BTL_062","ch_rai_202003patch",1,20,40,1,0.1,True
5505,"CH_RAI_BTL_063","ch_rai_202003patch",1,20,40,1,0.1,True
5506,"CH_RAI_BTL_064","ch_rai_202003patch",1,20,40,1,0.1,True
5507,"CH_RAI_BTL_065","ch_rai_202003patch",1,20,40,1,0.1,True
5508,"CH_RAI_BTL_066","ch_rai_202003patch",1,20,40,1,0.1,True
5509,"CH_RAI_BTL_067","ch_rai_202003patch",1,20,40,1,0.1,True
5510,"CH_RAI_BTL_068","ch_rai_202003patch",1,20,40,1,0.1,True
5511,"CH_RAI_BTL_069","ch_rai_202003patch",1,20,40,1,0.1,True
5512,"CH_RAI_BTL_070","ch_rai_202003patch",1,20,40,1,0.1,True
5513,"CH_RAI_BTL_071","ch_rai_202003patch",1,20,40,1,0.1,True
5514,"CH_RAI_BTL_072","ch_rai_202003patch",1,20,40,1,0.1,True
5515,"CH_RAI_BTL_073","ch_rai_202003patch",1,20,40,1,0.1,True
5516,"CH_RAI_BTL_074","ch_rai_202003patch",1,20,40,1,0.1,True
5517,"CH_RAI_BTL_075","ch_rai_202003patch",1,20,40,1,0.1,True
5518,"CH_RAI_BTL_076","ch_rai_202003patch",1,20,40,1,0.1,True
5519,"CH_RAI_BTL_077","ch_rai_202003patch",1,20,40,1,0.1,True
5520,"CH_RAI_BTL_078","ch_rai_202003patch",1,20,40,1,0.1,True
5521,"CH_RAI_BTL_079","ch_rai_202003patch",1,20,40,1,0.1,True
5522,"CH_RAI_BTL_080","ch_rai_202003patch",1,20,40,1,0.1,True
5523,"CH_RAI_BTL_081","ch_rai_202003patch",1,20,40,1,0.1,True
5524,"CH_RAI_BTL_082","ch_rai_202003patch",1,20,40,1,0.1,True
5525,"CH_RAI_BTL_083","ch_rai_202003patch",1,20,40,1,0.1,True
5526,"CH_RAI_BTL_084","ch_rai_202003patch",1,20,40,1,0.1,True
5527,"CH_RAI_BTL_085","ch_rai_202003patch",1,20,40,1,0.1,True
5528,"CH_RAI_BTL_086","ch_rai_202003patch",1,20,40,1,0.1,True
5529,"CH_RAI_BTL_087","ch_rai_202003patch",1,20,40,1,0.1,True
5530,"CH_RAI_BTL_088","ch_rai_202003patch",1,20,40,1,0.1,True
5531,"CH_RAI_BTL_089","ch_rai_202003patch",1,1000,2000,1,0.1,True
5532,"CH_RAI_BTL_090","ch_rai_202003patch",1,1000,2000,1,0.1,True
5533,"CH_RAI_BTL_091","ch_rai_202003patch",1,1000,2000,1,0.1,True
5534,"CH_RAI_BTL_092","ch_rai_202003patch",1,1000,2000,1,0.1,True
5535,"CH_RAI_BTL_093","ch_rai_202003patch",1,1000,2000,1,0.1,True
5536,"CH_RAI_BTL_094","ch_rai_202003patch",1,1000,2000,1,0.1,True
5537,"CH_RAI_BTL_095","ch_rai_202003patch",1,1000,2000,1,0.1,True
5538,"CH_RAI_BTL_096","ch_rai_202003patch",1,1000,2000,1,0.1,True
5539,"CH_RAI_BTL_097","ch_rai_202003patch",1,1000,2000,1,0.1,True
5540,"CH_RAI_BTL_098","ch_rai_202003patch",1,1000,2000,1,0.1,True
5541,"CH_RAI_BTL_099","ch_rai_202003patch",1,1000,2000,1,0.1,True
5542,"CH_RAI_BTL_100","ch_rai_202003patch",1,1000,2000,1,0.1,True
5543,"CH_RAI_BTL_101","ch_rai_202003patch",1,1000,2000,1,0.1,True
