// Keyword,UnitCollisionId,Name,Bone,Usually,Angry,TypeIndex,BeginX,BeginY,BeginZ,EndX,EndY,EndZ,Radius,SlashCoef,StrikeCoef,ThrustCoef,FireCoef,WaterCoef,AirCoef,EarthCoef,HolyCoef,DarkCoef,PoisonCoef,ParalysisCoef,SealedCoef,QuestionCoef,BlueRoseCoef,CharmCoef,BurningCoef,FlipCoef,DownCoef,KnockBackCoef
"MO_521_22_00",2225,"マモン_闇","RightUpLeg",True,True,6,0,1,0,0,-1,0,1,1,1,1,1,1,1,1,3,0.5,0.2,0.05,0.05,0.2,0.2,0,0,0,0,0
"MO_521_22_00",2226,"マモン_闇","RightLeg",True,True,6,0,1,0,0,-1,0,1,1,1,1,1,1,1,1,3,0.5,0.2,0.05,0.05,0.2,0.2,0,0,0,0,0
"MO_521_22_00",2227,"マモン_闇","RightFoot",True,True,6,0,1,0,0,-1,0,1,1,1,1,1,1,1,1,3,0.5,0.2,0.05,0.05,0.2,0.2,0,0,0,0,0
"MO_521_22_00",2228,"マモン_闇","RightForeArmRoll",True,True,6,0,1,0,0,-1,0,1,1,1,1,1,1,1,1,3,0.5,0.2,0.05,0.05,0.2,0.2,0,0,0,0,0
"MO_521_22_00",2229,"マモン_闇","LeftForeArmRoll",True,True,6,0,1,0,0,-1,0,1,1,1,1,1,1,1,1,3,0.5,0.2,0.05,0.05,0.2,0.2,0,0,0,0,0
"MO_025_02_00",2230,"ハイ・ファントム（召喚専用）",,True,True,0,0,0,0,0,3.5,0,1,0.5,0.5,0.5,2,1,1,1,2,1,1,1,1,1,1,1,0,1,1,0.5
"GM_BARRIER_SKILL",2231,"バリア(プレイヤー用）",,True,True,0,0,0,0.5,0,0,0.5,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"MO_006_05_00",2232,"スペクター",,True,True,0,0,0,0,0,2,0,0.5,1,4,0.5,1,1,1,1,4,1,1,1,1,1,1,1,0,0.01,1,1
"MO_025_03_00",2233,"ゴースト",,True,True,0,0,0,0,0,3.5,0,1,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,1,1,1,0,0.01,1,1
"MO_009_03_30",2234,"フロストスタチュー超スーパー上位種",,True,True,0,0,0,0,0,2,0,1.2,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,1,1,0,0.01,0.2,0.5
"MO_550_20",2235,"テラーアイズ","head",True,False,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2236,"テラーアイズ","spine_03",True,False,0,0,0,0,0,0,0,0.75,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2237,"テラーアイズ","hip",True,False,0,0,0,0,0,0,0,0.75,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2238,"テラーアイズ","l_shoulder",True,False,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2239,"テラーアイズ","l_elbow",True,False,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2240,"テラーアイズ","l_hand",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2241,"テラーアイズ","r_shoulder",True,False,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2242,"テラーアイズ","r_elbow",True,False,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2243,"テラーアイズ","r_hand",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2244,"テラーアイズ","l_thigh",True,False,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2245,"テラーアイズ","l_knee",True,False,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2246,"テラーアイズ","l_ankle",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2247,"テラーアイズ","r_thigh",True,False,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2248,"テラーアイズ","r_knee",True,False,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2249,"テラーアイズ","r_ankle",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2250,"テラーアイズ","snake_01",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2251,"テラーアイズ","snake_02",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2252,"テラーアイズ","snake_03",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2253,"テラーアイズ","snake_04",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2254,"テラーアイズ","snake_05",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2255,"テラーアイズ","snake_06",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2256,"テラーアイズ","snake_07",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2257,"テラーアイズ","snake_08",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2258,"テラーアイズ","snake_09",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2259,"テラーアイズ","snake_10",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2260,"テラーアイズ","snake_11",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2261,"テラーアイズ","snake_12",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2262,"テラーアイズ","snake_13",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2263,"テラーアイズ","snake_head",True,False,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0,0.5
"MO_550_20",2264,"テラーアイズ","head",False,True,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2265,"テラーアイズ","spine_03",False,True,0,0,0,0,0,0,0,0.75,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.75
"MO_550_20",2266,"テラーアイズ","hip",False,True,0,0,0,0,0,0,0,0.75,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.75
"MO_550_20",2267,"テラーアイズ","l_shoulder",False,True,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2268,"テラーアイズ","l_elbow",False,True,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2269,"テラーアイズ","l_hand",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2270,"テラーアイズ","r_shoulder",False,True,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2271,"テラーアイズ","r_elbow",False,True,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2272,"テラーアイズ","r_hand",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2273,"テラーアイズ","l_thigh",False,True,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2274,"テラーアイズ","l_knee",False,True,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2275,"テラーアイズ","l_ankle",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2276,"テラーアイズ","r_thigh",False,True,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2277,"テラーアイズ","r_knee",False,True,0,0,0,0,0,0,0,0.5,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2278,"テラーアイズ","r_ankle",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2279,"テラーアイズ","snake_01",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2280,"テラーアイズ","snake_02",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2281,"テラーアイズ","snake_03",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2282,"テラーアイズ","snake_04",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2283,"テラーアイズ","snake_05",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2284,"テラーアイズ","snake_06",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2285,"テラーアイズ","snake_07",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2286,"テラーアイズ","snake_08",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2287,"テラーアイズ","snake_09",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2288,"テラーアイズ","snake_10",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2289,"テラーアイズ","snake_11",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2290,"テラーアイズ","snake_12",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2291,"テラーアイズ","snake_13",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_550_20",2292,"テラーアイズ","snake_head",False,True,0,0,0,0,0,0,0,0.3,2,1,1,1,1,1,1,2,1,0.05,0.05,1,0.2,0.2,0,0,0.2,0.2,0.5
"MO_024_01_04",2293,"エア・ドレイク（小型）",,True,True,0,0,0,0,0,1,0,0.25,1,1,2,0.5,2,2,0.5,1,1,1,1,1,1,1,1,0,1,1,1
"MO_024_01_04",2294,"エア・ドレイク（小型）","Tail_02",True,True,0,0,0,0,0,1,0,0.25,1,1,2,0.5,2,2,0.5,1,1,1,1,1,1,1,1,0,1,1,1
"MO_024_01_04",2295,"エア・ドレイク（小型）","Tail_04",True,True,0,0,0,0,0,1,0,0.25,1,1,2,0.5,2,2,0.5,1,1,1,1,1,1,1,1,0,1,1,1
"MO_024_01_04",2296,"エア・ドレイク（小型）","Tail_06",True,True,0,0,0,0,0,1,0,0.25,1,1,2,0.5,2,2,0.5,1,1,1,1,1,1,1,1,0,1,1,1
"MO_024_01_04",2297,"エア・ドレイク（小型）","Tail_08",True,True,0,0,0,0,0,1,0,0.25,1,1,2,0.5,2,2,0.5,1,1,1,1,1,1,1,1,0,1,1,1
"MO_024_01_04",2298,"エア・ドレイク（小型）","Tail_10",True,True,0,0,0,0,0,1,0,0.25,1,1,2,0.5,2,2,0.5,1,1,1,1,1,1,1,1,0,1,1,1
"MO_024_01_04",2299,"エア・ドレイク（小型）","Tail_12",True,True,0,0,0,0,0,1,0,0.25,1,1,2,0.5,2,2,0.5,1,1,1,1,1,1,1,1,0,1,1,1
"MO_024_01_04",2300,"エア・ドレイク（小型）","Tail_14",True,True,0,0,0,0,0,1,0,0.25,1,1,2,0.5,2,2,0.5,1,1,1,1,1,1,1,1,0,1,1,1
"MO_024_01_04",2301,"エア・ドレイク（小型）","Tail_16",True,True,0,0,0,0,0,1,0,0.25,1,1,2,0.5,2,2,0.5,1,1,1,1,1,1,1,1,0,1,1,1
"MO_023_02_00",2302,"パイロナイト",,True,True,0,0,0,0,0,2,0,0.5,1,2,0.5,0.1,2,1,1,1,2,1,1,1,1,1,1,0,1,1,1
"MO_050_01_03",2303,"フューリー・ボア炎",,True,True,0,0,0,0,0,2,0.25,1.1,1,1,1,0.5,2,0.5,2,1,1,1,1,1,1,1,1,0,1,1,1
"MO_054_00_03",2304,"シザース（大）",,True,True,0,0,0,0,0,0,0,0.5,1,2,0.5,1,0.5,0.5,2,1,1,1,1,1,1,1,1,0,1,1,1
"MO_054_00_03",2305,"シザース（大）","l_scissor",True,True,0,0,0,0,0,0,0,0.3,1,2,0.5,1,0.5,0.5,2,1,1,1,1,1,1,1,1,0,1,1,1
"MO_054_00_03",2306,"シザース（大）","r_scissor",True,True,0,0,0,0,0,0,0,0.3,1,2,0.5,1,0.5,0.5,2,1,1,1,1,1,1,1,1,0,1,1,1
"MO_521_21_01",2307,"熱圏サタナキア","Hips",True,True,0,0,0,0,0,0,0,1.2,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2308,"熱圏サタナキア","Spine1",True,True,0,0,0,0,0,2,0,1.4,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2309,"熱圏サタナキア","Spine1",True,True,0,0,0,0,0,1,-5,2.5,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2310,"熱圏サタナキア","LeftUpLeg",True,True,0,0,1,0,0,-1,0,1,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2311,"熱圏サタナキア","LeftLeg",True,True,0,0,1,0,0,-1,0,1,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2312,"熱圏サタナキア","LeftFoot",True,True,0,0,1,0,0,-1,0,1,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2313,"熱圏サタナキア","RightUpLeg",True,True,0,0,1,0,0,-1,0,1,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2314,"熱圏サタナキア","RightLeg",True,True,0,0,1,0,0,-1,0,1,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2315,"熱圏サタナキア","RightFoot",True,True,0,0,1,0,0,-1,0,1,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2316,"熱圏サタナキア","RightForeArmRoll",True,True,0,0,1,0,0,-1,0,1,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2317,"熱圏サタナキア","LeftForeArmRoll",True,True,0,0,1,0,0,-1,0,1,1,1,1.5,0.5,2,2,0.5,2,0.5,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_521_21_01",2318,"熱圏サタナキア","Hips",True,True,1,0,0,0,0,0,0,1.2,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2319,"熱圏サタナキア","Spine1",True,True,1,0,0,0,0,2,0,1.4,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2320,"熱圏サタナキア","Spine1",True,True,1,0,0,0,0,1,-5,2.5,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2321,"熱圏サタナキア","LeftUpLeg",True,True,1,0,1,0,0,-1,0,1,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2322,"熱圏サタナキア","LeftLeg",True,True,1,0,1,0,0,-1,0,1,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2323,"熱圏サタナキア","LeftFoot",True,True,1,0,1,0,0,-1,0,1,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2324,"熱圏サタナキア","RightUpLeg",True,True,1,0,1,0,0,-1,0,1,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2325,"熱圏サタナキア","RightLeg",True,True,1,0,1,0,0,-1,0,1,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2326,"熱圏サタナキア","RightFoot",True,True,1,0,1,0,0,-1,0,1,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2327,"熱圏サタナキア","RightForeArmRoll",True,True,1,0,1,0,0,-1,0,1,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"MO_521_21_01",2328,"熱圏サタナキア","LeftForeArmRoll",True,True,1,0,1,0,0,-1,0,1,0.5,1,0.5,0.5,2,1,1,0.5,1,0.05,0.2,0.05,0.01,0.2,0,0,0.5,0.5,0.5
"GM_BARRIER_5212101",2329,"バリア（熱圏サタナキア用）",,True,True,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"MO_551_10_2",2330,"熱圏スルト","Hips",True,True,0,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2331,"熱圏スルト","Spine1",True,True,0,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2332,"熱圏スルト","Spine2",True,True,0,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2333,"熱圏スルト","Head",True,True,0,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2334,"熱圏スルト","LeftUpLeg",True,True,0,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2335,"熱圏スルト","LeftLeg",True,True,0,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2336,"熱圏スルト","RightUpLeg",True,True,0,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2337,"熱圏スルト","RightLeg",True,True,0,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2338,"熱圏スルト","LeftArm",True,True,0,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2339,"熱圏スルト","LeftForeArm",True,True,0,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2340,"熱圏スルト","RightArm",True,True,0,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2341,"熱圏スルト","RightForeArm",True,True,0,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0.2,0,0,0.2,0.2,0.5
"MO_551_10_2",2342,"熱圏スルト","Hips",True,True,1,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2343,"熱圏スルト","Spine1",True,True,1,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2344,"熱圏スルト","Spine2",True,True,1,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2345,"熱圏スルト","Head",True,True,1,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2346,"熱圏スルト","LeftUpLeg",True,True,1,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2347,"熱圏スルト","LeftLeg",True,True,1,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2348,"熱圏スルト","RightUpLeg",True,True,1,0,0,0,0,0,0,1.5,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2349,"熱圏スルト","RightLeg",True,True,1,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2350,"熱圏スルト","LeftArm",True,True,1,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2351,"熱圏スルト","LeftForeArm",True,True,1,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2352,"熱圏スルト","RightArm",True,True,1,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_551_10_2",2353,"熱圏スルト","RightForeArm",True,True,1,0,0,0,0,0,0,1,1,1,1,0.5,2,1,1,1,1,0.2,0.01,0.2,0.01,0,0,0,0.2,0.2,0.5
"MO_521_21_02",2354,"熱圏サタナキア_鎧",,True,True,0,0,0,0,0,0,0,2,0.5,1,0.5,0.5,2,1,1,0.5,1,0,0,0,0,0,0,0,0,0,0
"MO_544_00_Mob",2355,"レイディアンスイーターMob","neck",True,True,0,0,0,0,0,0,0,1.5,1,1.5,1,2,1,0.5,2,1,1,0.05,0.05,0.05,0.05,0.2,1,0,1,2,0
"MO_544_00_Mob",2356,"レイディアンスイーターMob","hip",True,True,0,0,0,0,0,0,0,1.5,1,1.5,1,2,1,0.5,2,1,1,0.05,0.05,0.05,0.05,0.2,1,0,1,2,0
"MO_005_00_Sleep",2357,"リザードマン（リゾート）",,True,True,0,0,0,0,0,2,0,0.5,1,1,1,1,0.5,1,2,1,2,0,0,0,0,0,0,0,0,0,0
"MO_559_00_02",2358,"冥界王ハーデス（下位モデル）","Ho_Hips",True,False,0,0,0,0,0,-0.5,0,1.2,1,1,1,1,1,1,1,1,1,0.05,0.05,0.05,0.05,0.2,0,0,0.2,0.2,0
"MO_559_00_02",2359,"冥界王ハーデス（下位モデル）","Ho_Spine1",True,False,0,0,0,0,0,-0.5,0,1.5,1,1,1,1,1,1,1,1,1,0.05,0.05,0.05,0.05,0.2,0,0,0.2,0.2,0
