// SkillTableId,SkillTableSubId,Level,AwakeningId,SkillId
6811,110000240,10,0,31005
6812,110000240,13,0,8011
6813,110000240,16,0,30008
6814,110000240,20,0,31006
6815,110000240,25,0,30508
6816,110000240,30,0,30074
6817,110000240,40,0,31004
6818,110000240,50,0,30507
6819,110000240,1,1,8005
6820,110000240,1,2,30100
6821,110000240,1,3,30102
6822,110000240,1,4,30149
6823,110000240,1,5,30519
6824,118000160,1,0,29019
6825,118000160,1,0,30091
6826,118000160,1,0,2004
6827,118000160,3,0,30006
6828,118000160,6,0,2001
6829,118000160,10,0,2015
6830,118000160,13,0,30009
6831,118000160,16,0,2002
6832,118000160,20,0,2014
6833,118000160,25,0,30079
6834,118000160,30,0,2025
6835,118000160,40,0,31004
6836,118000160,50,0,2033
6837,118000160,1,1,2023
6838,118000160,1,2,30056
6839,118000160,1,3,31002
6840,118000160,1,4,30120
6841,118000160,1,5,30121
6842,104000440,1,0,8017
6843,104000440,1,0,8022
6844,104000440,1,0,8026
6845,104000440,3,0,30006
6846,104000440,6,0,8012
6847,104000440,10,0,8013
6848,104000440,13,0,30156
6849,104000440,16,0,30008
6850,104000440,20,0,8015
6851,104000440,25,0,8009
6852,104000440,30,0,8014
6853,104000440,40,0,30074
6854,104000440,50,0,30166
6855,104000440,1,1,8005
6856,104000440,1,2,30100
6857,104000440,1,3,30102
6858,104000440,1,4,30120
6859,104000440,1,5,30121
6860,105000320,1,0,8017
6861,105000320,1,0,8025
6862,105000320,1,0,8026
6863,105000320,3,0,30081
6864,105000320,6,0,8011
6865,105000320,10,0,30136
6866,105000320,13,0,30007
6867,105000320,16,0,8012
6868,105000320,20,0,8009
6869,105000320,25,0,30010
6870,105000320,30,0,30164
6871,105000320,40,0,8014
6872,105000320,50,0,30075
6873,105000320,1,1,8005
6874,105000320,1,2,30056
6875,105000320,1,3,31003
6876,105000320,1,4,31021
6877,105000320,1,5,31022
6878,106000320,1,0,8017
6879,106000320,1,0,30520
6880,106000320,1,0,8026
6881,106000320,3,0,30081
6882,106000320,6,0,30136
6883,106000320,10,0,30007
6884,106000320,13,0,30521
6885,106000320,16,0,30096
6886,106000320,20,0,30164
6887,106000320,25,0,30010
6888,106000320,30,0,30522
6889,106000320,40,0,30075
6890,106000320,50,0,8025
6891,106000320,1,1,8005
6892,106000320,1,2,30056
6893,106000320,1,3,30054
6894,106000320,1,4,30055
6895,106000320,1,5,31023
6896,108000180,1,0,8018
6897,108000180,1,0,30166
6898,108000180,1,0,8026
6899,108000180,3,0,30006
6900,108000180,6,0,8027
6901,108000180,10,0,8009
6902,108000180,13,0,30008
6903,108000180,16,0,8016
6904,108000180,20,0,8015
6905,108000180,25,0,8022
6906,108000180,30,0,8014
6907,108000180,40,0,30074
6908,108000180,50,0,30156
6909,108000180,1,1,8005
6910,108000180,1,2,30100
6911,108000180,1,3,30102
6912,108000180,1,4,30120
6913,108000180,1,5,30121
6914,109000360,1,0,8017
6915,109000360,1,0,30156
6916,109000360,1,0,8026
6917,109000360,3,0,30006
6918,109000360,6,0,31006
6919,109000360,10,0,8012
6920,109000360,13,0,30166
6921,109000360,16,0,8014
6922,109000360,20,0,8009
6923,109000360,25,0,8016
6924,109000360,30,0,8015
6925,109000360,40,0,8022
6926,109000360,50,0,31013
6927,109000360,1,1,8005
6928,109000360,1,2,30056
6929,109000360,1,3,30157
6930,109000360,1,4,30120
6931,109000360,1,5,30121
6932,109000370,1,0,30156
6933,109000370,1,0,30017
6934,109000370,1,0,9005
6935,109000370,3,0,30006
6936,109000370,6,0,9012
6937,109000370,10,0,30310
6938,109000370,13,0,30008
6939,109000370,16,0,9013
6940,109000370,20,0,9016
6941,109000370,25,0,30311
6942,109000370,30,0,30074
6943,109000370,40,0,9015
6944,109000370,50,0,30338
6945,109000370,1,1,9014
6946,109000370,1,2,30100
6947,109000370,1,3,30102
6948,109000370,1,4,30120
6949,109000370,1,5,30121
6950,101000390,1,0,6026
6951,101000390,1,0,6011
6952,101000390,1,0,6013
6953,101000390,3,0,6019
6954,101000390,6,0,30006
6955,101000390,10,0,6004
6956,101000390,13,0,6018
6957,101000390,16,0,30008
6958,101000390,20,0,6017
6959,101000390,25,0,30074
6960,101000390,30,0,6021
6961,101000390,40,0,31015
6962,101000390,50,0,6022
6963,101000390,1,1,6005
6964,101000390,1,2,30100
6965,101000390,1,3,30102
6966,101000390,1,4,30120
6967,101000390,1,5,30121
6968,103000390,1,0,6026
6969,103000390,1,0,30006
6970,103000390,1,0,6013
6971,103000390,3,0,6015
6972,103000390,6,0,6004
6973,103000390,10,0,30008
6974,103000390,13,0,6018
6975,103000390,16,0,6011
6976,103000390,20,0,30074
6977,103000390,25,0,6017
6978,103000390,30,0,6021
6979,103000390,40,0,31015
6980,103000390,50,0,6025
6981,103000390,1,1,6005
6982,103000390,1,2,30100
6983,103000390,1,3,30102
6984,103000390,1,4,30120
6985,103000390,1,5,30121
6986,109000380,1,0,30156
6987,109000380,1,0,30112
6988,109000380,1,0,3005
6989,109000380,3,0,30006
6990,109000380,6,0,30310
6991,109000380,10,0,3007
6992,109000380,13,0,30008
6993,109000380,16,0,30311
6994,109000380,20,0,3004
6995,109000380,25,0,30074
6996,109000380,30,0,30141
6997,109000380,40,0,31015
6998,109000380,50,0,30338
6999,109000380,1,1,3006
7000,109000380,1,2,30120
7001,109000380,1,3,30121
7002,109000380,1,4,30149
7003,109000380,1,5,3015
7004,111000270,1,0,1042
7005,111000270,1,0,31005
7006,111000270,1,0,1027
7007,111000270,3,0,30006
7008,111000270,6,0,1052
7009,111000270,10,0,30008
7010,111000270,13,0,31006
7011,111000270,16,0,1034
7012,111000270,20,0,30074
7013,111000270,25,0,1035
7014,111000270,30,0,31015
7015,111000270,40,0,1036
7016,111000270,50,0,31004
7017,111000270,1,1,1028
7018,111000270,1,2,30100
7019,111000270,1,3,30102
7020,111000270,1,4,30149
7021,111000270,1,5,30143
7022,112000180,1,0,1026
7023,112000180,1,0,30006
7024,112000180,1,0,1023
7025,112000180,3,0,1025
7026,112000180,6,0,31004
7027,112000180,10,0,1033
7028,112000180,13,0,30008
7029,112000180,16,0,31005
7030,112000180,20,0,1014
7031,112000180,25,0,31006
7032,112000180,30,0,30074
7033,112000180,40,0,31015
7034,112000180,50,0,1051
7035,112000180,1,1,1024
7036,112000180,1,2,30100
7037,112000180,1,3,30102
7038,112000180,1,4,30120
7039,112000180,1,5,30121
7040,102000480,1,0,29010
7041,102000480,1,0,29011
7042,102000480,1,0,29012
7043,102000480,3,0,30147
7044,102000480,6,0,30006
7045,102000480,10,0,1009
7046,102000480,13,0,1014
7047,102000480,16,0,30008
7048,102000480,20,0,1038
7049,102000480,25,0,1045
7050,102000480,30,0,30074
7051,102000480,40,0,1048
7052,102000480,50,0,29020
7053,102000480,1,1,1022
7054,102000480,1,2,30100
7055,102000480,1,3,30102
7056,102000480,1,4,30120
7057,102000480,1,5,30121
7058,111000280,1,0,29010
7059,111000280,1,0,29011
7060,111000280,1,0,29012
7061,111000280,3,0,30006
7062,111000280,6,0,3028
7063,111000280,10,0,3004
7064,111000280,13,0,3027
7065,111000280,16,0,30008
7066,111000280,20,0,3021
7067,111000280,25,0,29020
7068,111000280,30,0,30015
7069,111000280,40,0,30074
7070,111000280,50,0,30147
7071,111000280,1,1,3019
7072,111000280,1,2,30100
7073,111000280,1,3,30102
7074,111000280,1,4,30149
7075,111000280,1,5,30143
7076,118000170,1,0,30091
7077,118000170,1,0,29017
7078,118000170,1,0,3005
7079,118000170,3,0,3001
7080,118000170,6,0,30006
7081,118000170,10,0,3007
7082,118000170,13,0,30012
7083,118000170,16,0,30008
7084,118000170,20,0,3004
7085,118000170,25,0,30013
7086,118000170,30,0,30074
7087,118000170,40,0,3021
7088,118000170,50,0,30016
7089,118000170,1,1,3015
7090,118000170,1,2,30100
7091,118000170,1,3,30102
7092,118000170,1,4,30120
7093,118000170,1,5,30121
7094,106000330,1,0,30400
7095,106000330,1,0,30007
7096,106000330,1,0,3005
7097,106000330,3,0,3004
7098,106000330,6,0,30164
7099,106000330,10,0,3001
7100,106000330,13,0,30010
7101,106000330,16,0,30136
7102,106000330,20,0,3007
7103,106000330,25,0,30408
7104,106000330,30,0,30407
7105,106000330,40,0,30096
7106,106000330,50,0,30075
7107,106000330,1,1,3015
7108,106000330,1,2,30056
7109,106000330,1,3,30063
7110,106000330,1,4,31003
7111,106000330,1,5,30137
7112,103000400,1,0,29010
7113,103000400,1,0,29011
7114,103000400,1,0,29012
7115,103000400,3,0,30006
7116,103000400,6,0,31005
7117,103000400,10,0,30147
7118,103000400,13,0,1012
7119,103000400,16,0,1048
7120,103000400,20,0,1014
7121,103000400,25,0,1013
7122,103000400,30,0,30008
7123,103000400,40,0,30074
7124,103000400,50,0,29020
7125,103000400,1,1,1022
7126,103000400,1,2,30100
7127,103000400,1,3,30102
7128,103000400,1,4,30149
7129,103000400,1,5,1020
7130,105000330,1,0,29010
7131,105000330,1,0,29011
7132,105000330,1,0,29012
7133,105000330,3,0,30164
7134,105000330,6,0,10008
7135,105000330,10,0,30007
7136,105000330,13,0,10002
7137,105000330,16,0,31026
7138,105000330,20,0,30010
7139,105000330,25,0,10016
7140,105000330,30,0,30136
7141,105000330,40,0,30075
7142,105000330,50,0,30165
7143,105000330,1,1,10019
7144,105000330,1,2,30056
7145,105000330,1,3,30104
7146,105000330,1,4,30105
7147,105000330,1,5,30135
7148,109000390,1,0,29010
7149,109000390,1,0,29011
7150,109000390,1,0,29012
7151,109000390,3,0,30112
7152,109000390,6,0,1011
7153,109000390,10,0,29020
7154,109000390,13,0,30006
7155,109000390,16,0,1013
7156,109000390,20,0,30008
7157,109000390,25,0,30147
7158,109000390,30,0,1014
7159,109000390,40,0,30074
7160,109000390,50,0,30156
7161,109000390,1,1,1063
7162,109000390,1,2,30062
7163,109000390,1,3,31002
7164,109000390,1,4,30149
7165,109000390,1,5,1020
7166,110000250,1,0,29010
7167,110000250,1,0,29011
7168,110000250,1,0,29012
7169,110000250,3,0,31026
7170,110000250,6,0,30021
7171,110000250,10,0,30022
7172,110000250,13,0,30007
7173,110000250,16,0,30075
7174,110000250,20,0,30024
7175,110000250,25,0,30020
7176,110000250,30,0,31025
7177,110000250,40,0,30023
7178,110000250,50,0,30019
7179,110000250,1,1,4019
7180,110000250,1,2,30056
7181,110000250,1,3,30065
7182,110000250,1,4,30089
7183,110000250,1,5,30090
7184,118000180,1,0,29010
7185,118000180,1,0,29011
7186,118000180,1,0,29012
7187,118000180,3,0,30147
7188,118000180,6,0,2002
7189,118000180,10,0,2001
7190,118000180,13,0,30006
7191,118000180,16,0,2014
7192,118000180,20,0,29020
7193,118000180,25,0,30091
7194,118000180,30,0,30008
7195,118000180,40,0,2016
7196,118000180,50,0,30074
7197,118000180,1,1,2034
7198,118000180,1,2,30100
7199,118000180,1,3,30102
7200,118000180,1,4,30120
7201,118000180,1,5,30121
7202,104000450,1,0,29010
7203,104000450,1,0,29011
7204,104000450,1,0,29012
7205,104000450,3,0,14004
7206,104000450,6,0,30134
7207,104000450,10,0,30006
7208,104000450,13,0,29020
7209,104000450,16,0,30115
7210,104000450,20,0,30008
7211,104000450,25,0,14005
7212,104000450,30,0,30074
7213,104000450,40,0,14014
7214,104000450,50,0,30147
7215,104000450,1,1,14011
7216,104000450,1,2,30120
7217,104000450,1,3,30121
7218,104000450,1,4,30114
7219,104000450,1,5,14007
7220,106000340,1,0,29010
7221,106000340,1,0,29011
7222,106000340,1,0,29012
7223,106000340,3,0,30110
7224,106000340,6,0,30158
7225,106000340,10,0,30400
7226,106000340,13,0,30402
7227,106000340,16,0,30147
7228,106000340,20,0,30404
7229,106000340,25,0,30408
7230,106000340,30,0,30407
7231,106000340,40,0,30170
7232,106000340,50,0,30409
7233,106000340,1,1,4019
7234,106000340,1,2,30064
7235,106000340,1,3,30046
7236,106000340,1,4,30137
7237,106000340,1,5,31010
7238,104000460,1,0,1042
7239,104000460,1,0,1064
7240,104000460,1,0,1027
7241,104000460,3,0,30112
7242,104000460,6,0,30006
7243,104000460,10,0,1036
7244,104000460,13,0,30008
7245,104000460,16,0,1052
7246,104000460,20,0,1034
7247,104000460,25,0,1035
7248,104000460,30,0,30074
7249,104000460,40,0,1030
7250,104000460,50,0,31015
7251,104000460,1,1,1028
7252,104000460,1,2,30100
7253,104000460,1,3,30102
7254,104000460,1,4,30120
7255,104000460,1,5,30121
7256,111000290,1,0,14002
7257,111000290,1,0,14018
7258,111000290,1,0,14008
7259,111000290,3,0,30134
7260,111000290,6,0,30006
7261,111000290,10,0,14003
7262,111000290,13,0,14004
7263,111000290,16,0,30008
7264,111000290,20,0,30115
7265,111000290,25,0,14005
7266,111000290,30,0,14014
7267,111000290,40,0,30074
7268,111000290,50,0,31015
7269,111000290,1,1,14009
7270,111000290,1,2,30120
7271,111000290,1,3,30121
7272,111000290,1,4,30143
7273,111000290,1,5,14019
7274,103000410,1,0,30145
7275,103000410,1,0,31008
7276,103000410,1,0,1016
7277,103000410,3,0,30007
7278,103000410,6,0,30005
7279,103000410,10,0,31009
7280,103000410,13,0,30146
7281,103000410,16,0,1038
7282,103000410,20,0,1003
7283,103000410,25,0,30010
7284,103000410,30,0,1046
7285,103000410,40,0,31007
7286,103000410,50,0,30075
7287,103000410,1,1,1043
7288,103000410,1,2,30056
7289,103000410,1,3,31003
7290,103000410,1,4,30065
7291,103000410,1,5,30167
7292,102000490,1,0,3023
7293,102000490,1,0,30006
7294,102000490,1,0,3005
7295,102000490,3,0,31018
7296,102000490,6,0,3024
7297,102000490,10,0,30112
7298,102000490,13,0,3004
7299,102000490,16,0,30009
7300,102000490,20,0,3022
7301,102000490,25,0,30079
7302,102000490,30,0,30015
7303,102000490,40,0,30150
7304,102000490,50,0,31013
7305,102000490,1,1,3026
7306,102000490,1,2,30056
7307,102000490,1,3,30114
7308,102000490,1,4,3015
7309,102000490,1,5,3006
7310,106000350,1,0,30523
7311,106000350,1,0,30520
7312,106000350,1,0,4004
7313,106000350,3,0,30002
7314,106000350,6,0,30521
7315,106000350,10,0,30165
7316,106000350,13,0,30007
7317,106000350,16,0,30010
7318,106000350,20,0,30005
7319,106000350,25,0,30522
7320,106000350,30,0,30075
7321,106000350,40,0,30525
7322,106000350,50,0,30524
7323,106000350,1,1,4005
7324,106000350,1,2,30056
7325,106000350,1,3,30065
7326,106000350,1,4,30089
7327,106000350,1,5,30090
7328,118000190,1,0,2002
7329,118000190,1,0,29019
7330,118000190,1,0,2004
7331,118000190,3,0,30006
7332,118000190,6,0,2016
7333,118000190,10,0,2001
7334,118000190,13,0,30008
7335,118000190,16,0,2015
7336,118000190,20,0,2014
7337,118000190,25,0,30074
7338,118000190,30,0,30091
7339,118000190,40,0,30141
7340,118000190,50,0,31015
7341,118000190,1,1,2023
7342,118000190,1,2,30120
7343,118000190,1,3,30121
7344,118000190,1,4,30149
7345,118000190,1,5,2005
7346,102000500,1,0,30169
7347,102000500,1,0,10002
7348,102000500,1,0,10014
7349,102000500,3,0,30006
7350,102000500,6,0,10017
7351,102000500,10,0,30013
7352,102000500,13,0,30156
7353,102000500,16,0,10013
7354,102000500,20,0,30008
7355,102000500,25,0,30016
7356,102000500,30,0,10020
7357,102000500,40,0,30074
7358,102000500,50,0,10021
7359,102000500,1,1,10015
7360,102000500,1,2,30100
7361,102000500,1,3,30102
7362,102000500,1,4,30120
7363,102000500,1,5,30121
7364,104000470,1,0,4002
7365,104000470,1,0,30112
7366,104000470,1,0,4004
7367,104000470,3,0,30006
7368,104000470,6,0,4025
7369,104000470,10,0,4016
7370,104000470,13,0,30008
7371,104000470,16,0,4017
7372,104000470,20,0,30156
7373,104000470,25,0,30074
7374,104000470,30,0,4026
7375,104000470,40,0,30168
7376,104000470,50,0,31015
7377,104000470,1,1,4005
7378,104000470,1,2,30120
7379,104000470,1,3,30121
7380,104000470,1,4,30149
7381,104000470,1,5,30114
7382,103000420,1,0,30304
7383,103000420,1,0,30306
7384,103000420,1,0,3005
7385,103000420,3,0,30002
7386,103000420,6,0,30305
7387,103000420,10,0,30007
7388,103000420,13,0,30307
7389,103000420,16,0,30010
7390,103000420,20,0,30005
7391,103000420,25,0,30335
7392,103000420,30,0,30336
7393,103000420,40,0,30075
7394,103000420,50,0,31008
7395,103000420,1,1,3015
7396,103000420,1,2,30056
7397,103000420,1,3,30063
7398,103000420,1,4,30053
7399,103000420,1,5,30065
7400,102000510,1,0,3018
7401,102000510,1,0,30013
7402,102000510,1,0,3017
7403,102000510,3,0,30112
7404,102000510,6,0,3003
7405,102000510,10,0,30107
7406,102000510,13,0,3007
7407,102000510,16,0,30006
7408,102000510,20,0,3013
7409,102000510,25,0,30041
7410,102000510,30,0,3004
7411,102000510,40,0,30009
7412,102000510,50,0,30108
7413,102000510,1,1,3019
7414,102000510,1,2,30056
7415,102000510,1,3,30120
7416,102000510,1,4,30121
7417,102000510,1,5,30114
7418,102000520,1,0,29010
7419,102000520,1,0,29011
7420,102000520,1,0,29012
7421,102000520,3,0,30147
7422,102000520,6,0,30136
7423,102000520,10,0,3011
7424,102000520,13,0,30020
7425,102000520,16,0,3002
7426,102000520,20,0,30007
7427,102000520,25,0,3003
7428,102000520,30,0,30010
7429,102000520,40,0,3004
7430,102000520,50,0,30075
7431,102000520,1,1,3030
7432,102000520,1,2,30104
7433,102000520,1,3,30105
7434,102000520,1,4,30056
7435,102000520,1,5,30135
7436,103000430,1,0,1021
7437,103000430,1,0,1003
7438,103000430,1,0,1020
7439,103000430,3,0,30302
7440,103000430,6,0,30303
7441,103000430,10,0,30001
7442,103000430,13,0,30013
7443,103000430,16,0,30041
7444,103000430,20,0,30304
7445,103000430,25,0,30306
7446,103000430,30,0,30305
7447,103000430,40,0,30307
7448,103000430,50,0,1014
7449,103000430,1,1,1022
7450,103000430,1,2,30062
7451,103000430,1,3,30056
7452,103000430,1,4,30120
7453,103000430,1,5,30121
7454,103000440,1,0,29010
7455,103000440,1,0,29011
7456,103000440,1,0,29012
7457,103000440,3,0,30147
7458,103000440,6,0,30013
7459,103000440,10,0,6004
7460,103000440,13,0,30302
7461,103000440,16,0,6011
7462,103000440,20,0,6018
7463,103000440,25,0,30303
7464,103000440,30,0,6017
7465,103000440,40,0,6014
7466,103000440,50,0,30334
7467,103000440,1,1,6020
7468,103000440,1,2,30120
7469,103000440,1,3,30121
7470,103000440,1,4,30056
7471,103000440,1,5,30148
7472,104000480,1,0,14010
7473,104000480,1,0,14002
7474,104000480,1,0,14007
7475,104000480,3,0,30134
7476,104000480,6,0,14004
7477,104000480,10,0,30115
7478,104000480,13,0,30013
7479,104000480,16,0,14003
7480,104000480,20,0,30006
7481,104000480,25,0,14005
7482,104000480,30,0,30041
7483,104000480,40,0,14001
7484,104000480,50,0,30009
7485,104000480,1,1,14011
7486,104000480,1,2,30111
7487,104000480,1,3,30120
7488,104000480,1,4,30121
7489,104000480,1,5,30114
7490,105000340,1,0,29010
7491,105000340,1,0,29011
7492,105000340,1,0,29012
7493,105000340,3,0,30147
7494,105000340,6,0,10008
7495,105000340,10,0,10012
7496,105000340,13,0,10002
7497,105000340,16,0,30058
7498,105000340,20,0,10004
7499,105000340,25,0,10016
7500,105000340,30,0,10006
7501,105000340,40,0,10017
7502,105000340,50,0,30095
7503,105000340,1,1,10019
7504,105000340,1,2,30056
7505,105000340,1,3,30062
7506,105000340,1,4,30120
7507,105000340,1,5,30121
7508,106000360,1,0,29010
7509,106000360,1,0,29011
7510,106000360,1,0,29012
7511,106000360,3,0,30147
7512,106000360,6,0,30400
7513,106000360,10,0,30302
7514,106000360,13,0,30402
7515,106000360,16,0,30303
7516,106000360,20,0,30401
7517,106000360,25,0,30404
7518,106000360,30,0,30407
7519,106000360,40,0,30408
7520,106000360,50,0,30334
7521,106000360,1,1,4019
7522,106000360,1,2,30120
7523,106000360,1,3,30121
7524,106000360,1,4,30056
7525,106000360,1,5,30137
7526,111000300,1,0,29010
7527,111000300,1,0,29011
7528,111000300,1,0,29012
7529,111000300,3,0,30147
7530,111000300,6,0,1029
7531,111000300,10,0,1036
7532,111000300,13,0,30006
7533,111000300,16,0,1031
7534,111000300,20,0,1032
7535,111000300,25,0,1030
7536,111000300,30,0,30009
7537,111000300,40,0,1034
7538,111000300,50,0,1035
7539,111000300,1,1,1044
7540,111000300,1,2,30120
7541,111000300,1,3,30121
7542,111000300,1,4,30056
7543,111000300,1,5,30143
7544,102000530,1,0,3024
7545,102000530,1,0,29022
7546,102000530,1,0,3005
7547,102000530,3,0,30006
7548,102000530,6,0,29023
7549,102000530,10,0,30112
7550,102000530,13,0,3023
7551,102000530,16,0,30008
7552,102000530,20,0,29024
7553,102000530,25,0,3022
7554,102000530,30,0,31033
7555,102000530,40,0,30074
7556,102000530,50,0,29021
7557,102000530,1,1,3015
7558,102000530,1,2,31032
7559,102000530,1,3,30175
7560,102000530,1,4,30114
7561,102000530,1,5,3026
7562,103000450,1,0,29023
7563,103000450,1,0,30145
7564,103000450,1,0,1016
7565,103000450,3,0,30006
7566,103000450,6,0,31033
7567,103000450,10,0,29024
7568,103000450,13,0,1014
7569,103000450,16,0,29022
7570,103000450,20,0,30008
7571,103000450,25,0,1045
7572,103000450,30,0,30074
7573,103000450,40,0,29021
7574,103000450,50,0,30146
7575,103000450,1,1,1043
7576,103000450,1,2,31032
7577,103000450,1,3,30175
7578,103000450,1,4,30102
7579,103000450,1,5,31002
7580,104000490,1,0,14015
7581,104000490,1,0,29021
7582,104000490,1,0,14008
7583,104000490,3,0,30134
7584,104000490,6,0,30006
7585,104000490,10,0,29023
7586,104000490,13,0,30008
7587,104000490,16,0,14016
7588,104000490,20,0,29022
7589,104000490,25,0,14005
7590,104000490,30,0,31033
7591,104000490,40,0,30074
7592,104000490,50,0,29024
7593,104000490,1,1,14009
7594,104000490,1,2,31032
7595,104000490,1,3,30175
7596,104000490,1,4,30102
7597,104000490,1,5,30114
7598,106000370,1,0,29022
7599,106000370,1,0,30410
7600,106000370,1,0,4004
7601,106000370,3,0,30006
7602,106000370,6,0,29021
7603,106000370,10,0,30156
7604,106000370,13,0,29023
7605,106000370,16,0,30008
7606,106000370,20,0,30408
7607,106000370,25,0,31033
7608,106000370,30,0,30407
7609,106000370,40,0,30074
7610,106000370,50,0,29024
7611,106000370,1,1,4005
7612,106000370,1,2,31032
7613,106000370,1,3,30175
7614,106000370,1,4,30102
7615,106000370,1,5,30137
7616,111000310,1,0,1042
7617,111000310,1,0,29021
7618,111000310,1,0,1027
7619,111000310,3,0,29023
7620,111000310,6,0,1036
7621,111000310,10,0,29024
7622,111000310,13,0,1052
7623,111000310,16,0,30008
7624,111000310,20,0,1034
7625,111000310,25,0,31033
7626,111000310,30,0,1035
7627,111000310,40,0,29022
7628,111000310,50,0,30332
7629,111000310,1,1,1028
7630,111000310,1,2,31032
7631,111000310,1,3,30175
7632,111000310,1,4,30102
7633,111000310,1,5,30143
7634,105000350,1,0,2002
7635,105000350,1,0,2012
7636,105000350,1,0,2004
7637,105000350,3,0,30007
7638,105000350,6,0,30136
7639,105000350,10,0,2001
7640,105000350,13,0,30010
7641,105000350,16,0,2015
7642,105000350,20,0,30075
7643,105000350,25,0,2024
7644,105000350,30,0,31028
7645,105000350,40,0,2025
7646,105000350,50,0,2035
7647,105000350,1,1,2005
7648,105000350,1,2,30056
7649,105000350,1,3,31003
7650,105000350,1,4,30171
7651,105000350,1,5,30135
7652,106000380,1,0,2002
7653,106000380,1,0,30007
7654,106000380,1,0,2004
7655,106000380,3,0,31028
7656,106000380,6,0,30520
7657,106000380,10,0,2015
7658,106000380,13,0,30136
7659,106000380,16,0,30010
7660,106000380,20,0,30521
7661,106000380,25,0,30407
7662,106000380,30,0,30522
7663,106000380,40,0,30408
7664,106000380,50,0,30075
7665,106000380,1,1,2005
7666,106000380,1,2,30056
7667,106000380,1,3,30171
7668,106000380,1,4,30135
7669,106000380,1,5,30137
7670,110000260,1,0,2002
7671,110000260,1,0,30091
7672,110000260,1,0,2004
7673,110000260,3,0,30136
7674,110000260,6,0,30007
7675,110000260,10,0,29019
7676,110000260,13,0,2015
7677,110000260,16,0,2035
7678,110000260,20,0,31028
7679,110000260,25,0,2024
7680,110000260,30,0,30010
7681,110000260,40,0,2025
7682,110000260,50,0,30075
7683,110000260,1,1,2005
7684,110000260,1,2,30056
7685,110000260,1,3,30171
7686,110000260,1,4,30135
7687,110000260,1,5,31030
7688,101000400,1,0,3001
7689,101000400,1,0,30006
7690,101000400,1,0,3005
7691,101000400,3,0,30008
7692,101000400,6,0,3038
7693,101000400,10,0,30112
7694,101000400,13,0,3021
7695,101000400,16,0,30074
7696,101000400,20,0,3003
7697,101000400,25,0,3007
7698,101000400,30,0,3004
7699,101000400,40,0,3025
7700,101000400,50,0,3035
7701,101000400,1,1,3015
7702,101000400,1,2,30100
7703,101000400,1,3,30102
7704,101000400,1,4,30120
7705,101000400,1,5,30121
7706,102000540,1,0,2002
7707,102000540,1,0,30112
7708,102000540,1,0,2004
7709,102000540,3,0,30006
7710,102000540,6,0,2015
7711,102000540,10,0,29019
7712,102000540,13,0,2014
7713,102000540,16,0,30008
7714,102000540,20,0,2001
7715,102000540,25,0,2024
7716,102000540,30,0,30074
7717,102000540,40,0,2025
7718,102000540,50,0,2035
7719,102000540,1,1,2005
7720,102000540,1,2,30100
7721,102000540,1,3,30102
7722,102000540,1,4,30120
7723,102000540,1,5,30121
7724,107000180,1,0,30173
7725,107000180,1,0,12006
7726,107000180,1,0,12010
7727,107000180,3,0,12004
7728,107000180,6,0,30006
7729,107000180,10,0,12014
7730,107000180,13,0,30008
7731,107000180,16,0,12013
7732,107000180,20,0,30012
7733,107000180,25,0,12009
7734,107000180,30,0,30074
7735,107000180,40,0,12008
7736,107000180,50,0,31001
7737,107000180,1,1,12011
7738,107000180,1,2,30061
7739,107000180,1,3,30120
7740,107000180,1,4,30121
7741,107000180,1,5,30140
7742,109000400,1,0,30002
7743,109000400,1,0,30024
7744,109000400,1,0,1019
7745,109000400,3,0,30310
7746,109000400,6,0,30005
7747,109000400,10,0,30007
7748,109000400,13,0,1011
7749,109000400,16,0,30156
7750,109000400,20,0,30311
7751,109000400,25,0,30010
7752,109000400,30,0,30112
7753,109000400,40,0,30338
7754,109000400,50,0,31014
7755,109000400,1,1,1006
7756,109000400,1,2,30056
7757,109000400,1,3,30063
7758,109000400,1,4,31003
7759,109000400,1,5,30065
7760,110000270,1,0,30156
7761,110000270,1,0,30091
7762,110000270,1,0,8026
7763,110000270,3,0,30166
7764,110000270,6,0,30006
7765,110000270,10,0,8014
7766,110000270,13,0,8013
7767,110000270,16,0,8012
7768,110000270,20,0,30074
7769,110000270,25,0,8015
7770,110000270,30,0,8022
7771,110000270,40,0,8009
7772,110000270,50,0,31031
7773,110000270,1,1,8005
7774,110000270,1,2,30120
7775,110000270,1,3,30121
7776,110000270,1,4,31002
7777,110000270,1,5,8004
7778,102000550,1,0,30170
7779,102000550,1,0,30303
7780,102000550,1,0,3005
7781,102000550,3,0,30110
7782,102000550,6,0,30112
7783,102000550,10,0,30158
7784,102000550,13,0,30309
7785,102000550,16,0,30009
7786,102000550,20,0,30334
7787,102000550,25,0,30011
7788,102000550,30,0,3021
7789,102000550,40,0,30337
7790,102000550,50,0,3025
7791,102000550,1,1,3015
7792,102000550,1,2,30101
7793,102000550,1,3,30103
7794,102000550,1,4,30064
7795,102000550,1,5,31010
7796,104000500,1,0,12003
7797,104000500,1,0,30006
7798,104000500,1,0,12010
7799,104000500,3,0,12004
7800,104000500,6,0,30008
7801,104000500,10,0,12014
7802,104000500,13,0,12013
7803,104000500,16,0,30074
7804,104000500,20,0,30173
7805,104000500,25,0,12020
7806,104000500,30,0,12009
7807,104000500,40,0,31015
