// MonsterActionId,Name,UnitId,Slot,UsableLv,UseCount,NotAngry,IsAngry,CanSealed,MultiPlayOnly,AngleMin,AngleMax,RangeMin,RangeMax,AttackTime,DelayTime,CoolTime,State,SubState
4240,"ショコラ・ドール攻撃４_タックル",10091000,3,51,-1,True,True,True,False,-90,90,5,10,3,0,5,"Action.04","MO_009_10_ACT_04"
4242,"ショコラ・ドール攻撃１０_打撃2",10091000,9,51,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.10","MO_009_10_ACT_10"
4243,"ボム・スフィア 大型　攻撃2_自爆?",10020404,1,1,-1,True,True,False,False,0,360,0,5,3,5,0.1,"Action.02","MO_002_04_04_ACT_02"
4244,"ボム・スフィア 大型　攻撃3_飛び道具",10020404,3,1,5,True,True,True,False,-90,90,0,25,0.1,0,1,"Action.04","MO_002_04_04_ACT_03"
4245,"リザードマン高速攻撃_剣",10050003,0,1,-1,True,True,True,False,-45,45,0,4,0.1,0,2,"Action.01","MO_005_00_00_ACT_01"
4246,"リザードマン高速攻撃_剣横",10050003,2,1,-1,True,True,False,False,-45,45,0,5,0.3,0,0.8,"Action.03","MO_005_00_03_ACT_03"
4247,"リザードマン高速攻撃_ヘリコプター",10050003,7,1,-1,True,True,True,False,0,360,0,20,0.1,0,10,"Action.08","MO_005_00_03_ACT_08"
4248,"グリーフ・ドール高速攻撃_回転斬り",10040203,0,1,-1,True,True,False,False,-45,45,0,10,0.5,0,3,"Action.01","MO_004_02_03_ACT_01"
4249,"グリーフ・ドール高速攻撃_前進斬り",10040203,1,1,-1,True,True,True,False,-45,45,4,20,0.5,0,5,"Action.02","MO_004_02_03_ACT_02"
4250,"ポイズンシューター高速攻撃_ハサミ2回",10100303,0,1,-1,True,True,False,False,-45,45,0,5,0.1,0,3,"Action.01","MO_010_03_00_ACT_01"
4251,"ポイズンシューター高速攻撃_踏み込み尻尾",10100303,1,1,-1,True,True,True,False,-45,45,0,10,0.3,0,4,"Action.02","MO_010_03_00_ACT_02"
4252,"ポイズンシューター高速攻撃_ハサミ射撃",10100303,4,1,-1,True,True,True,False,-90,90,3,12,0.3,0,2,"Action.05","MO_010_03_00_ACT_03"
4253,"ポイズンシューター高速攻撃_しっぽ射撃",10100303,5,1,-1,True,True,True,False,-90,90,2,15,0.3,0,3,"Action.06","MO_010_03_00_ACT_04"
4254,"フレンジー・ボア高速攻撃1",10500003,0,1,-1,True,True,False,False,-45,45,0,3,0,0,0.5,"Action.01","MO_050_00_00_ACT_03"
4255,"フレンジー・ボア高速攻撃2",10500003,4,1,-1,True,True,True,False,-20,20,3,25,0,0,1,"Action.05","MO_050_00_00_ACT_04"
4256,"スルト_攻撃１_右パンチ",15511000,0,1,-1,True,True,False,False,-60,10,5,50,0.7,0,5,"Action.01","MO_551_10_ACT_01"
4257,"スルト_攻撃２_左パンチ",15511000,1,1,-1,True,True,False,False,-5,60,5,50,0.7,0,5,"Action.02","MO_551_10_ACT_02"
4258,"スルト_攻撃３_右平手プレス",15511000,2,1,-1,True,True,True,False,-60,5,0,30,0.6,0,12,"Action.03","MO_551_10_ACT_03"
4259,"スルト_攻撃４_左平手プレス",15511000,3,1,-1,True,True,True,False,-5,60,0,30,0.6,0,12,"Action.04","MO_551_10_ACT_04"
4260,"スルト_攻撃33_右平手プレス（コンボ用）",15511000,32,1,-1,False,False,False,False,0,0,0,0,0.5,0,0,"Action.33","MO_551_10_ACT_33"
4261,"スルト_攻撃34_左平手プレス（コンボ用）",15511000,33,1,-1,False,False,False,False,0,0,0,0,0.5,0,0,"Action.34","MO_551_10_ACT_34"
4262,"スルト_攻撃５_震脚",15511000,4,1,-1,True,True,True,False,-60,60,0,20,0.6,0,4,"Action.05","MO_551_10_ACT_05"
4263,"スルト_攻撃35_震脚2(コンボ用）",15511000,34,1,-1,True,True,True,False,-60,60,0,20,0.6,0,4,"Action.35","MO_551_10_ACT_35"
4266,"スルト_攻撃８_火炎ブレス",15511000,7,1,-1,True,True,True,False,-45,45,5,20,0.1,0,10,"Action.08","MO_551_10_ACT_08"
4267,"スルト_攻撃９_吸引火炎ブレス",15511000,8,1,-1,True,True,True,False,-30,30,0,30,0.01,0,10,"Action.09","MO_551_10_ACT_09"
4268,"スルト_攻撃１０_突撃",15511000,9,1,-1,False,False,False,False,0,0,0,0,0.5,0,0,"Action.10","MO_551_10_ACT_10"
4271,"スルト_攻撃１３_バックステップ",15511000,12,1,-1,True,True,False,False,-45,45,0,8,0.6,10,6,"Action.13","MO_551_10_ACT_13"
4274,"スルト_攻撃１６_予備動作＞突撃(近距離）",15511000,15,1,-1,True,True,False,False,-60,60,0,5,0.8,10,10,"Action.16","MO_551_10_ACT_16"
4275,"スルト_攻撃１７_右ストンピング",15511000,16,1,-1,True,True,False,False,0,180,0,5,1,0,5,"Action.17","MO_551_10_ACT_17"
4276,"スルト_攻撃１８_左ストンピング",15511000,17,1,-1,True,True,False,False,-180,0,0,5,1,0,5,"Action.18","MO_551_10_ACT_18"
4277,"スルト_攻撃36_右ストンピング(コンボ用）",15511000,35,1,-1,False,False,False,False,0,0,0,0,0.5,0,0,"Action.36","MO_551_10_ACT_36"
4278,"スルト_攻撃37_左ストンピング(コンボ用）",15511000,36,1,-1,False,False,False,False,0,0,0,0,0.5,0,0,"Action.37","MO_551_10_ACT_37"
4279,"スルト_攻撃１９_斧振り下ろし1",15511000,18,1,-1,True,True,True,False,0,180,0,50,1,0,1,"Action.19","MO_551_10_ACT_19"
4280,"スルト_攻撃２０_斧振り下ろし2",15511000,19,1,-1,True,True,True,False,-180,0,0,50,1,0,1,"Action.20","MO_551_10_ACT_20"
4281,"スルト_攻撃２９_斧振り下ろし1（コンボ用）",15511000,28,1,-1,False,False,False,False,0,0,0,0,0.5,0,0,"Action.29","MO_551_10_ACT_29"
4282,"スルト_攻撃３０_斧振り下ろし2（コンボ用）",15511000,29,1,-1,False,False,False,False,0,0,0,0,0.5,0,0,"Action.30","MO_551_10_ACT_30"
4283,"スルト_攻撃２１_予備動作2＞突撃(遠距離用）",15511000,20,1,-1,True,True,False,False,-45,45,20,100,0.7,10,10,"Action.21","MO_551_10_ACT_21"
4284,"スルト_攻撃２２_マルチ吹き飛ばし",15511000,21,1,-1,True,True,False,True,0,360,0,8,0.5,10,10,"Action.22","MO_551_10_ACT_22"
4285,"スルト_攻撃２３_パンチコンボ始動",15511000,22,1,-1,True,True,True,False,-45,45,5,15,0.6,0,15,"Action.23","MO_551_10_ACT_23"
4286,"スルト_攻撃26_バックステップ",15511000,25,1,-1,True,True,False,False,-45,45,0,50,0.6,0,10,"Action.26","MO_551_10_ACT_26"
4287,"スルト_攻撃27_突進2(コンボ用）",15511000,26,1,-1,False,False,False,False,0,0,0,0,0.5,0,0,"Action.27","MO_551_10_ACT_27"
4288,"スルト_攻撃28_突進3(コンボ用）",15511000,27,1,-1,False,False,False,False,0,0,0,0,0.5,0,0,"Action.28","MO_551_10_ACT_28"
4289,"スルト_攻撃31_左ステップ(高速）",15511000,30,1,-1,True,True,False,False,0,180,0,15,0.2,0,2,"Action.31","MO_551_10_ACT_31"
4290,"スルト_攻撃32_右ステップ(高速）",15511000,31,1,-1,True,True,False,False,-180,0,0,15,0.2,0,2,"Action.32","MO_551_10_ACT_32"
4291,"スルト_攻撃39_左ステップ(開幕）",15511000,38,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.39","MO_551_10_ACT_39"
4292,"スルト_攻撃40_右ステップ(開幕）",15511000,39,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.40","MO_551_10_ACT_40"
4294,"ファイアスコルパピー_攻撃01_左旋回",15150500,0,1,-1,True,True,False,False,-5,180,0,8,0.2,0,2,"Action.01","MO_515_05_ACT_01"
4295,"ファイアスコルパピー_攻撃02_右旋回",15150500,1,1,-1,True,True,False,False,-180,5,0,8,0.2,0,2,"Action.02","MO_515_05_ACT_02"
4296,"ファイアスコルパピー_攻撃03_後退",15150500,2,1,-1,True,True,False,False,-90,90,0,10,0.1,1,10,"Action.03","MO_515_05_ACT_03"
4297,"ファイアスコルパピー_攻撃04_突進（ショート）",15150500,3,1,-1,True,True,False,False,-45,45,8,30,0.05,0,10,"Action.04","MO_515_05_ACT_04"
4298,"ファイアスコルパピー_攻撃05_火炎弾01",15150500,4,1,-1,True,True,True,False,-90,90,8,30,0.02,5,5,"Action.05","MO_515_05_ACT_05"
4299,"ファイアスコルパピー_攻撃06_各種バフ",15150500,5,1,-1,True,True,True,False,0,360,0,100,0.01,20,20,"Action.06","MO_515_05_ACT_06"
4300,"ファイアスコルパピー_攻撃7_噛みつき",15150500,6,1,-1,True,True,False,False,-45,45,0,10,0.01,0,10,"Action.07","MO_515_05_ACT_07"
4301,"ファイアスコルパピー_攻撃10_バックステップ",15150500,9,1,-1,True,True,False,False,0,360,20,500,0.5,0,2,"Action.10","MO_515_05_ACT_10"
4303,"グリーフ・ドール超上位種_回転斬り",10040220,4,1,-1,True,True,False,False,0,360,0,10,0.1,0,2,"Action.05","MO_004_02_20_ACT_01"
4304,"グリーフ・ドール超上位種_前進斬り",10040220,1,1,-1,True,True,True,False,-45,45,8,20,0.5,0,0.1,"Action.02","MO_004_02_20_ACT_02"
4305,"グリーフ・ドール超上位種_バフ",10040220,5,1,-1,True,True,True,False,0,360,8,20,0.5,0,5,"Action.06","MO_004_02_20_ACT_03"
4306,"ポイズンシューター超上位種_ハサミ2回",10100320,0,1,-1,True,True,False,False,-45,45,0,5,0.1,0,3,"Action.01","MO_010_03_20_ACT_01"
4307,"ポイズンシューター超上位種_踏み込み尻尾",10100320,1,1,-1,True,True,True,False,-15,15,0,8,0.3,0,4,"Action.02","MO_010_03_20_ACT_02"
4308,"ポイズンシューター超上位種_ハサミ射撃",10100320,4,1,-1,True,True,True,False,0,360,0,12,0.3,0,2,"Action.05","MO_010_03_20_ACT_03"
4309,"ポイズンシューター超上位種_しっぽ射撃",10100320,5,1,-1,True,True,True,False,-90,90,3,15,0.3,0,3,"Action.06","MO_010_03_20_ACT_04"
4310,"ポイズンシューター超上位種_バフ",10100320,6,1,-1,True,True,True,False,0,360,5,15,0.3,0,5,"Action.07","MO_010_03_20_ACT_05"
4311,"ポイズンシューター超上位種_火炎放射",10100320,7,1,-1,True,True,True,False,-90,90,0,10,0.3,0,3,"Action.08","MO_010_03_20_ACT_06"
4312,"ジャイアントスカルリーパー_攻撃１_右鎌による斬り下ろし1",15312000,0,1,-1,True,True,False,False,-70,70,0,15,0.05,0,2,"Action.01","MO_531_20_ACT_01"
4313,"ジャイアントスカルリーパー_攻撃8_右鎌による鋭い突き",15312000,7,1,-1,True,True,False,False,-30,30,0,30,0.1,0,2,"Action.08","MO_531_20_ACT_08"
4314,"ジャイアントスカルリーパー_攻撃13_尻尾による薙ぎ払い",15312000,12,1,-1,True,True,False,False,140,220,0,20,0.1,0,2,"Action.13","MO_531_20_ACT_13"
4315,"ジャイアントスカルリーパー_攻撃17_突進",15312000,16,1,-1,True,True,True,False,-45,45,6,100,0.1,0,10,"Action.17","MO_531_20_ACT_17"
4316,"ジャイアントスカルリーパー_攻撃20_バックステップ",15312000,19,1,-1,True,True,False,False,-30,30,0,100,0.1,0,10,"Action.20","MO_531_20_ACT_20"
4317,"ジャイアントスカルリーパー_攻撃21_左ステップ",15312000,20,1,-1,True,True,False,False,-160,-30,0,100,0.1,0,10,"Action.21","MO_531_20_ACT_21"
4318,"ジャイアントスカルリーパー_攻撃22_右ステップ",15312000,21,1,-1,True,True,False,False,30,160,0,100,0.1,0,10,"Action.22","MO_531_20_ACT_22"
4319,"ジャイアントスカルリーパー_攻撃24_マルチ吹き飛ばし",15312000,23,1,-1,True,True,False,True,0,360,0,10,0,10,10,"Action.24","MO_531_20_ACT_24"
4320,"ジャイアントスカルリーパー_攻撃29_天井へジャンプ",15312000,28,1,-1,True,True,False,False,0,360,0,100,0.2,0,30,"Action.29","MO_531_20_ACT_29"
4321,"ジャイアントスカルリーパー_攻撃30_天井移動",15312000,29,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.30","MO_531_20_ACT_30"
4322,"ジャイアントスカルリーパー_攻撃31_地上へドロップ",15312000,30,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.31","MO_531_20_ACT_31"
4323,"ジャイアントスカルリーパー_攻撃32_回転攻撃（コンボ用）",15312000,31,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.32","MO_531_20_ACT_32"
4324,"ジャイアントスカルリーパー_攻撃12_左鎌による斬り下ろし1",15312000,11,1,-1,True,True,False,False,-70,70,0,15,0.01,0,2,"Action.12","MO_531_20_ACT_12"
4325,"ジャイアントスカルリーパー_攻撃16_高出力ビーム",15312000,15,1,-1,False,True,True,False,-45,45,5,30,0.02,0,30,"Action.16","MO_531_20_ACT_16"
4327,"ジャイアントスカルリーパー_攻撃34_雄叫び",15312000,33,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.34","MO_531_20_ACT_34"
4328,"スカルリーパー（召喚用）_攻撃１_右鎌による斬り下ろし1",15313000,0,1,-1,True,True,False,False,-60,60,0,15,0.05,0,2,"Action.01","MO_531_30_ACT_01"
4329,"スカルリーパー（召喚用）_攻撃8_右鎌による鋭い突き",15313000,7,1,-1,True,True,False,False,-30,30,0,30,0.1,0,2,"Action.08","MO_531_30_ACT_08"
4330,"スカルリーパー（召喚用）_攻撃13_尻尾による薙ぎ払い",15313000,12,1,-1,True,True,False,False,140,220,0,20,0.1,0,2,"Action.13","MO_531_30_ACT_13"
4331,"スカルリーパー（召喚用）_攻撃17_突進",15313000,16,1,-1,True,True,True,False,-45,45,6,100,0.1,0,10,"Action.17","MO_531_30_ACT_17"
4332,"スカルリーパー（召喚用）_攻撃20_バックステップ",15313000,19,1,-1,True,True,False,False,-60,60,0,50,0.01,0,1,"Action.20","MO_531_30_ACT_20"
4333,"スカルリーパー（召喚用）_攻撃21_左ステップ",15313000,20,1,-1,True,True,False,False,-160,-30,0,50,0.1,0,4,"Action.21","MO_531_30_ACT_21"
4334,"スカルリーパー（召喚用）_攻撃22_右ステップ",15313000,21,1,-1,True,True,False,False,30,160,0,50,0.1,0,4,"Action.22","MO_531_30_ACT_22"
4336,"スカルリーパー（召喚用）_攻撃29_天井へジャンプ",15313000,28,1,-1,False,False,False,False,0,360,0,100,0.2,0,20,"Action.29","MO_531_30_ACT_29"
4337,"スカルリーパー（召喚用）_攻撃30_天井移動",15313000,29,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.30","MO_531_30_ACT_30"
4338,"スカルリーパー（召喚用）_攻撃31_地上へドロップ",15313000,30,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.31","MO_531_30_ACT_31"
4339,"スカルリーパー（召喚用）_攻撃32_回転攻撃（コンボ用）",15313000,31,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.32","MO_531_30_ACT_32"
4340,"スカルリーパー(召喚用）_攻撃１2_左鎌による斬り下ろし1",15313000,11,1,-1,True,True,False,False,-60,60,0,15,0.01,0,2,"Action.12","MO_531_30_ACT_12"
4341,"スカルリーパー(召喚用）_攻撃16_高出力ビーム",15313000,15,1,-1,False,False,True,False,-45,45,5,30,0.02,0,20,"Action.16","MO_531_30_ACT_16"
4342,"スカルリーパー(召喚用）_攻撃33_回復orバフ",15313000,32,1,-1,True,True,False,False,0,360,0,100,0,0,30,"Action.33","MO_531_30_ACT_33"
4343,"スカルリーパー(召喚用）_攻撃34_雄叫び",15313000,33,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.34","MO_531_30_ACT_34"
4344,"D・ザ・コボルドロード(EX)_攻撃１_斧による切り上げ",15300002,0,2,-1,True,False,False,False,-60,60,0,8,0.1,0,4,"Action.01","MO_530_00_ACT_01"
4345,"D・ザ・コボルドロード(EX)_攻撃２_盾＞斧による連撃",15300002,1,2,-1,True,False,False,False,-60,60,0,8,0.1,0,4,"Action.02","MO_530_00_ACT_02"
4346,"D・ザ・コボルドロード(EX)_攻撃３_斧３連撃",15300002,2,2,-1,True,False,True,False,-30,30,0,8,0.1,0,2,"Action.03","MO_530_00_ACT_03"
4347,"D・ザ・コボルドロード(EX)_攻撃４_大剣斬り上げ",15300002,3,2,-1,False,True,False,False,-60,60,0,8,0.1,0,2,"Action.04","MO_530_00_ACT_04"
4348,"D・ザ・コボルドロード(EX)_攻撃５_大剣斬り下ろし２連撃",15300002,4,2,-1,False,True,False,False,-60,60,0,10,0.1,0,2,"Action.05","MO_530_00_ACT_05"
4349,"D・ザ・コボルドロード(EX)_攻撃６_大剣振り下ろし",15300002,5,2,-1,False,True,True,False,-60,60,0,15,0.1,0,4,"Action.06","MO_530_00_ACT_06"
4350,"D・ザ・コボルドロード(EX)_攻撃７_大剣水平斬り",15300002,6,2,-1,False,True,False,False,-60,60,8,15,0.1,0,4,"Action.07","MO_530_00_ACT_07"
4351,"D・ザ・コボルドロード(EX)_攻撃８_斧で右払い",15300002,7,1,-1,True,False,False,False,-90,45,0,10,0.1,0,10,"Action.08","MO_530_00_ACT_08"
4352,"D・ザ・コボルドロード(EX)_攻撃９_斧で左払い",15300002,8,1,-1,True,False,False,False,-45,90,0,10,0.1,0,20,"Action.09","MO_530_00_ACT_09"
4353,"D・ザ・コボルドロード(EX)_攻撃１０_盾突き出し",15300002,9,2,-1,True,False,True,False,-60,60,0,8,0.1,0,4,"Action.10","MO_530_00_ACT_10"
4354,"D・ザ・コボルドロード(EX)_攻撃１１_大剣で右払い",15300002,10,1,-1,False,True,False,False,-90,30,0,8,0.1,0,10,"Action.11","MO_530_00_ACT_11"
4355,"D・ザ・コボルドロード(EX)_攻撃１２_大剣で左払い",15300002,11,2,-1,False,True,False,False,-30,9,0,8,0.1,0,20,"Action.12","MO_530_00_ACT_12"
4356,"D・ザ・コボルドロード(EX)_攻撃１３_大剣で突き",15300002,12,2,-1,False,True,True,False,-60,60,8,15,0.1,5,4,"Action.13","MO_530_00_ACT_13"
4357,"D・ザ・コボルドロード(EX)_攻撃１４_大剣を所持状態でタックル",15300002,13,2,-1,False,True,False,False,0,0,0,0,0.05,0,0,"Action.14","MO_530_00_ACT_14"
4358,"D・ザ・コボルドロード(EX)_攻撃１５_タックル",15300002,14,2,-1,True,False,False,False,0,0,0,0,0,0,0,"Action.15","MO_530_00_ACT_15"
4359,"D・ザ・コボルドロード(EX)_攻撃１６_モードチェンジ",15300002,15,1,1,False,True,False,False,0,360,0,1000,0,0,0,"Action.16","MO_530_00_ACT_16"
4360,"D・ザ・コボルドロード(EX)_攻撃１７_バックステップ",15300002,16,1,-1,True,True,False,False,110,250,0,8,0.01,0,10,"Action.17","MO_530_00_ACT_17"
4361,"D・ザ・コボルドロード(EX)_攻撃１８_右旋回",15300002,17,2,-1,True,False,True,False,-180,-45,0,8,0.1,0,2,"Action.18","MO_530_00_ACT_18"
4362,"D・ザ・コボルドロード(EX)_攻撃１９_左旋回",15300002,18,2,-1,True,False,True,False,45,180,0,8,0.1,0,2,"Action.19","MO_530_00_ACT_19"
4363,"D・ザ・コボルドロード(EX)_攻撃２０_大剣右旋回",15300002,19,2,-1,False,True,True,False,-180,-10,0,8,0.1,0,2,"Action.20","MO_530_00_ACT_20"
4364,"D・ザ・コボルドロード(EX)_攻撃２１_大剣左旋回",15300002,20,2,-1,False,True,True,False,10,180,0,8,0.1,0,2,"Action.21","MO_530_00_ACT_21"
4366,"D・ザ・コボルドロード(EX)_攻撃２３_タックル始動１",15300002,22,2,-1,True,False,False,False,-45,45,8,30,0.1,5,4,"Action.23","MO_530_00_ACT_23"
4367,"D・ザ・コボルドロード(EX)_攻撃２４_タックル始動２",15300002,23,2,-1,False,True,False,False,-45,45,8,30,0.1,5,4,"Action.24","MO_530_00_ACT_24"
4368,"D・ザ・コボルドロード(EX)_攻撃２５_左ステップ",15300002,24,1,-1,True,True,False,False,5,180,0,20,0.1,0,6,"Action.25","MO_530_00_ACT_25"
4369,"D・ザ・コボルドロード(EX)_攻撃２６_右ステップ",15300002,25,1,-1,True,True,False,False,-180,-5,0,20,0.1,0,6,"Action.26","MO_530_00_ACT_26"
4371,"D・ザ・コボルドロード(EX)_攻撃２８_マルチ吹き飛ばし",15300002,27,1,-1,True,True,False,True,0,360,0,8,0,10,30,"Action.28","MO_530_00_ACT_28"
4372,"D・ザ・コボルドロード(EX)_攻撃２９_召喚",15300002,28,1,6,False,True,True,False,0,360,0,15,0,0,30,"Action.29","MO_530_00_ACT_29"
4373,"D・ザ・コボルドロード(EX)_攻撃30_右払い",15300002,29,70,-1,True,False,False,False,-180,10,0,20,0.05,0,2,"Action.30","MO_530_00_ACT_30"
4374,"D・ザ・コボルドロード(EX)_攻撃31_左払い",15300002,30,70,-1,True,False,False,False,-10,180,0,20,0.05,0,2,"Action.31","MO_530_00_ACT_31"
4375,"D・ザ・コボルドロード(EX)_攻撃32_右払い",15300002,31,70,-1,False,True,False,False,-180,10,0,20,0.05,0,2,"Action.32","MO_530_00_ACT_32"
4376,"D・ザ・コボルドロード(EX)_攻撃33_左払い",15300002,32,70,-1,False,True,False,False,-10,180,0,20,0.05,0,2,"Action.33","MO_530_00_ACT_33"
4377,"ミーミル_攻撃１_鎌の横なぎ",15041000,0,1,-1,True,False,False,False,-50,50,0,10,0.1,5,2,"Action.01","MO_504_10_ACT_01"
4379,"ミーミル(EX)_攻撃３_振り下ろし1",15041001,2,1,-1,True,False,False,False,-60,60,8,25,0.1,20,7,"Action.03","MO_504_10_01_ACT_03"
4380,"ミーミル(EX)_攻撃４_連続振り下ろし",15041001,3,1,-1,True,True,True,False,-50,50,8,20,0.1,30,3,"Action.04","MO_504_10_01_ACT_04"
4381,"ミーミル(EX)_攻撃５_詠唱1",15041001,4,1,-1,True,False,True,False,0,360,0,50,0,4,10,"Action.05","MO_504_10_01_ACT_05"
4384,"ミーミル(EX)_攻撃８_移動1",15041001,7,1,-1,True,False,False,False,-60,60,0,10,0.1,5,3,"Action.08","MO_504_10_01_ACT_08"
4385,"ミーミル(EX)_攻撃９_左ステップ",15041001,8,1,-1,True,False,False,False,-170,-40,0,10,0.1,5,3,"Action.09","MO_504_10_01_ACT_09"
4386,"ミーミル(EX)_攻撃１０_右ステップ",15041001,9,1,-1,True,False,False,False,40,170,0,10,0.1,5,3,"Action.10","MO_504_10_01_ACT_10"
4387,"ミーミル(EX)_攻撃１１_鎌の横なぎ",15041001,10,1,-1,False,True,False,False,-50,50,0,10,0.1,0,10,"Action.11","MO_504_10_01_ACT_11"
4388,"ミーミル(EX)_攻撃１２_回転攻撃01",15041001,11,1,-1,False,True,False,False,-50,50,0,10,0.1,0,8,"Action.12","MO_504_10_01_ACT_12"
4389,"ミーミル(EX)_攻撃１３_振り下ろし1",15041001,12,1,-1,False,True,False,False,-60,60,8,25,0.1,0,12,"Action.13","MO_504_10_01_ACT_13"
4391,"ミーミル(EX)_攻撃１５_詠唱1",15041001,14,1,-1,False,True,True,False,0,360,0,50,0,0,10,"Action.15","MO_504_10_01_ACT_15"
4392,"ミーミル(EX)_攻撃１６a_振り下ろし2",15041001,15,1,-1,False,True,True,False,0,360,8,15,0.1,0,10,"Action.16","MO_504_10_01_ACT_16a"
4394,"ミーミル(EX)_攻撃１８_移動1",15041001,17,1,-1,False,True,False,False,-60,60,0,10,0.1,0,3,"Action.18","MO_504_10_01_ACT_18"
4395,"ミーミル(EX)_攻撃１９_左ステップ",15041001,18,1,-1,False,True,False,False,-170,-40,0,10,0.1,0,3,"Action.19","MO_504_10_01_ACT_19"
4396,"ミーミル(EX)_攻撃２０_右ステップ",15041001,19,1,-1,False,True,False,False,40,130,0,10,0.1,0,3,"Action.20","MO_504_10_01_ACT_20"
4397,"ミーミル(EX)_攻撃２１_背後攻撃",15041001,20,1,-1,True,False,False,False,130,230,0,10,0,0,3,"Action.21","MO_504_10_01_ACT_21"
4398,"ミーミル(EX)_攻撃２２_背後攻撃",15041001,21,1,-1,False,True,False,False,130,230,0,10,0,0,3,"Action.22","MO_504_10_01_ACT_22"
4399,"ミーミル(EX)_攻撃２３_マルチ吹っ飛ばし",15041001,22,1,-1,True,True,False,True,0,360,0,8,0,0,10,"Action.23","MO_504_10_01_ACT_23"
4400,"ミーミル(EX)_攻撃24_連続振り下ろし",15041001,23,1,-1,False,False,True,False,0,0,0,0,0,0,0,"Action.24","MO_504_10_01_ACT_24"
4401,"ミーミル(EX)_攻撃25_弾幕",15041001,24,1,-1,True,True,True,False,-90,90,10,50,0.01,0,15,"Action.25","MO_504_10_01_ACT_25"
4402,"ミーミル(EX)_攻撃26_弾幕(コンボ用)",15041001,25,1,-1,False,False,False,False,0,0,0,0,0,0,0,"Action.26","MO_504_10_01_ACT_26"
4403,"アウルボダ_攻撃１_右手による射撃",15050501,0,1,-1,True,False,False,False,-30,30,2,50,0.1,5,8,"Action.01","MO_505_05_ACT_01"
4404,"アウルボダ_攻撃２_両手水平撃ち",15050501,1,1,-1,True,False,False,False,-45,45,0,25,0.2,5,5,"Action.02","MO_505_05_ACT_02"
4406,"アウルボダ_攻撃６a_垂直構え＞上空射撃",15050501,5,1,-1,True,False,True,False,-30,30,0,6,0,10,20,"Action.06","MO_505_05_ACT_06a"
4407,"アウルボダ_攻撃７_バックステップ",15050501,7,1,-1,True,False,False,False,-20,20,0,6,0.1,0,4,"Action.08","MO_505_05_ACT_08"
4408,"アウルボダ_攻撃８_左ステップ",15050501,8,1,-1,True,False,False,False,-180,-20,0,30,0.1,0,4,"Action.09","MO_505_05_ACT_09"
4409,"アウルボダ_攻撃９_右ステップ",15050501,9,1,-1,True,False,False,False,20,180,0,30,0.1,0,4,"Action.10","MO_505_05_ACT_10"
4410,"アウルボダ_攻撃２９_移動攻撃右後ろ",15050501,28,1,-1,True,False,False,False,20,120,0,20,0.1,0,16,"Action.29","MO_505_05_ACT_29"
4411,"アウルボダ_攻撃３０_移動攻撃左後ろ",15050501,29,1,-1,True,False,False,False,-120,-20,0,20,0.1,0,16,"Action.30","MO_505_05_ACT_30"
4412,"アウルボダ_攻撃６b_上空射撃後＞水平射撃",15050501,6,1,-1,False,True,True,False,0,360,0,30,0.01,0,3,"Action.07","MO_505_05_ACT_06b"
4413,"アウルボダ_攻撃１１_右手による射撃",15050501,10,1,-1,False,True,False,False,-30,30,2,50,0.2,0,8,"Action.11","MO_505_05_ACT_11"
4414,"アウルボダ_攻撃１２_両手水平撃ち",15050501,11,1,-1,False,True,False,False,-45,45,0,25,0.2,0,8,"Action.12","MO_505_05_ACT_12"
4416,"アウルボダ_攻撃１６a_垂直構え＞上空射撃",15050501,15,1,-1,False,True,True,False,-30,30,0,6,0,10,10,"Action.16","MO_505_05_ACT_16a"
4418,"アウルボダ_攻撃１８_バックステップ",15050501,17,1,-1,False,True,False,False,-20,20,0,6,0.1,0,4,"Action.18","MO_505_05_ACT_18"
4419,"アウルボダ_攻撃１９_左ステップ",15050501,18,1,-1,False,True,False,False,-180,-20,0,30,0.1,0,4,"Action.19","MO_505_05_ACT_19"
4420,"アウルボダ_攻撃２０_右ステップ",15050501,19,1,-1,False,True,False,False,20,180,0,30,0.1,0,4,"Action.20","MO_505_05_ACT_20"
4421,"アウルボダ_攻撃２３_移動攻撃前",15050501,22,1,-1,False,True,False,False,-5,45,0,25,0.1,0,16,"Action.23","MO_505_05_ACT_23"
4422,"アウルボダ_攻撃２４_移動攻撃右後ろ",15050501,23,1,-1,False,True,False,False,0,0,0,0,0,0,0,"Action.24","MO_505_05_ACT_24"
4423,"アウルボダ_攻撃２５_移動攻撃左後ろ",15050501,24,1,-1,False,True,False,False,0,0,0,0,0,0,0,"Action.25","MO_505_05_ACT_25"
