// UnitId,Name,Prefab,Animator,Collision,Radius,ChildUnitId,StageStartPrefab,StageStartY,StageStartZ,StageTouchY,StageTouchZ,Playable,Monster,Gimmick,Anger,Commander,Isolated,BaseBehaviour,SoundBehaviour,WeaponType,PoisonTimeCoef,ParalysisTimeCoef,SealedTimeCoef,QuestionTimeCoef,BlueRoseTimeCoef,CharmTimeCoef,BurningTimeCoef,InvalidQuake,GuardCoef,JustGuardTime,FlipHp,DownHp,FlipRecoverTime,DownRecoverTime,DownTime,LossDamage,LossTime,MoveSpeed,MoveSpeedAngry,RotSpeed,RotSpeedAngry,RangeMin,RangeMax,RangeMinAngry,RangeMaxAngry,BackStepSpeed,BackStepSpeedAngry,BackStepCoolTime,MonsterType,MonsterTypeAngry,VsBossType,BossCameraHeight,BossCameraNearDistance,BossCameraFarDistance,BossCameraNearRange,BossCameraFarRange,SearchRange,SearchAngle,LostRange,HomeRange,RoarId,AutoAttackRange,AutoAttackInterval,FindPriority,FindRangeMin,FindRangeMax,LeaveRange,ShowArrow,FindId,LeaveId,DefeatId,WarfareId,AngryId,BadStateBone,BadStateOffsetX,BadStateOffsetY,BadStateOffsetZ,DropOffsetY,ColDropPercentage,ColDropAmount,VpDropPercentage,VpDropAmount,EnemyKindId,DefragMatchLeaguePoint
10120101,"デーモン（強）","Prefabs/Characters/mo_012_01",,"MO_012_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,2000,60,60,1,0,0,25,7,240,240,20,35,10,20,30,35,3,1,1,999,0,0,0,0,0,25,180,10,20,"SE_ENEMY_GGL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10120100,30
10120102,"デーモン（弱）","Prefabs/Characters/mo_012_01",,"MO_012_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,2000,60,60,1,0,0,20,7,240,240,20,35,10,20,30,35,5,1,1,999,0,0,0,0,0,25,180,10,20,"SE_ENEMY_GGL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10120100,30
10120200,"アークデーモン","Prefabs/Characters/mo_012_02",,"MO_012_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,3000,60,60,1,0,0,12,7,240,240,5,10,2,7,25,20,3,0,0,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_GGL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10120200,30
10120201,"アークデーモン（強）","Prefabs/Characters/mo_012_02",,"MO_012_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,3000,60,60,1,0,0,20,7,240,240,5,10,2,7,25,20,2,0,0,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_GGL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10120200,30
10120202,"アークデーモン（弱）","Prefabs/Characters/mo_012_02",,"MO_012_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,3000,60,60,1,0,0,12,7,240,240,5,10,2,7,25,20,4,0,0,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_GGL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10120200,30
10130000,"グリフォン","Prefabs/Characters/mo_013_00",,"MO_013_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,6.5,8,240,240,3,10,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130000,30
10130001,"グリフォン（強）","Prefabs/Characters/mo_013_00",,"MO_013_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,10,8,240,240,3,10,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130000,30
10130002,"グリフォン（弱）","Prefabs/Characters/mo_013_00",,"MO_013_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,5.5,8,240,240,3,10,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130000,30
10130100,"デュオグリフォン","Prefabs/Characters/mo_013_01",,"MO_013_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,6.5,8,240,240,3,10,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130100,30
10130101,"デュオグリフォン（強）","Prefabs/Characters/mo_013_01",,"MO_013_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,10,8,240,240,3,10,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130100,30
10130102,"デュオグリフォン（弱）","Prefabs/Characters/mo_013_01",,"MO_013_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,5.5,8,240,240,3,10,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130100,30
10130200,"ダブルブラッド","Prefabs/Characters/mo_013_02",,"MO_013_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,6.5,8,240,240,3,12,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130200,30
10130201,"ダブルブラッド（強）","Prefabs/Characters/mo_013_02",,"MO_013_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,12,8,240,240,3,12,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130200,30
10130202,"ダブルブラッド（弱）","Prefabs/Characters/mo_013_02",,"MO_013_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,5.5,8,240,240,3,12,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130200,30
10130300,"ブライトグリフォン","Prefabs/Characters/mo_013_03",,"MO_013_03_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,6.5,8,240,240,3,15,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130300,30
10130301,"ブライトグリフォン（強）","Prefabs/Characters/mo_013_03",,"MO_013_03_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,12,8,240,240,3,15,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130300,30
10130302,"ブライトグリフォン（弱）","Prefabs/Characters/mo_013_03",,"MO_013_03_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1500,3000,60,60,1,0,0,5.5,8,240,240,3,15,2,8,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_GRI_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10130300,30
10140000,"ハーピー","Prefabs/Characters/mo_014_00",,"MO_014_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,6,6,180,200,25,40,12,15,25,20,5,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140000,30
10140001,"ハーピー（強）","Prefabs/Characters/mo_014_00_st",,"MO_014_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,15,6,180,200,25,40,12,15,25,20,3,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140000,30
10140002,"ハーピー（弱）","Prefabs/Characters/mo_014_00",,"MO_014_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,5,6,180,200,25,40,12,15,25,20,6,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140000,30
10140100,"バイオレットフェザー","Prefabs/Characters/mo_014_01",,"MO_014_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,6,6,180,200,25,40,12,15,25,20,5,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140100,30
10140101,"バイオレットフェザー（強）","Prefabs/Characters/mo_014_01_st",,"MO_014_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,15,6,180,200,25,40,12,15,25,20,3,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140100,30
10140102,"バイオレットフェザー（弱）","Prefabs/Characters/mo_014_01",,"MO_014_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,5,6,180,200,25,40,12,15,25,20,6,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140100,30
10140200,"ブレイズクイーン","Prefabs/Characters/mo_014_02",,"MO_014_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,6,6,180,200,25,40,12,15,25,20,5,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140200,30
10140201,"ブレイズクイーン（強）","Prefabs/Characters/mo_014_02_st",,"MO_014_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,15,6,180,200,25,40,12,15,25,20,3,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140200,30
10140202,"ブレイズクイーン（弱）","Prefabs/Characters/mo_014_02",,"MO_014_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,5,6,180,200,25,40,12,15,25,20,6,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140200,30
10140300,"サイレーン","Prefabs/Characters/mo_014_03",,"MO_014_03_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,6,6,180,200,25,40,12,15,25,20,5,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140300,30
10140301,"サイレーン（強）","Prefabs/Characters/mo_014_03_st",,"MO_014_03_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,15,6,180,200,25,40,12,15,25,20,3,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140300,30
10140302,"サイレーン（弱）","Prefabs/Characters/mo_014_03",,"MO_014_03_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,5,6,180,200,25,40,12,15,25,20,6,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140300,30
10140400,"ザ・セイクリッドフェザー","Prefabs/Characters/mo_014_04",,"MO_014_04_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,6,6,180,200,25,40,12,15,25,20,5,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140400,30
10140401,"ザ・セイクリッドフェザー（強）","Prefabs/Characters/mo_014_04_st",,"MO_014_04_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,15,6,180,200,25,40,12,15,25,20,3,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140400,30
10140402,"ザ・セイクリッドフェザー（弱）","Prefabs/Characters/mo_014_04",,"MO_014_04_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,500,1000,60,60,1,0,0,5,6,180,200,25,40,12,15,25,20,6,1,1,999,0,0,0,0,0,20,180,10,20,"SE_ENEMY_HPY_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.5,20,0,0,10140400,30
10150000,"ワイバーン","Prefabs/Characters/mo_015_00",,"MO_015_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,15,8,240,200,5,10,5,10,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150000,30
10150001,"ワイバーン（強）","Prefabs/Characters/mo_015_00",,"MO_015_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,20,8,240,200,5,10,5,10,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150000,30
10150002,"ワイバーン（弱）","Prefabs/Characters/mo_015_00",,"MO_015_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,12,8,240,200,5,10,5,10,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150000,30
10150100,"ワイバーングロウル","Prefabs/Characters/mo_015_01",,"MO_015_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,15,8,240,200,10,20,5,10,20,20,10,1,1,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150100,30
10150101,"ワイバーングロウル（強）","Prefabs/Characters/mo_015_01",,"MO_015_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,20,8,240,200,10,20,5,10,20,20,10,1,1,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150100,30
10150102,"ワイバーングロウル（弱）","Prefabs/Characters/mo_015_01",,"MO_015_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,12,8,240,200,10,20,5,10,20,20,10,1,1,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150100,30
10150200,"デモリッシュドレイク","Prefabs/Characters/mo_015_02",,"MO_015_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,15,8,240,200,5,12,5,10,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150200,30
10150201,"デモリッシュドレイク（強）","Prefabs/Characters/mo_015_02",,"MO_015_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,20,8,240,200,5,12,5,10,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150200,30
10150202,"デモリッシュドレイク（弱）","Prefabs/Characters/mo_015_02",,"MO_015_02_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,12,8,240,200,5,12,5,10,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150200,30
10150300,"フロストドレイク","Prefabs/Characters/mo_015_03",,"MO_015_03_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,15,8,240,200,5,12,5,10,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150300,30
10150301,"フロストドレイク（強）","Prefabs/Characters/mo_015_03",,"MO_015_03_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,25,8,240,200,5,12,5,10,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150300,30
10150302,"フロストドレイク（弱）","Prefabs/Characters/mo_015_03",,"MO_015_03_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,12,8,240,200,5,12,5,10,20,20,10,0,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150300,30
10150400,"ワイバーン・ルナライト","Prefabs/Characters/mo_015_04",,"MO_015_04_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,17,8,240,200,5,12,5,10,20,20,10,1,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150400,30
10150401,"ワイバーン・ルナライト（強）","Prefabs/Characters/mo_015_04",,"MO_015_04_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,25,8,240,200,5,12,5,10,20,20,10,1,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150400,30
10150402,"ワイバーン・ルナライト（弱）","Prefabs/Characters/mo_015_04",,"MO_015_04_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3500,60,60,1,0,0,15,8,240,200,5,12,5,10,20,20,10,1,0,999,0,0,0,0,0,15,180,10,20,"SE_ENEMY_WYB_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,50,0,0,10150400,30
10160000,"フライングサイズ","Prefabs/Characters/mo_016_00",,"MO_016_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3000,60,60,1,0,0,12,8,200,200,4,12,4,10,20,20,10,0,0,999,0,0,0,0,0,12,180,10,20,"SE_ENEMY_BSL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10160000,30
10160001,"フライングサイズ（強）","Prefabs/Characters/mo_016_00",,"MO_016_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3000,60,60,1,0,0,15,8,200,200,4,12,4,10,20,20,10,0,0,999,0,0,0,0,0,12,180,10,20,"SE_ENEMY_BSL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10160000,30
10160002,"フライングサイズ（弱）","Prefabs/Characters/mo_016_00",,"MO_016_00_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3000,60,60,1,0,0,10,8,200,200,4,12,4,10,20,20,10,0,0,999,0,0,0,0,0,12,180,10,20,"SE_ENEMY_BSL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10160000,30
10160100,"ブラッディサイズ","Prefabs/Characters/mo_016_01",,"MO_016_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3000,60,60,1,0,0,12,8,200,200,4,12,4,10,20,20,10,0,0,999,0,0,0,0,0,12,180,10,20,"SE_ENEMY_BSL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10160100,30
10160101,"ブラッディサイズ（強）","Prefabs/Characters/mo_016_01",,"MO_016_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3000,60,60,1,0,0,15,8,200,200,4,12,4,10,20,20,10,0,0,999,0,0,0,0,0,12,180,10,20,"SE_ENEMY_BSL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10160100,30
10160102,"ブラッディサイズ（弱）","Prefabs/Characters/mo_016_01",,"MO_016_01_00",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterMobBehaviour","MonsterMobSoundBehaviour",0,1,1,1,1,1,1,1,True,0.5,0,1000,3000,60,60,1,0,0,10,8,200,200,4,12,4,10,20,20,10,0,0,999,0,0,0,0,0,12,180,10,20,"SE_ENEMY_BSL_ROAR",0,0,999,20,40,40,True,,,,,,"Head",0,1,0,0,0.7,40,0,0,10160100,30
