// MonsterAttackId,Name,AttackCoef,FlipDamage,DownDamage,PoisonIncidence,SealedIncidence,QuestionIncidence,ReduceMaxHpIncidence,BurningIncidence,Quake,CanParry,KnockBack,KnockBackG,ForwardKnockBack,AttackType,PhysicsAttr,MagicAttr,SpellBlast,HitSe,WeakSe,ResistSe
363,"ガーリッシュ・ガーベラ上位種攻撃2",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
364,"ダイノアント上位種攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
365,"ダイノアント上位種攻撃2",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
366,"ソルジャーダイノアント上位種攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
367,"ソルジャーダイノアント上位種攻撃2",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
368,"キャノンドール超上位種射撃１",0.8,250,25,0,0,0,0,0,False,False,2,1,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
369,"キャノンドール超上位種射撃２",0.8,250,25,0,0,0,0,0,False,False,2,1,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
370,"キャノンドール超上位種近接",1,250,25,0,0,0,0,0,True,True,2,1,False,0,2,4,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
371,"キャノンドール超上位種タックル",1,250,300,0,0,100,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
372,"モノケロス超上位種１_角",1,250,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
373,"モノケロス超上位種２_たたきつけ",1,250,25,0,0,0,0,0,True,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
374,"モノケロス超上位種３?突進",1,250,300,0,0,100,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
375,"モノケロス超上位種４_炎",1,250,25,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
376,"モノケロス超上位種４_火柱",1,250,25,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
377,"アークデーモン超上位種_闇弾",0.8,250,25,0,100,0,0,0,False,False,2,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
378,"アークデーモン超上位種_タックル中",1,250,25,0,25,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
379,"アークデーモン超上位種_爪攻撃",1,250,100,0,100,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
380,"ファントム超上位種１_飛び込み切り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
381,"ファントム超上位種２_火の玉",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
382,"ファントム超上位種３_火の玉",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
383,"ファントム超上位種３_火柱",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
384,"ファントム超上位種４_回転切り１",1,100,25,0,0,0,0,0,False,True,1,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
385,"ファントム超上位種４_飛回転切り２",1,100,100,0,0,0,0,0,False,True,3,1.5,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
386,"マッシュ・ピープル上位種ワンツー１",1,250,25,0,0,0,0,0,False,True,0.5,0.5,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
387,"マッシュ・ピープル上位種ワンツー２",1,250,25,0,0,0,0,0,False,True,3,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
388,"マッシュ・ピープル上位種胞子",1,250,25,0,0,100,0,0,False,False,2,1,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
389,"マッシュ・ピープル上位種ヘッドバット",1,250,300,0,0,0,0,0,False,True,3,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
390,"マッシュ・ピープル上位種ヘッド胞子",1,250,25,0,0,100,0,0,False,False,2,1,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
391,"ワイバーン・ルナライト攻撃1_滑空体当たり",1,100,500,0,0,25,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
392,"ワイバーン・ルナライト攻撃2_ブレス",1,100,25,0,0,25,0,0,False,False,2,1,False,1,0,5,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
393,"ワイバーン・ルナライト攻撃3_弾",1,100,25,0,0,25,0,0,False,False,1,0.5,False,1,0,5,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
394,"ワイバーン・ルナライト攻撃1_滑空体当たり",1,100,500,0,0,25,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
395,"触手研究員攻撃1",1,100,25,0,0,0,0,0,False,True,1,0.5,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
396,"触手研究員攻撃２",0.5,100,25,100,0,0,0,0,False,False,0.5,0.5,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
397,"強守護騎士・狙撃手攻撃１_射撃",0.5,0,0,100,0,0,25,0,False,False,0,0,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
398,"ブラッディサイズ超上位種攻撃1_ブレス？",0.5,100,25,100,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
399,"ブラッディサイズ超上位種攻撃2_回転体当たり",1,100,100,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
400,"ミミック超上位種攻撃1",1,250,2000,0,0,0,0,0,False,True,0,0,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
401,"ミミック超上位種攻撃2",0.5,500,500,20,20,20,0,0,False,False,0,0,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
402,"ミミック超上位種攻撃3炎球",0.2,100,100,0,0,0,0,0,False,False,0,0,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
403,"ミミック超上位種攻撃3火柱",0.2,100,100,0,0,0,0,0,False,False,0,0,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
404,"ミミック超上位種攻撃3衰弱弾",0.2,100,100,0,0,0,100,0,False,False,0,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
405,"バッド・トリップ超上位種ワンツー１",1,250,25,0,0,0,0,0,False,True,0.5,0.5,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
406,"バッド・トリップ超上位種ワンツー２",1,250,25,0,0,0,0,0,False,True,3,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
407,"バッド・トリップ超上位種胞子",1,250,25,100,0,25,0,0,False,False,2,1,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
408,"バッド・トリップ超上位種ヘッドバット",1,250,300,0,0,0,0,0,False,True,3,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
409,"バッド・トリップ超上位種ヘッド胞子",1,250,25,100,0,25,0,0,False,False,2,1,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
410,"バッドトリップ攻撃2胞子",1,100,25,25,0,25,0,0,False,False,2,1,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
411,"ドローン_攻撃1",0.2,250,0,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
412,"ドローン_攻撃2_自爆",1,250,1000,0,0,0,0,0,False,True,6,3,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
413,"ガーリッシュ・ガーベラ（シリカお供）攻撃1_1",1,1000,100,0,0,0,0,0,False,True,0,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
414,"ガーリッシュ・ガーベラ（シリカお供）攻撃1_2",1,1000,500,0,0,0,0,0,False,True,1,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
415,"ガーリッシュ・ガーベラ（シリカお供）攻撃2",2,1000,1000,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
416,"ボム・スフィア大型_自爆",1.5,300,500,0,0,0,0,100,False,False,5,2,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
417,"ポイズン・シューター超上位種_火炎放射",1,100,100,0,0,0,0,100,False,False,1,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
418,"ホムンクルス（高速攻撃）光の弾撃ち下ろし",1,250,25,0,0,25,0,0,False,False,1,1,False,1,0,5,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
419,"ホムンクルス光の弾（高速攻撃）光の弾爆発",2,250,25,0,0,100,0,0,False,False,2,1,False,1,0,5,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
420,"ホーリー・ロックドール超上位種攻撃１",1,250,25,0,0,0,0,0,True,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
421,"ホーリー・ロックドール超上位種突進",1,250,500,0,0,25,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
422,"スフィアドラゴ（お供）自爆",3,5000,5000,0,0,0,0,0,False,False,2,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
423,"強守護騎士・狙撃手攻撃１_射撃毒（召喚専用）",0.5,0,0,100,0,0,25,0,False,False,0,0,False,0,3,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
424,"強守護騎士・狙撃手攻撃１_射撃炎（召喚専用）",0.5,0,0,0,0,0,0,100,False,False,0,0,False,0,3,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
425,"サポログニコラス_ツリー爆発",2,5000,5000,0,0,0,0,0,False,False,8,4,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
426,"ゴースト攻撃1_踏み込み鎌",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
427,"ゴースト攻撃2_鎌2回斬り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
428,"ゴースト攻撃3_衰弱弾",1,100,25,100,0,0,50,0,False,False,2,1,False,1,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
429,"スペクター_突き",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
430,"スペクター_魔法",0.5,100,25,0,25,0,0,0,False,False,2,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
431,"スペクター_魔法突進",1,100,25,0,50,0,0,0,False,False,4,2,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
432,"スフィアドラコ大型_自爆",1.5,300,500,0,20000,0,0,0,False,False,5,2,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
433,"スフィアドラゴ大型_飛び道具",1,100,25,0,100,0,0,0,False,False,2,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
434,"フロストスタチュー超スーパー上位種_パンチ",1,250,25,0,0,0,0,0,True,True,2,1,False,0,2,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
435,"フロストスタチュー超スーパー上位種_突進",1,250,25,0,0,0,0,0,False,False,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
436,"フロストスタチュー超スーパー上位種_氷塊",1,250,25,0,0,0,0,0,False,False,2,1,False,0,2,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
437,"パイロナイト_シールドバッシュ",0.5,1000,0,0,0,0,0,0,False,True,0,0,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
438,"パイロナイト_突き",1,250,0,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
439,"パイロナイト_火の玉",1,250,25,0,0,0,0,60,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
440,"パイロナイト_火柱",1,250,25,0,0,0,0,60,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
441,"パイロナイト_火のオーラ",1,250,25,0,0,0,0,60,False,False,2,1,False,1,0,1,True,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
442,"パイロナイト_死亡時爆発",2,300,500,0,0,0,0,100,False,False,5,2,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
443,"フューリー・ボア_火柱",1,250,25,0,0,0,0,10,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
444,"ギロチン・メイデン攻撃1_回転斬り",1,100,0,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
445,"ギロチン・メイデン攻撃2_前進斬り",1,150,50,0,0,0,0,0,False,True,4,1,True,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
446,"ヴェノム・プラント超上位種_ツルビンタ",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
447,"ヴェノム・プラント超上位種_ツルビンタ（引き寄せ）",1,100,0,0,0,0,0,0,False,True,-1,-1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
448,"ヴェノム・プラント超上位種_ツルスタンプ",2,1000,1000,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
449,"ヴェノム・プラント超上位種_毒",1,1000,0,200,0,0,50,0,False,False,4,2,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
450,"ビッグフット攻撃1_斧殴り",1,1000,1000,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
451,"ビッグフット攻撃1_ディスカス",0.5,100,25,0,0,0,0,0,False,False,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
452,"ビッグフット攻撃2_踏み込み斧殴り",1,1000,1000,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
453,"ビッグフット攻撃2_氷",0.5,100,25,0,0,0,0,0,False,False,2,1,False,0,2,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
454,"バッファークラブ（大）氷",1,1000,1000,0,0,0,0,0,False,False,2,1,False,0,2,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
455,"ダミー",0,0,0,0,0,0,0,0,False,False,0,0,False,0,0,0,False,,,
456,"ダミー?火属性",0,0,0,0,0,0,0,0,False,False,0,0,False,0,0,1,False,,,
