// CharaAttackId,Name,AttackCoef,FlipDamage,DownDamage,PoisonIncidence,ParalysisIncidence,SealedIncidence,QuestionIncidence,BlueRoseIncidence,CharmIncidence,KnockBack,ForwardKnockBack,BreakInterval,WeaponSlot,AttackType,PhysicsAttr,MagicAttr,SpellBlast,HitSe,WeakSe,ResistSe
333,"【二刀流16】ライトニング・フォール（LV3：範囲",3,3000,5000,0,100,0,0,0,0,2,True,0.3,0,0,0,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
334,"【二刀流16】ライトニング・フォール（LV3：範囲)左",3,3000,5000,0,0,0,0,0,0,2,True,0.3,1,0,0,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
335,"【片手棍12】サイレント・ブロウ（LV2：単発）",2,500,2500,0,0,0,0,0,0,0.5,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
336,"【片手棍12】サイレント・ブロウ（LV2：単発）",6,1000,1000,0,0,0,0,0,0,2,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
337,"【片手棍14】ヴァリアヴル・ブロウ（LV4：連撃）1",2,10000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
338,"【片手棍14】ヴァリアヴル・ブロウ（LV4：連撃）2",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
339,"【片手棍14】ヴァリアヴル・ブロウ（LV4：連撃）3",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
340,"【片手棍14】ヴァリアヴル・ブロウ（LV4：連撃）4",4,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
341,"【片手棍14】ヴァリアヴル・ブロウ（LV4：連撃）5",4,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
342,"【片手棍14】ヴァリアヴル・ブロウ（LV4：連撃）6",5,1000,1000,0,0,0,0,0,0,0.3,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
343,"【片手棍14】ヴァリアヴル・ブロウ（LV4：連撃）7",5,1000,1000,0,0,0,0,0,0,0.3,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
344,"【片手棍14】ヴァリアヴル・ブロウ（LV4：連撃）8",6,3000,5000,0,0,0,0,0,0,2,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
345,"【片手剣14】ヴォーパル・ストライク（LV3：単発）",12,5000,10000,0,0,0,0,0,0,2,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
346,"【片手剣15】デッドリー・シンズ（LV3：連撃）1",1,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,True,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
347,"【片手剣15】デッドリー・シンズ（LV3：連撃）2",1,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,True,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
348,"【片手剣15】デッドリー・シンズ（LV3：連撃）3",1.5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,True,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
349,"【片手剣15】デッドリー・シンズ（LV3：連撃）4",1.5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,True,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
350,"【片手剣15】デッドリー・シンズ（LV3：連撃）5",1.5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,True,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
351,"【片手剣15】デッドリー・シンズ（LV3：連撃）6",1.5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,True,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
352,"【片手剣15】デッドリー・シンズ（LV3：連撃）7",2,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,True,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
353,"【片手剣16】ハウリング・オクターブ（LV4：連撃）1",2,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
354,"【片手剣16】ハウリング・オクターブ（LV4：連撃）2",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
355,"【片手剣16】ハウリング・オクターブ（LV4：連撃）3",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
356,"【片手剣16】ハウリング・オクターブ（LV4：連撃）4",4,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
357,"【片手剣16】ハウリング・オクターブ（LV4：連撃）5",4,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
358,"【片手剣16】ハウリング・オクターブ（LV4：連撃）6",5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
359,"【片手剣16】ハウリング・オクターブ（LV4：連撃）7",5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
360,"【片手剣16】ハウリング・オクターブ（LV4：連撃）8",6,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
361,"【短剣12】アーマーピアース（LV1：単発",3,500,1000,0,0,0,0,0,0,1,True,0.3,0,1,0,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
362,"【刀11】旋車（LV3：範囲）",6,1000,3000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
363,"【刀13】散華（LV4：連撃）1",6,1000,3000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
364,"【刀13】散華（LV4：連撃）2",6,1000,3000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
365,"【刀13】散華（LV4：連撃）3",6,1000,3000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
366,"【刀13】散華（LV4：連撃）4",7,1000,3000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
367,"【刀13】散華（LV4：連撃）5",7,1000,3000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
368,"【両手斧11】ランバー・ジャック（LV2：範囲）1",1,1000,1000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
369,"【両手斧11】ランバー・ジャック（LV2：範囲）2",2,1000,1000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
370,"【両手斧11】ランバー・ジャック（LV2：範囲）3",3,1000,5000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
371,"【両手斧12】スマッシュ（LV2：単発）",8,1000,1000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
372,"【両手斧13】アース・クラッシャー（LV3：範囲）",6,1000,1000,0,0,0,0,0,0,0.5,True,0.3,0,0,2,4,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
373,"【両手斧14】ダイナミック・ヴァイオレンス（LV5：連撃）1",13,1000,1000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
374,"【両手斧14】ダイナミック・ヴァイオレンス（LV5：連撃）2",13,1000,2000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
375,"【両手斧14】ダイナミック・ヴァイオレンス（LV5：連撃）3",14,1000,3000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
376,"【両手斧14】ダイナミック・ヴァイオレンス（LV5：連撃）4",20,1000,4000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
377,"【細剣11】リニアー（LV1：単発）",4,1000,1000,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
378,"【細剣13】シューティングスター（LV3：突進）突進",2,3000,300,0,0,0,0,0,0,0.3,True,0.3,0,0,3,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
379,"【細剣13】シューティングスター（LV3：突進）刺突",4,5000,10000,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
380,"【細剣14】ニュートロン（LV3：連撃）1",3,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
381,"【細剣14】ニュートロン（LV3：連撃）2",3,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
382,"【細剣14】ニュートロン（LV3：連撃）3",3.5,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
383,"【細剣14】ニュートロン（LV3：連撃）4",4,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
384,"【細剣14】ニュートロン（LV3：連撃）5",4.5,1000,2000,0,0,0,0,0,0,1.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
385,"【細剣15】フラッシング・ペネトレイター（LV5：突進）突進",8,1000,5000,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
386,"【細剣15】フラッシング・ペネトレイター（LV5：突進）本体",12,1000,10000,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
387,"【二刀流17】サベージ・フルグラム水（LV2：連撃 1",2.5,500,100,0,0,0,0,0,0,0.2,True,0.3,1,0,1,2,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
388,"【二刀流17】サベージ・フルグラム水（LV2：連撃 2",3,500,100,0,0,0,0,0,0,0.5,True,0.3,1,0,1,2,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
389,"【二刀流17】サベージ・フルグラム水（LV2：連撃 3",4.5,1000,2000,0,0,0,0,0,0,0.1,True,0.3,1,0,1,2,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
390,"【片手剣19】ハウリング・オクターブ火（LV4：連撃）1",2,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
391,"【片手剣19】ハウリング・オクターブ火（LV4：連撃）2",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
392,"【片手剣19】ハウリング・オクターブ火（LV4：連撃）3",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
393,"【片手剣19】ハウリング・オクターブ火（LV4：連撃）4",4,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
394,"【片手剣19】ハウリング・オクターブ火（LV4：連撃）5",4,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
395,"【片手剣19】ハウリング・オクターブ火（LV4：連撃）6",5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,1,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
396,"【片手剣19】ハウリング・オクターブ火（LV4：連撃）7",5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,1,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
397,"【片手剣19】ハウリング・オクターブ火（LV4：連撃）8",6,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,1,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
398,"【細剣16】ニュートロン聖（LV3：連撃）1",3,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,5,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
399,"【細剣16】ニュートロン聖（LV3：連撃）2",3,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,5,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
400,"【細剣16】ニュートロン聖（LV3：連撃）3",3.5,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,5,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
401,"【細剣16】ニュートロン聖（LV3：連撃）4",4,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,5,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
402,"【細剣16】ニュートロン聖（LV3：連撃）5",4.5,1000,2000,0,0,0,0,0,0,1.5,True,0.3,0,0,3,5,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
403,"【二刀流11】スネークバイト（LV1：連撃 1",2,1000,500,0,0,0,0,0,0,0.2,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
404,"【二刀流11】スネークバイト（LV1：連撃 2",3,1500,1000,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
405,"【刀１2】絶空（LV3：単発）1",2,1000,500,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
406,"【刀１2】絶空（LV3：単発）2",10,10000,5000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
407,"【刀１4】絶空火（LV3：単発）1",2,1000,500,0,0,0,0,0,0,0.1,True,0.3,0,0,1,1,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
408,"【刀１4】絶空火（LV3：単発）2",10,10000,5000,0,0,0,0,0,0,1,True,0.3,0,0,1,1,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
409,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)1",3,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
410,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)2",3,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
411,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)3",3,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
412,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)4",4,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
413,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)5",4,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
414,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)6",5,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
415,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)7",6,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
416,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)8",6,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
417,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)9",7,3000,500,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
418,"【弓11】ミリオン・ハウリング（LV5:連撃貫通)衝撃波",1,3000,1500,0,0,0,0,0,0,5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
419,"【片手剣11】バーチカル・スクエア（LV2：連撃）1",2,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
420,"【片手剣11】バーチカル・スクエア（LV2：連撃）2",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
421,"【片手剣11】バーチカル・スクエア（LV2：連撃）3",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
422,"【片手剣11】バーチカル・スクエア（LV2：連撃）4",4,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
423,"【片手剣11】バーチカル・スクエア（LV2：連撃）5",1,4000,2000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
424,"【片手剣12】スピニング・シールド（LV2：単発）",1,100,100,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,True,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
425,"【片手剣13】ライトニング・フォール（LV3：範囲）",5,3000,5000,0,100,0,0,0,0,2,True,0.3,0,0,0,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
426,"【片手剣17】グリント・ショット(Lv1射撃",3,1000,500,0,0,0,0,0,0,0.5,True,0.3,2,0,3,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
427,"【片手剣18】ダブルサーキュラー(LV2　銃",3,1000,500,0,0,0,0,0,0,0.5,True,0.3,2,0,3,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
428,"【片手剣18】ダブルサーキュラー(LV2　剣",3,1000,3000,0,0,0,0,0,0,2,True,0.3,0,0,1,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
429,"【細剣12】パラレル・スティング（LV1：連撃）1",2,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
430,"【細剣12】パラレル・スティング（LV1：連撃）2",3,1000,100,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
431,"【短剣13】パライズ・バイト（LV2:単発麻痺）",4,100,100,0,100,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
432,"【短剣14】シャドウ・ステッチ（LV3連撃）1",5.5,100,50,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
433,"【短剣14】シャドウ・ステッチ（LV3連撃）2",4.5,10000,5000,0,0,0,0,0,0,0.5,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
434,"【短剣14】シャドウ・ステッチ（LV3連撃）3",4.5,10000,5000,0,0,0,0,0,0,1,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
