// SoundSeId,RecordId,QueName,CueId,Volume,DecayMin,DecayMax,PriorityIdentifier,SkipTime,IsUsePan,IsLoop
961,"SE_BTL_KATANA_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
962,"SE_BTL_KATANA_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
963,"SE_BTL_KATANA_SS_SWING_SG","se",164,1,20,50,1,0.3,True,False
964,"SE_BTL_KATANA_SS_SWING_TYR_01","se",165,1,20,50,1,0.3,True,False
965,"SE_BTL_KATANA_SS_SWING_TYR_02","se",166,1,20,50,1,0.3,True,False
966,"SE_BTL_KATANA_SS_SS08_RUSH","se",162,1,20,50,1,0.3,True,False
967,"SE_BTL_KATANA_SS_SS08_SWING","se",163,1,20,50,1,0.3,True,False
969,"SE_LINK_KAT_SKILL_01_TSUJIKAZE","se",429,1,20,50,1,0.3,True,False
970,"SE_LINK_KAT_SKILL_03_OBORO_2ND","se",430,1,20,50,1,0.3,True,False
971,"SE_LINK_KAT_SKILL_03_OBORO_3RD","se",431,1,20,50,1,0.3,True,False
972,"SE_LINK_KAT_SKILL_04_ZANGETSU","se",432,1,20,50,1,0.3,True,False
973,"SE_LINK_KAT_SKILL_05_RASHOU_LAST","se",433,1,20,50,1,0.3,True,False
974,"SE_LINK_KAT_SKILL_06_KYUKI_KAITEN","se",434,1,20,50,1,0.3,True,False
975,"SE_LINK_KAT_SKILL_07_KEICHIN","se",435,1,20,50,1,0.3,True,False
976,"SE_LINK_KAT_SKILL_10_KUREYU","se",436,1,20,50,1,0.3,True,False
977,"SE_LINK_KAT_SKILL_11_SENSHA","se",437,1,20,50,1,0.3,True,False
978,"SE_LINK_KAT_SKILL_DASH_01","se",438,1,20,50,1,0.3,True,False
979,"SE_LINK_KAT_SKILL_DASH_02","se",439,1,20,50,1,0.3,True,False
980,"SE_LINK_KAT_SKILL_SWING_01","se",440,1,20,50,1,0.3,True,False
981,"SE_LINK_KAT_SKILL_SWING_02","se",441,1,20,50,1,0.3,True,False
982,"SE_LINK_KAT_SKILL_SWING_03","se",442,1,20,50,1,0.3,True,False
983,"SE_LINK_KAT_SKILL_SWING_04","se",443,1,20,50,1,0.3,True,False
985,"SE_BTL_SPEAR_SWING_01","se",406,1,20,50,1,0.3,True,False
986,"SE_BTL_SPEAR_SWING_02","se",407,1,20,50,1,0.3,True,False
987,"SE_BTL_SPEAR_SWING_03","se",408,1,20,50,1,0.3,True,False
988,"SE_BTL_SPEAR_SWING_04","se",409,1,20,50,1,0.3,True,False
989,"SE_BTL_SPEAR_CHARGE_LOOP","se",562,1,20,50,1,0.3,True,False
990,"SE_BTL_SPEAR_CHARGE_LEVEL_01","se",559,1,20,50,1,0.3,True,False
991,"SE_BTL_SPEAR_CHARGE_LEVEL_02","se",560,1,20,50,1,0.3,True,False
992,"SE_BTL_SPEAR_CHARGE_LEVEL_03","se",561,1,20,50,1,0.3,True,False
993,"SE_BTL_SPEAR_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
994,"SE_BTL_SPEAR_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
995,"SE_BTL_SPEAR_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
996,"SE_BTL_SPEAR_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
997,"SE_BTL_SPEAR_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
998,"SE_BTL_SPEAR_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
999,"SE_BTL_SPEAR_SS_ROUND_01","se",563,1,20,50,1,0.3,True,False
1000,"SE_BTL_SPEAR_SS_ROUND_02","se",564,1,20,50,1,0.3,True,False
1001,"SE_BTL_SPEAR_SS_SWING_BS","se",570,1,20,50,1,0.3,True,False
1002,"SE_BTL_SPEAR_SS_SWING_TYR_01","se",571,1,20,50,1,0.3,True,False
1003,"SE_BTL_SPEAR_SS_SWING_TYR_02","se",572,1,20,50,1,0.3,True,False
1004,"SE_BTL_SPEAR_SS_SS06_DASH","se",565,1,20,50,1,0.3,True,False
1005,"SE_BTL_SPEAR_SS_SS07_ROUND","se",566,1,20,50,1,0.3,True,False
1006,"SE_BTL_SPEAR_SS_SS08_JUMP","se",568,1,20,50,1,0.3,True,False
1007,"SE_BTL_SPEAR_SS_SS08_EXPLOSION","se",567,1,20,50,1,0.3,True,False
1008,"SE_BTL_SPEAR_SS_SS09_SWING","se",569,1,20,50,1,0.3,True,False
1010,"SE_BTL_KNUCKLE_SWING_01","se",406,1,20,50,1,0.3,True,False
1011,"SE_BTL_KNUCKLE_SWING_02","se",407,1,20,50,1,0.3,True,False
1012,"SE_BTL_KNUCKLE_SWING_03","se",408,1,20,50,1,0.3,True,False
1013,"SE_BTL_KNUCKLE_SWING_04","se",409,1,20,50,1,0.3,True,False
1014,"SE_BTL_KNUCKLE_CHARGE_LOOP","se",530,1,20,50,1,0.3,True,False
1015,"SE_BTL_KNUCKLE_CHARGE_LEVEL_01","se",527,1,20,50,1,0.3,True,False
1016,"SE_BTL_KNUCKLE_CHARGE_LEVEL_02","se",528,1,20,50,1,0.3,True,False
1017,"SE_BTL_KNUCKLE_CHARGE_LEVEL_03","se",529,1,20,50,1,0.3,True,False
1018,"SE_BTL_KNUCKLE_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
1019,"SE_BTL_KNUCKLE_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
1020,"SE_BTL_KNUCKLE_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
1021,"SE_BTL_KNUCKLE_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
1022,"SE_BTL_KNUCKLE_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
1023,"SE_BTL_KNUCKLE_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
1024,"SE_BTL_KNUCKLE_SS_SWING_ST","se",538,1,20,50,1,0.3,True,False
1025,"SE_BTL_KNUCKLE_SS_SWING_DB","se",537,1,20,50,1,0.3,True,False
1026,"SE_BTL_KNUCKLE_SS_DASH","se",531,1,20,50,1,0.3,True,False
1027,"SE_BTL_KNUCKLE_SS_EFF_EXPLOSION","se",532,1,20,50,1,0.3,True,False
1028,"SE_BTL_KNUCKLE_SS_SS07_FLASH","se",533,1,20,50,1,0.3,True,False
1029,"SE_BTL_KNUCKLE_SS_SS09_AURA","se",534,1,20,50,1,0.3,True,False
1030,"SE_BTL_KNUCKLE_SS_SS09_PUNCH","se",536,1,20,50,1,0.3,True,False
1031,"SE_BTL_KNUCKLE_SS_SS09_FIRE","se",535,1,20,50,1,0.3,True,False
1033,"SE_BTL_CLAW_SWING_01","se",406,1,20,50,1,0.3,True,False
1034,"SE_BTL_CLAW_SWING_02","se",407,1,20,50,1,0.3,True,False
1035,"SE_BTL_CLAW_SWING_03","se",408,1,20,50,1,0.3,True,False
1036,"SE_BTL_CLAW_SWING_04","se",409,1,20,50,1,0.3,True,False
1037,"SE_BTL_CLAW_CHARGE_LOOP","se",530,1,20,50,1,0.3,True,False
1038,"SE_BTL_CLAW_CHARGE_LEVEL_01","se",527,1,20,50,1,0.3,True,False
1039,"SE_BTL_CLAW_CHARGE_LEVEL_02","se",528,1,20,50,1,0.3,True,False
1040,"SE_BTL_CLAW_CHARGE_LEVEL_03","se",529,1,20,50,1,0.3,True,False
1041,"SE_BTL_CLAW_JUMP","se_03",1,1,20,50,0,1,True,False
1042,"SE_BTL_CLAW_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
1043,"SE_BTL_CLAW_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
1044,"SE_BTL_CLAW_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
1045,"SE_BTL_CLAW_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
1046,"SE_BTL_CLAW_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
1047,"SE_BTL_CLAW_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
1048,"SE_BTL_CLAW_SS_SWING_ST","se",538,1,20,50,1,0.3,True,False
1049,"SE_BTL_CLAW_SS_SWING_DB","se",537,1,20,50,1,0.3,True,False
1050,"SE_BTL_CLAW_SS_DASH","se",531,1,20,50,1,0.3,True,False
1051,"SE_BTL_CLAW_SS_EFF_EXPLOSION","se",532,1,20,50,1,0.3,True,False
1052,"SE_BTL_CLAW_SS_SS07_FLASH","se",533,1,20,50,1,0.3,True,False
1053,"SE_BTL_CLAW_SS_SS09_AURA","se",534,1,20,50,1,0.3,True,False
1054,"SE_BTL_CLAW_SS_SS09_PUNCH","se",536,1,20,50,1,0.3,True,False
1055,"SE_BTL_CLAW_SS_SS09_FIRE","se",535,1,20,50,1,0.3,True,False
1057,"SE_LINK_CLAW_SKILL_04_TURBULENCE_SWING_01","se",400,0.6,20,50,1,0.3,True,False
1058,"SE_LINK_CLAW_SKILL_04_TURBULENCE_SWING_02","se",401,0.6,20,50,1,0.3,True,False
1059,"SE_LINK_CLAW_SKILL_04_TURBULENCE_EFF","se_201906patch",18,0.6,20,50,1,0.3,True,False
1060,"SE_LINK_CLAW_SKILL_04_TURBULENCE_LAST","se",1012,1,20,50,1,0.3,True,False
1061,"SE_LINK_CLAW_SKILL_05_DEADLY_CHARGE","se_201906patch",13,1,20,50,1,0.3,True,False
1062,"SE_LINK_CLAW_SKILL_05_DEADLY_LAST_BLOW","se_201906patch",15,1,20,50,1,0.3,True,False
1063,"SE_LINK_CLAW_SKILL_05_DEADLY_LAST_SLASH","se_201906patch",27,1,20,50,1,0.3,True,False
1064,"SE_LINK_CLAW_SKILL_08_GAZELLE_EFF","se_201906patch",8,0.6,20,50,1,0.3,True,False
1065,"SE_LINK_CLAW_SKILL_09_BLAZING_EFF","se",537,1,20,50,1,0.3,True,False
1066,"SE_LINK_CLAW_SKILL_11_FRONTCAST","se_201906patch",18,1,20,50,1,0.3,True,False
1067,"SE_LINK_CLAW_SKILL_11_FAREXPANDER","se_201906patch",17,1,20,50,1,0.3,True,False
1068,"SE_LINK_CLAW_SKILL_13_FLEWSLASH","se_201906patch",19,1,20,50,1,0.3,True,False
1069,"SE_LINK_CLAW_SKILL_14_ACUTE_EFF","se_201906patch",9,1,20,50,1,0.3,True,False
1070,"SE_LINK_CLAW_SKILL_POISON_CLAW","se_202010patch",30,1,20,50,1,0.3,True,False
1072,"SE_BTL_AX_SWING_01","se",522,1,20,50,1,0.3,True,False
1073,"SE_BTL_AX_SWING_02","se",523,1,20,50,1,0.3,True,False
1074,"SE_BTL_AX_CHARGE_LOOP","se",513,1,20,50,1,0.3,True,False
1075,"SE_BTL_AX_CHARGE_LEVEL_01","se",510,1,20,50,1,0.3,True,False
1076,"SE_BTL_AX_CHARGE_LEVEL_02","se",511,1,20,50,1,0.3,True,False
1077,"SE_BTL_AX_CHARGE_LEVEL_03","se",512,1,20,50,1,0.3,True,False
1078,"SE_BTL_AX_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
1079,"SE_BTL_AX_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
1080,"SE_BTL_AX_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
1081,"SE_BTL_AX_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
1082,"SE_BTL_AX_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
1083,"SE_BTL_AX_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
1084,"SE_BTL_AX_SS_SWING_TA","se",521,1,20,50,1,0.3,True,False
1085,"SE_BTL_AX_SS_SWING_GI_01","se",519,1,20,50,1,0.3,True,False
1086,"SE_BTL_AX_SS_SWING_GI_02","se",520,1,20,50,1,0.3,True,False
1087,"SE_BTL_AX_SS_SS05_FIRE","se",514,1,20,50,1,0.3,True,False
1088,"SE_BTL_AX_SS_SS07_SWING","se",515,1,20,50,1,0.3,True,False
1089,"SE_BTL_AX_SS_SS08_TRAILING","se",518,1,20,50,1,0.3,True,False
1090,"SE_BTL_AX_SS_SS08_SWING","se",516,1,20,50,1,0.3,True,False
1091,"SE_BTL_AX_SS_SS08_SWING_LAST","se",517,1,20,50,1,0.3,True,False
1093,"SE_LINK_AX_SKILL_CT_SHOOT","se",1019,1,20,50,1,0.3,True,False
1094,"SE_LINK_AX_SKILL_GI_SLAM","se",1020,1,20,50,1,0.3,True,False
1095,"SE_LINK_AX_SKILL_VS_EFF","se",1021,1,20,50,1,0.3,True,False
1096,"SE_LINK_AX_SKILL_SB_EFF","se",1022,1,20,50,1,0.3,True,False
1097,"SE_LINK_AX_SKILL_EC_SLAM","se",1023,1,20,50,1,0.3,True,False
1098,"SE_LINK_AX_SKILL_DV_SLAM","se",1024,1,20,50,1,0.3,True,False
1100,"SE_BTL_MACE_SWING_01","se",406,1,20,50,1,0.3,True,False
1101,"SE_BTL_MACE_SWING_02","se",407,1,20,50,1,0.3,True,False
1102,"SE_BTL_MACE_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
1103,"SE_BTL_MACE_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
1104,"SE_BTL_MACE_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
1105,"SE_BTL_MACE_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
1106,"SE_BTL_MACE_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
1107,"SE_BTL_MACE_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
1108,"SE_BTL_MACE_SS_SWING_PS","se",549,1,20,50,1,0.3,True,False
1109,"SE_BTL_MACE_SS_SWING_AB","se",548,1,20,50,1,0.3,True,False
1110,"SE_BTL_MACE_SS_SWING_UPD_01","se",550,1,20,50,1,0.3,True,False
1111,"SE_BTL_MACE_SS_SWING_UPD_02","se",551,1,20,50,1,0.3,True,False
1112,"SE_BTL_MACE_SS_SWING_UPD_03","se",552,1,20,50,1,0.3,True,False
1113,"SE_BTL_MACE_SS_SS06_EFF_RING","se",540,1,20,50,1,0.3,True,False
1114,"SE_BTL_MACE_SS_SS06_EFF_EXPLOSION","se",539,1,20,50,1,0.3,True,False
1115,"SE_BTL_MACE_SS_SS08_EFF_FLASH","se",542,1,20,50,1,0.3,True,False
1116,"SE_BTL_MACE_SS_SS08_EFF_EXPLOSION","se",541,1,20,50,1,0.3,True,False
1117,"SE_BTL_MACE_SS_SS09_BARRIER","se",543,1,20,50,1,0.3,True,False
1118,"SE_BTL_MACE_SS_SS09_EFF_EXPLOSION","se",544,1,20,50,1,0.3,True,False
1119,"SE_BTL_MACE_SS_SS10_SWING_ROTATION","se",547,1,20,50,1,0.3,True,False
1120,"SE_BTL_MACE_SS_SS10_EFF_SPARK","se",546,1,20,50,1,0.3,True,False
1121,"SE_BTL_MACE_SS_SS10_EFF_EXPLOSION","se",545,1,20,50,1,0.3,True,False
1123,"SE_LINK_MACE_SKILL_DASH","se",1009,1,20,50,1,0.3,True,False
1124,"SE_LINK_MACE_SKILL_SLAM_01","se",1010,1,20,50,1,0.3,True,False
1125,"SE_LINK_MACE_SKILL_SLAM_02","se",1011,1,20,50,1,0.3,True,False
1126,"SE_LINK_MACE_SKILL_SLAM_03","se",1012,1,20,50,1,0.3,True,False
1127,"SE_LINK_MACE_SKILL_SPARK_01","se",1013,1,20,50,1,0.3,True,False
1128,"SE_LINK_MACE_SKILL_SPARK_02","se",1014,1,20,50,1,0.3,True,False
1129,"SE_LINK_MACE_SKILL_SWING_01","se",1015,1,20,50,1,0.3,True,False
1130,"SE_LINK_MACE_SKILL_SWING_02","se",1016,1,20,50,1,0.3,True,False
1131,"SE_LINK_MACE_SKILL_SWING_03","se",1017,1,20,50,1,0.3,True,False
1132,"SE_LINK_MACE_SKILL_SWING_04","se",1018,1,20,50,1,0.3,True,False
1133,"SE_LINK_MACE_SKILL_ROUND_ASSALT","se",1018,1,20,50,1,0.3,True,False
1134,"SE_LINK_MACE_SKILL_SHOCKWAVE","se_202010patch",33,1,20,50,1,0.3,True,False
1136,"SE_BTL_BOW_SWING_01","se",416,1,20,50,1,0.3,True,False
1137,"SE_BTL_BOW_SWING_02","se",417,1,20,50,1,0.3,True,False
1138,"SE_BTL_BOW_HIT_01","se",421,1,20,50,1,0.3,True,False
1139,"SE_BTL_BOW_HIT_02","se",422,1,20,50,1,0.3,True,False
1140,"SE_BTL_BOW_AIMING_LOOP","se",418,1,20,50,1,0.3,True,False
1141,"SE_BTL_BOW_GROUND_HIT","se",420,1,20,50,1,0.3,True,False
1142,"SE_BTL_BOW_ARROW_LOOP","se",419,1,20,50,1,0.3,True,False
1143,"SE_BTL_BOW_SS_SWING_01","se",412,1,20,50,1,0.3,True,False
1144,"SE_BTL_BOW_SS_SWING_02","se",413,1,20,50,1,0.3,True,False
1145,"SE_BTL_BOW_SS_SWING_SE","se",414,1,20,50,1,0.3,True,False
1146,"SE_BTL_BOW_SS_SWING_SN","se",415,1,20,50,1,0.3,True,False
1147,"SE_BTL_BOW_SS_1","se",423,1,20,50,1,0.3,True,False
1148,"SE_BTL_BOW_SS_2","se",424,1,20,50,1,0.3,True,False
1149,"SE_BTL_BOW_SS_RIFLE_STANCE","se",411,1,20,50,1,0.3,True,False
1150,"SE_BTL_BOW_SS_RIFLE_FIRE","se",410,1,20,50,1,0.3,True,False
1151,"SE_BTL_BOW_SS_CHANT","se",425,1,20,50,1,0.3,True,False
1152,"SE_BTL_BOW_SS_CHANT_COMPLETE","se",426,1,20,50,1,0.3,True,False
1153,"SE_BTL_BOW_SS_SS01_POISON","se",427,1,20,50,1,0.3,True,False
1154,"SE_BTL_BOW_SS_SS02_PARALYSIS","se",428,1,20,50,1,0.3,True,False
1156,"SE_LINK_BOW_SS_SWING_DIAMONDDUST","se_201912patch",77,1,20,50,1,0.1,True,False
1157,"SE_LINK_BOW_SS_SWING_EXPLODEARROW","se_201912patch",79,1,20,50,1,0.1,True,False
1158,"SE_LINK_BOW_SS_SWING_DOWNPOUR","se_201912patch",78,0.7,20,50,1,0.3,True,False
1160,"SE_LINK_SNIPER_SWING_01","se_201907patch",116,1,40,65,1,0.3,True,False
1161,"SE_LINK_SNIPER_CHARGE_SWING_LV1","se_201907patch",116,1,40,65,1,0.3,True,False
1162,"SE_LINK_SNIPER_CHARGE_SWING_LV2","se_201907patch",129,1,40,65,1,0.3,True,False
1163,"SE_LINK_SNIPER_CHARGE_SWING_LV3","se_201907patch",130,1,40,65,1,0.3,True,False
1164,"SE_LINK_SNIPER_SKILL_01_HANDRAPID","se_201907patch",106,1,40,65,0,0,True,False
1165,"SE_LINK_SNIPER_SKILL_01_HANDRAPID_CARTRIDGE","se_201907patch",123,0.5,40,65,1,0.3,True,False
1166,"SE_LINK_SNIPER_SKILL_02_LOWSHOT","se_201907patch",107,1,40,65,1,0.3,True,False
1167,"SE_LINK_SNIPER_SKILL_03_STANDFIRELING","se_201907patch",107,1,40,65,1,0.3,True,False
1168,"SE_LINK_SNIPER_SKILL_04_GRENADE_THROW","se_201907patch",109,1,40,65,1,0.3,True,False
1169,"SE_LINK_SNIPER_SKILL_04_GRENADE_EXPLODE","se_201907patch",108,1,45,70,0,0.1,True,False
1170,"SE_LINK_SNIPER_SKILL_05_P5SHOT","se_201907patch",107,1,40,65,1,0.3,True,False
1171,"SE_LINK_SNIPER_SKILL_06_PHANTOMBULLET_SET","se_201907patch",111,1,40,65,1,0.3,True,False
1172,"SE_LINK_SNIPER_SKILL_06_PHANTOMBULLET_AIM","se_201907patch",110,1,40,65,1,0.3,True,False
1173,"SE_LINK_SNIPER_SKILL_07_UWATERBLAST","se_201907patch",112,1,40,65,1,0.3,True,False
1174,"SE_LINK_SNIPER_SKILL_08_QUICKFIRE","se_201907patch",131,1,40,65,1,0.3,True,False
1175,"SE_LINK_SNIPER_SKILL_09_PRONEPENETRATE","se_201907patch",113,1,40,65,1,0.3,True,False
1176,"SE_LINK_SNIPER_SKILL_10_BEACHSMASH_JUMP","se_201907patch",115,0.5,20,50,1,0.3,True,False
1177,"SE_LINK_SNIPER_SKILL_10_BEACHSMASH_ATTACK","se_201907patch",114,1,20,50,1,0.3,True,False
1178,"SE_LINK_SNIPER_SKILL_11_PRONEPENETRATE","se_201907patch",113,1,40,65,1,0.3,True,False
1179,"SE_LINK_SNIPER_SKILL_SMOKE_GRENADE_THROW","se_201907patch",109,1,40,65,1,0.3,True,False
1180,"SE_LINK_SNIPER_SKILL_SMOKE_GRENADE_EXPLODE","se_201909patch_early",29,1,45,70,1,0.3,True,False
1181,"SE_LINK_SNIPER_SKILL_13_LV1_SHOOT","se_201907patch",130,1,40,65,1,0.3,True,False
1182,"SE_LINK_SNIPER_SKILL_13_LV2_SHOOT","se_201909patch_early",30,1,40,65,1,0.3,True,False
1183,"SE_LINK_SNIPER_SKILL_13_LV3_SHOOT","se_201909patch_early",31,1,40,65,1,0.3,True,False
1185,"SE_LINK_ETC_SKILL_OBENTOU","se_201909patch_late",1,1,20,50,1,0.3,True,False
1187,"SE_ENEMY_CMN_BLESS_DARKNESS","se",718,1,20,50,1,1,True,False
1188,"SE_ENEMY_CMN_BLESS_HOLY","se",719,1,20,50,1,1,True,False
1189,"SE_ENEMY_CMN_BLESS_ICE","se",720,1,20,50,1,1,True,False
1190,"SE_ENEMY_CMN_BLESS_WIND","se",721,1,20,50,1,1,True,False
1191,"SE_ENEMY_CMN_BLESS_FIRE","se",721,1,20,50,1,1,True,False
1192,"SE_ENEMY_CMN_BACKSTEP_01","se",827,1,20,50,1,1,True,False
1193,"SE_ENEMY_CMN_BACKSTEP_02","se",828,1,20,50,1,1,True,False
1194,"SE_ENEMY_CMN_BACKSTEP_03","se",829,1,20,50,1,1,True,False
1195,"SE_ENEMY_CMN_BUFF_01","se_02",1,0.7,20,50,1,1,True,False
1196,"SE_ENEMY_CMN_BUFF_02","se",854,1,20,50,1,1,True,False
1197,"SE_ENEMY_CMN_EXPLOSION","se",855,1,20,50,1,1,True,False
1198,"SE_ENEMY_CMN_RUSH","se",856,1,20,50,1,1,True,False
1199,"SE_ENEMY_CMN_SONIC","se",857,1,20,50,1,1,True,False
1200,"SE_ENEMY_CMN_MULCH_BLOW","se_02",2,1,35,100,1,1,True,False
1201,"SE_ENEMY_CMN_FIRE_PILLAR","se",615,0.7,20,50,1,0.1,True,False
1202,"SE_ENEMY_CMN_BARRIER_START","se_201906patch",25,1,20,50,1,1,True,False
1203,"SE_ENEMY_CMN_BARRIER_END","se_201906patch",26,1,20,50,1,1,True,False
1204,"SE_ENEMY_CMN_SPELL","se_201912patch",40,1,20,50,1,1,True,False
1205,"SE_ENEMY_CMN_HEAL","se_201912patch",39,1,20,50,1,1,True,False
1207,"SE_ENEMY_EVG_ATK_01","se",282,0.4,20,50,1,1,True,False
1208,"SE_ENEMY_EVG_ATK_02","se",283,0.4,20,50,1,1,True,False
1209,"SE_ENEMY_EVG_HIT_01","se",286,0.4,20,50,1,1,True,False
1210,"SE_ENEMY_EVG_HIT_02","se",287,0.4,20,50,1,1,True,False
1211,"SE_ENEMY_EVG_FLAP_01","se",284,0.4,20,50,1,1,True,False
1212,"SE_ENEMY_EVG_ROAR","se",288,0.4,20,50,1,1,True,False
1213,"SE_ENEMY_EVG_FLAP_02","se",285,0.4,20,50,1,1,True,False
1215,"SE_ENEMY_UZU_ATK_01","se",350,0.4,20,50,1,1,True,False
1216,"SE_ENEMY_UZU_HIT_01","se",353,0.4,20,50,1,1,True,False
1217,"SE_ENEMY_UZU_FLAP_LOOP_TRASH","se",352,0.4,20,50,1,1,True,False
1218,"SE_ENEMY_UZU_BACKSTEP_TRASH","se",351,0.4,20,50,1,1,True,False
1219,"SE_ENEMY_UZU_ROAR","se",354,0.4,20,50,1,1,True,False
1221,"SE_ENEMY_ORC_ATK_01","se",314,0.4,20,50,1,1,True,False
1222,"SE_ENEMY_ORC_ATK_02","se",315,0.4,20,50,1,1,True,False
1223,"SE_ENEMY_ORC_HIT_01","se",316,0.4,20,50,1,1,True,False
1224,"SE_ENEMY_ORC_ROAR","se",317,0.4,20,50,1,1,True,False
1226,"SE_ENEMY_QAZ_ATK_01","se",318,0.4,20,50,1,1,True,False
1227,"SE_ENEMY_QAZ_ATK_02","se",319,0.4,20,50,1,1,True,False
1228,"SE_ENEMY_QAZ_ATK_03","se",320,0.4,20,50,1,1,True,False
1229,"SE_ENEMY_QAZ_HIT_01","se",324,0.4,20,50,1,1,True,False
1230,"SE_ENEMY_QAZ_HIT_02","se",325,0.4,20,50,1,1,True,False
1231,"SE_ENEMY_QAZ_FLAP_01","se",322,0.4,20,50,1,1,True,False
1232,"SE_ENEMY_QAZ_BACKSTEP_TRASH","se",321,0.4,20,50,1,1,True,False
1233,"SE_ENEMY_QAZ_ROAR","se",326,0.4,20,50,1,1,True,False
1234,"SE_ENEMY_QAZ_FLAP_02","se",323,0.4,20,50,1,1,True,False
1236,"SE_ENEMY_KBL_DASH","se",303,0.4,20,50,1,1,True,False
1237,"SE_ENEMY_KBL_ATK_01","se",301,0.4,20,50,1,1,True,False
1238,"SE_ENEMY_KBL_JUMP","se",305,0.4,20,50,1,1,True,False
1239,"SE_ENEMY_KBL_HIT_01","se",304,0.4,20,50,1,1,True,False
1240,"SE_ENEMY_KBL_JUMP_TRASH","se",306,0.4,20,50,1,1,True,False
1241,"SE_ENEMY_KBL_ROAR","se",307,0.4,20,50,1,1,True,False
1242,"SE_ENEMY_KBL_ATK_MISS","se",302,0.4,20,50,1,1,True,False
1244,"SE_ENEMY_SLK_ATK_01","se",344,0.4,20,50,1,1,True,False
1245,"SE_ENEMY_SLK_ATK_02","se",345,0.4,20,50,1,1,True,False
1246,"SE_ENEMY_SLK_ATK_03","se",375,0.4,20,50,1,1,True,False
1247,"SE_ENEMY_SLK_ATK_04","se",376,0.4,20,50,1,1,True,False
1248,"SE_ENEMY_SLK_HIT_01","se",347,0.4,20,50,1,1,True,False
1249,"SE_ENEMY_SLK_HIT_02","se",348,0.4,20,50,1,1,True,False
1250,"SE_ENEMY_SLK_FLAP_LOOP","se",346,0.4,20,50,1,1,True,False
1251,"SE_ENEMY_SLK_ROAR","se",349,0.4,20,50,1,1,True,False
1253,"SE_ENEMY_OHM_FLAP_LOOP","se",312,0.4,20,50,1,1,True,False
1254,"SE_ENEMY_OHM_ROAR","se",313,0.4,20,50,1,1,True,False
1255,"SE_ENEMY_OHM_ATK_01","se",308,0.4,20,50,1,1,True,False
1256,"SE_ENEMY_OHM_ATK_02","se",309,0.4,20,50,1,1,True,False
1257,"SE_ENEMY_OHM_ATK_03","se",310,0.4,20,50,1,1,True,False
1258,"SE_ENEMY_OHM_ATK_04","se",311,0.4,20,50,1,1,True,False
1260,"SE_ENEMY_SKL_ATK_01","se",332,0.4,20,50,1,1,True,False
1261,"SE_ENEMY_SKL_ATK_02","se",333,0.4,20,50,1,1,True,False
1262,"SE_ENEMY_SKL_HIT_01","se",335,0.4,20,50,1,1,True,False
1263,"SE_ENEMY_SKL_ROAR","se",337,0.4,20,50,1,1,True,False
1264,"SE_ENEMY_SKL_ATK_03","se",334,0.4,20,50,1,1,True,False
1265,"SE_ENEMY_SKL_HIT_02","se",336,0.4,20,50,1,1,True,False
1266,"SE_ENEMY_SKL_ATK_04","se",362,0.4,20,50,1,1,True,False
1268,"SE_ENEMY_SKT_ATK_01","se",338,0.4,20,50,1,1,True,False
1269,"SE_ENEMY_SKT_ATK_02","se",339,0.4,20,50,1,1,True,False
1270,"SE_ENEMY_SKT_ATK_03","se",340,0.4,20,50,1,1,True,False
1271,"SE_ENEMY_SKT_MOVE_TRASH","se",342,0.4,20,50,1,1,True,False
1272,"SE_ENEMY_SKT_ROAR","se",343,0.4,20,50,1,1,True,False
1273,"SE_ENEMY_SKT_ATK_04","se",341,0.4,20,50,1,1,True,False
1275,"SE_ENEMY_HPY_ROLLING","se",300,0.4,20,50,1,1,True,False
