// UnitPowerId,UnitId,Lv,ParamHp,ParamStr,ParamVit,ParamInt,Exp
2015,20120221,999,5080320,77414,7560,53760,1008
2016,20250021,1,18900,368,15,320,10
2017,20250021,10,59850,861,48,608,19
2018,20250021,99,680400,11750,270,6912,108
2019,20250021,999,6350400,109670,2520,64512,1008
2020,20260121,1,22680,433,15,267,10
2021,20260121,10,71820,1013,48,507,19
2022,20260121,99,816480,13824,270,5760,108
2023,20260121,999,7620480,129024,2520,53760,1008
2024,20150421,1,21060,325,60,267,10
2025,20150421,10,66690,760,190,507,19
2026,20150421,99,758160,10368,1080,5760,108
2027,20150421,999,7076160,96768,10080,53760,1008
2028,15521000,1,135000,350,100,350,500
2029,15521000,110,16065000,7497,3332,7497,10500
2030,15521000,115,16740000,7812,3472,7812,11000
2031,15530000,1,180000,350,100,350,500
2032,15530000,110,21420000,7497,3332,7497,10500
2033,10000303,1,594,217,36,267,10
2034,10000303,10,1881,507,114,507,19
2035,10000303,99,21384,3456,648,2880,108
2036,10000303,999,199584,32256,6048,26880,1008
2037,10020403,1,216,152,18,187,10
2038,10020403,10,684,355,57,355,19
2039,10020403,99,7776,2419,324,2016,108
2040,10020403,999,72576,22579,3024,18816,1008
2041,10060404,1,648,238,30,267,10
2042,10060404,10,2052,557,95,507,19
2043,10060404,99,23328,3802,540,2880,108
2044,10060404,999,217728,35482,5040,26880,1008
2045,10530103,1,108,173,3,267,10
2046,10530103,10,342,405,10,507,19
2047,10530103,99,3888,2765,54,2880,108
2048,10530103,999,36288,25805,504,26880,1008
2049,10160120,1,18900,325,45,267,50
2050,10160120,10,59850,760,143,507,95
2051,10160120,99,680400,5184,810,2880,540
2052,10160120,999,6350400,48384,7560,26880,5040
2053,10190020,1,21600,650,30,533,50
2054,10190020,10,68400,1520,95,1013,95
2055,10190020,99,777600,10368,540,5760,540
2056,10190020,999,7257600,96768,5040,53760,5040
2057,10530120,1,21600,325,3,267,50
2058,10530120,10,68400,760,10,507,95
2059,10530120,99,777600,5184,54,2880,540
2060,10530120,999,7257600,48384,504,26880,5040
2061,15570000,1,225000,350,100,350,500
2062,15570000,110,26775000,7497,3332,7497,10500
2063,15570000,115,27900000,7812,3472,7812,11000
2064,10590000,1,2160,325,30,267,10
2065,10590000,10,6840,760,95,507,19
2066,10590000,99,77760,5184,540,2880,108
2067,10590000,999,725760,48384,5040,26880,1008
2068,15521001,1,90000,350,100,350,167
2069,15521001,20,261000,1015,319,1015,500
2070,15521001,70,2844000,4977,2212,4977,2167
2071,15521001,100,7848000,6867,3052,6867,3167
2072,20510012,1,5400,650,6,267,10
2073,20510012,10,17100,1520,19,507,19
2074,20510012,99,194400,17280,108,2880,108
2075,20510012,999,1814400,161280,1008,26880,1008
2076,15590001,1,58500,350,100,350,500
2077,15590001,110,6961500,7497,3332,7497,10500
2078,15090102,1,58500,350,100,350,2000
2079,15090102,20,169650,1015,319,1015,2000
2080,15090102,70,1848600,4977,2212,4977,2000
2081,15090102,100,5101200,6867,3052,6867,2000
2082,15110002,1,45000,350,100,350,2000
2083,15110002,20,130500,1015,319,1015,2000
2084,15110002,70,1422000,4977,2212,4977,2000
2085,15110002,100,3924000,6867,3052,6867,2000
2086,15170102,1,45000,350,100,350,2000
2087,15170102,20,130500,1015,319,1015,2000
2088,15170102,70,1422000,4977,2212,4977,2000
2089,15170102,100,3924000,6867,3052,6867,2000
2090,15150101,1,45000,350,100,350,2000
2091,15150101,59,1805400,3808,1632,3808,2000
2092,15150101,110,5355000,7497,3332,7497,2000
2093,15540002,1,9000,350,100,350,0
2094,15540002,34,73530,1505,559,1505,0
2095,15540002,110,1071000,7497,3332,7497,0
2096,15541002,1,9000,333,100,350,0
2097,15541002,34,73530,1430,559,1505,0
2098,15541002,110,1071000,7122,3332,7497,0
2099,15542002,1,9000,245,100,350,0
2100,15542002,34,73530,1054,559,1505,0
2101,15542002,110,1071000,5248,3332,7497,0
2102,10091000,1,2700,303,60,320,10
2103,10091000,10,8550,709,190,608,19
2104,10091000,99,97200,4838,1080,3456,108
2105,10091000,999,907200,45158,10080,32256,1008
2106,15570001,1,90000,350,100,350,167
2107,15570001,20,261000,1015,319,1015,500
2108,15570001,70,2844000,4977,2212,4977,2167
2109,15570001,100,7848000,6867,3052,6867,3167
2110,20000311,1,18900,325,36,267,10
2111,20000311,10,59850,760,114,507,19
2112,20000311,99,680400,10368,270,5760,108
2113,20000311,999,6350400,96768,2520,53760,1008
2114,10020404,1,432,152,18,187,10
2115,10020404,10,1368,355,57,355,19
2116,10020404,99,15552,2419,324,2016,108
2117,10020404,999,145152,22579,3024,18816,1008
2118,10050003,1,2160,433,45,267,10
2119,10050003,10,6840,1013,143,507,19
2120,10050003,99,77760,6912,810,2880,108
2121,10050003,999,725760,64512,7560,26880,1008
2122,10040203,1,648,238,30,267,10
2123,10040203,10,2052,557,95,507,19
2124,10040203,99,23328,3802,540,2880,108
2125,10040203,999,217728,35482,5040,26880,1008
2126,10100303,1,1080,217,60,267,10
2127,10100303,10,3420,507,190,507,19
2128,10100303,99,38880,3456,1080,2880,108
2129,10100303,999,362880,32256,10080,26880,1008
2130,10500003,1,2160,347,3,267,10
2131,10500003,10,6840,811,10,507,19
2132,10500003,99,77760,5530,54,2880,108
2133,10500003,999,725760,51610,504,26880,1008
2134,10040220,1,20520,433,45,267,50
2135,10040220,10,64980,1013,143,507,95
2136,10040220,99,738720,6912,810,2880,540
2137,10040220,999,6894720,64512,7560,26880,5040
2138,10100320,1,18900,217,120,267,50
2139,10100320,10,59850,507,380,507,95
2140,10100320,99,680400,3456,2160,2880,540
2141,10100320,999,6350400,32256,20160,26880,5040
2142,15511000,1,135000,350,100,350,500
2143,15511000,120,26122500,8127,3612,8127,11500
2144,15150500,1,45000,350,100,350,2000
2145,15150500,59,1805400,3808,1632,3808,2000
2146,15150500,110,5355000,7497,3332,7497,2000
2147,15312000,1,841500,525,100,350,500
2148,15312000,110,100138500,11246,3332,7497,10500
2149,15313000,1,45000,350,100,350,2000
2150,15313000,59,1805400,3808,1632,3808,2000
2151,15313000,110,5355000,7497,3332,7497,2000
2152,15300002,1,45000,350,150,350,500
2153,15300002,120,5805000,8127,5418,8127,11500
2154,15041001,1,45000,350,100,350,500
2155,15041001,120,5805000,8127,3612,8127,11500
2156,15050501,1,45000,350,100,350,500
2157,15050501,120,5805000,8127,3612,8127,11500
2158,15450004,1,45000,350,100,350,500
2159,15450004,120,5805000,8127,3612,8127,11500
2160,15450005,1,32400,433,60,533,10
2161,15450005,10,102600,1013,190,1013,19
2162,15450005,99,1166400,6912,1080,5760,108
2163,15450005,999,10886400,64512,10080,53760,1008
2164,10250104,1,4320,433,6,320,10
2165,10250104,10,13680,1013,19,608,19
2166,10250104,99,155520,6912,108,3456,108
2167,10250104,999,1451520,64512,1008,32256,1008
2168,10190300,1,5400,217,30,267,10
2169,10190300,10,17100,507,95,507,19
2170,10190300,99,194400,3456,540,2880,108
2171,10190300,999,1814400,32256,5040,26880,1008
2172,15180002,1,54000,350,150,350,500
2173,15180002,120,6966000,8127,5418,8127,11500
2174,15020102,1,45000,350,100,350,500
2175,15020102,120,5805000,8127,3612,8127,11500
2176,15560003,1,45000,350,100,350,500
2177,15560003,120,5805000,8127,3612,8127,11500
2178,15050002,1,58500,350,100,350,500
2179,15050002,120,7546500,8127,3612,8127,11500
2180,15030000,1,202500,350,100,350,500
2181,15030000,120,26122500,8127,3612,8127,11500
2182,15560002,1,45000,350,100,350,10
2183,15560002,120,580500,8127,3612,8127,129
2184,25560001,1,18900,433,30,267,50
2185,25560001,10,59850,1013,95,507,95
2186,25560001,99,680400,13824,540,5760,540
2187,25560001,999,6350400,129024,5040,53760,5040
2188,15160000,1,202500,350,100,350,500
2189,15160000,120,26122500,8127,3612,8127,11500
2190,15160001,1,1080,217,60,267,10
2191,15160001,10,3420,507,190,507,19
2192,15160001,99,38880,3456,1080,2880,108
2193,15160001,999,362880,32256,10080,26880,1008
2194,15160002,1,1080,217,60,267,10
2195,15160002,10,3420,507,190,507,19
2196,15160002,99,38880,3456,1080,2880,108
2197,15160002,999,362880,32256,10080,26880,1008
2198,15200001,1,24750,350,100,350,500
2199,15200001,120,3192750,8127,3612,8127,11500
2200,15430001,1,45000,350,100,350,500
2201,15430001,120,5805000,8127,3612,8127,11500
2202,15140001,1,45000,350,100,350,500
2203,15140001,120,5805000,8127,3612,8127,11500
2204,15530001,1,180000,350,100,350,500
2205,15530001,110,21420000,7497,3332,7497,10500
2206,10560105,1,54,238,45,267,10
2207,10560105,10,171,557,143,507,19
2208,10560105,99,1944,3802,810,2880,108
2209,10560105,999,18144,35482,7560,26880,1008
2210,15040702,1,45000,350,100,350,500
2211,15040702,120,5805000,8127,3612,8127,11500
2212,15080202,1,45000,350,100,350,500
2213,15080202,120,5805000,8127,3612,8127,11500
2214,15100002,1,67500,350,100,350,500
2215,15100002,120,8707500,8127,3612,8127,11500
2216,15170001,1,54000,350,100,350,500
2217,15170001,120,6966000,8127,3612,8127,11500
2218,15212001,1,45000,350,100,350,500
2219,15212001,120,5805000,8127,3612,8127,11500
2220,20020301,1,324,217,18,267,10
2221,20020301,10,1026,507,57,507,19
2222,20020301,99,11664,6912,324,5760,108
2223,20020301,999,108864,64512,3024,53760,1008
2224,10230103,1,648,217,45,267,10
2225,10230103,10,2052,507,143,507,19
2226,10230103,99,23328,3456,810,2880,108
2227,10230103,999,217728,32256,7560,26880,1008
2228,10090420,1,24840,303,60,320,10
2229,10090420,10,78660,709,190,608,19
2230,10090420,99,894240,4838,1080,3456,108
2231,10090420,999,8346240,45158,10080,32256,1008
2232,10280120,1,9720,217,60,533,10
2233,10280120,10,30780,507,190,1013,19
2234,10280120,99,349920,3456,1080,5760,108
2235,10280120,999,3265920,32256,10080,53760,1008
2236,15220001,1,45000,350,100,350,500
2237,15220001,120,5805000,8127,3612,8127,11500
2238,15131000,1,202500,350,100,350,500
2239,15131000,120,26122500,8127,3612,8127,11500
2240,10000304,1,594,217,36,267,10
2241,10000304,10,1881,507,114,507,19
2242,10000304,99,21384,3456,648,2880,108
2243,10000304,999,199584,32256,6048,26880,1008
2244,10160121,1,18900,325,45,267,50
2245,10160121,10,59850,760,143,507,95
2246,10160121,99,680400,5184,810,2880,540
2247,10160121,999,6350400,48384,7560,26880,5040
2248,15010101,1,45000,350,100,350,500
2249,15010101,120,5805000,8127,3612,8127,11500
2250,15200102,1,27000,350,100,350,500
2251,15200102,120,3483000,8127,3612,8127,11500
2252,15420002,1,45000,350,100,350,500
2253,15420002,120,5805000,8127,3612,8127,11500
2254,15550001,1,135000,350,100,350,500
2255,15550001,120,17415000,8127,3612,8127,11500
2256,25550001,1,18900,433,30,267,50
2257,25550001,10,59850,1013,95,507,95
2258,25550001,99,680400,13824,540,5760,540
2259,25550001,999,6350400,129024,5040,53760,5040
2260,15212200,1,202500,350,100,350,500
2262,15212200,120,39183750,8127,3612,8127,11500
2263,10250200,1,18900,368,15,320,50
2264,10250200,10,59850,861,48,608,95
2265,10250200,99,680400,5875,270,3456,540
2266,10250200,999,6350400,54835,2520,32256,5040
2267,15050101,1,45000,350,100,350,500
2269,15050101,120,5805000,8127,3612,8127,11500
2271,15040301,1,45000,350,100,350,500
2273,15040301,120,5805000,8127,3612,8127,11500
2275,15040102,1,45000,350,100,350,500
2277,15040102,120,5805000,8127,3612,8127,11500
2279,15530001,1,180000,350,100,350,500
2281,15530001,120,23220000,8127,3612,8127,11500
2282,15502000,1,202500,350,100,350,500
2283,15502000,120,39183750,8127,3612,8127,11500
2284,15100210,1,450000,350,100,350,500
2285,15100210,120,58050000,8127,3612,8127,11500
2286,10060500,1,648,238,1050,267,10
2287,10060500,10,2052,557,3325,507,19
2288,10060500,99,23328,3802,18900,2880,108
2289,10060500,999,217728,35482,176400,26880,1008
2290,10250300,1,270,433,6,320,10
2291,10250300,10,855,1013,19,608,19
2292,10250300,99,9720,6912,108,3456,108
2293,10250300,999,90720,64512,1008,32256,1008
2294,10020303,1,432,152,18,187,10
2295,10020303,10,1368,355,57,355,19
2296,10020303,99,15552,2419,324,2016,108
2297,10020303,999,145152,22579,3024,18816,1008
2298,10250105,1,2160,433,6,320,10
2299,10250105,10,6840,1013,19,608,19
2300,10250105,99,77760,6912,108,3456,108
2301,10250105,999,725760,64512,1008,32256,1008
2302,10090330,1,81000,303,60,320,50
2303,10090330,10,256500,709,190,608,95
2304,10090330,99,2916000,4838,1080,3456,540
2305,10090330,999,27216000,45158,10080,32256,5040
2306,20230102,1,5400,433,45,533,10
2307,20230102,10,17100,1013,143,1013,19
2308,20230102,99,194400,13824,810,11520,108
2309,20230102,999,1814400,129024,7560,107520,1008
2310,10050004,1,1,217,30,267,10
2311,10050004,999,1,32256,5040,26880,1008
2312,15440001,1,45000,350,100,350,500
2313,15440001,120,5130000,7182,4788,7182,10000
2314,15440101,1,4500,350,100,350,50
2315,15440101,120,513000,7182,4788,7182,645
2316,15440102,1,4500,350,100,350,50
2317,15440102,120,513000,7182,4788,7182,645
2318,15170002,1,45000,350,100,350,50
2319,15170002,120,2052000,7182,4788,7182,645
2320,15170103,1,45000,350,100,350,50
2321,15170103,120,5130000,7182,4788,7182,645
2322,15560004,1,45000,350,100,350,50
2323,15560004,120,580500,8127,3612,8127,645
2324,15010202,1,67500,350,100,350,500
2325,15010202,120,8032500,7497,3332,7497,10500
2326,15110003,1,67500,350,100,350,500
2327,15110003,120,8032500,7497,3332,7497,10500
2328,15150102,1,67500,350,100,350,500
2329,15150102,120,8032500,7497,3332,7497,10500
2330,15511001,1,202500,350,100,350,500
2331,15511001,120,39183750,8127,20640,8127,11500
2332,15212101,1,45000,350,100,350,500
2333,15212101,120,5805000,8127,3612,8127,11500
2334,10240104,1,1620,325,30,400,10
2335,10240104,10,5130,760,95,760,19
2336,10240104,99,58320,5184,540,4320,108
2337,10240104,999,544320,48384,5040,40320,1008
2338,10230200,1,2700,217,90,267,10
2339,10230200,10,8550,507,285,507,19
2340,10230200,99,97200,3456,1620,2880,108
2341,10230200,999,907200,32256,15120,26880,1008
2342,10500103,1,1620,347,3,267,10
2343,10500103,10,5130,811,10,507,19
2344,10500103,99,58320,5530,54,2880,108
2345,10500103,999,544320,51610,504,26880,1008
2346,10540003,1,4320,217,600,267,10
2347,10540003,10,13680,507,1900,507,19
2348,10540003,99,155520,3456,10800,2880,108
2349,10540003,999,1451520,32256,100800,26880,1008
2350,10240105,1,1620,325,30,400,10
2351,10240105,10,5130,760,95,760,19
2352,10240105,99,58320,5184,540,4320,108
2353,10240105,999,544320,48384,5040,40320,1008
2354,15212102,1,4500,350,100,350,500
2355,15212102,120,580500,8127,3612,8127,11500
2356,15590002,1,58500,350,100,350,167
2357,15590002,150,13952250,11130,4452,10017,4834
2358,15312001,1,841500,525,100,350,500
2359,15312001,120,108553500,12191,3612,8127,11500
2360,15520001,1,90000,525,300,350,500
2361,15520001,120,11610000,12191,10836,8127,11500
2362,10280200,1,1620,173,15,267,10
2363,10280200,10,5130,405,48,507,19
2364,10280200,99,58320,2765,270,2880,108
2365,10280200,999,544320,25805,2520,26880,1008
2366,10040400,1,1080,650,1050,267,10
2367,10040400,10,3420,1520,3325,507,19
2368,10040400,99,38880,10368,18900,2880,108
2369,10040400,999,362880,96768,176400,26880,1008
2370,10510120,1,21600,303,6,267,10
2371,10510120,10,68400,709,19,507,19
2372,10510120,99,777600,4838,108,2880,108
2373,10510120,999,7257600,45158,1008,26880,1008
2374,15312002,1,1000,0,0,0,0
2375,15312002,120,120000,0,0,0,0
2376,15313001,1,45000,525,100,350,2000
2377,15313001,120,1161000,12191,3612,8127,2000
2378,10190400,1,5400,217,30,267,10
2379,10190400,10,17100,507,95,507,19
2380,10190400,99,194400,3456,540,2880,108
2381,10190400,999,1814400,32256,5040,26880,1008
2382,10080400,1,108000,433,21,267,10
2383,10080400,10,342000,1013,67,507,19
2384,10080400,99,3888000,6912,378,2880,108
2385,10080400,999,36288000,64512,3528,26880,1008
2386,15030001,1,202500,350,100,350,500
2387,15030001,120,39183750,8127,3612,8127,11500
2388,15040203,1,36000,350,100,350,500
2389,15040203,120,4644000,8127,3612,8127,11500
2390,10540303,1,4320,217,600,267,10
2391,10540303,10,13680,507,1900,507,19
2392,10540303,99,155520,3456,10800,2880,108
2393,10540303,999,1451520,32256,100800,26880,1008
2394,20040401,1,1080,650,1050,267,10
2395,20040401,10,3420,1520,3325,507,19
2396,20040401,99,38880,10368,18900,2880,108
2397,20040401,999,362880,96768,176400,26880,1008
2398,15040204,1,45000,525,100,350,1000
2399,15040204,120,1161000,12191,3612,8127,1000
2400,10280121,1,4860,217,60,533,10
2401,10280121,10,15390,507,190,1013,19
2402,10280121,99,174960,3456,1080,5760,108
2403,10280121,999,1632960,32256,10080,53760,1008
2404,15590003,1,58500,350,100,350,167
2405,15590003,150,13952250,11130,4452,10017,4834
2406,15301002,1,67500,350,100,350,500
2407,15301002,120,8707500,9933,3612,8127,11500
2408,15160003,1,202500,350,100,350,500
2409,15160003,120,39183750,8127,3612,8127,11500
2410,15040002,1,90000,350,100,350,500
2411,15040002,120,11610000,8127,3612,8127,11500
2412,15220002,1,45000,350,100,350,500
2413,15220002,120,5805000,8127,3612,8127,11500
2414,10000103,1,594,260,36,267,10
2415,10000103,10,1881,608,114,507,19
2416,10000103,99,21384,4147,648,2880,108
2417,10000103,999,199584,38707,6048,26880,1008
2418,10000104,1,594,260,36,267,10
2419,10000104,10,1881,608,114,507,19
2420,10000104,99,21384,4147,648,2880,108
2421,10000104,999,199584,38707,6048,26880,1008
2422,10000305,1,594,217,36,267,10
2423,10000305,10,1881,507,114,507,19
2424,10000305,99,21384,3456,648,2880,108
2425,10000305,999,199584,32256,6048,26880,1008
2426,10000306,1,594,217,36,267,10
2427,10000306,10,1881,507,114,507,19
2428,10000306,99,21384,3456,648,2880,108
2429,10000306,999,199584,32256,6048,26880,1008
2430,10230104,1,648,217,45,267,10
2431,10230104,10,2052,507,143,507,19
2432,10230104,99,23328,3456,810,2880,108
2433,10230104,999,217728,32256,7560,26880,1008
2434,15590004,1,58500,350,100,350,167
2435,15590004,150,13952250,11130,4452,10017,4834
2436,10090521,1,24840,303,60,320,50
2437,10090521,10,78660,709,190,608,95
2438,10090521,99,894240,4838,1080,3456,540
2439,10090521,999,8346240,45158,10080,32256,5040
2440,10280122,1,4860,217,60,533,10
2441,10280122,10,15390,507,190,1013,19
2442,10280122,99,174960,3456,1080,5760,108
2443,10280122,999,1632960,32256,10080,53760,1008
2444,10572003,1,10800,542,45,400,50
2445,10572003,10,34200,1267,143,760,500
2446,10572003,99,388800,8640,810,4320,4950
2447,10572003,999,3628800,80640,7560,40320,49950
30000,30100,1,1,0,0,0,0
30001,30100,99,1,0,0,0,0
30002,30101,1,1,0,0,0,0
30003,30101,99,1,0,0,0,0
30004,30102,1,1,0,0,0,0
30005,30102,99,1,0,0,0,0
30006,30200,1,360,0,25,0,0
30007,30200,99,15552,0,540,0,0
30008,30200,999,155520,0,5400,0,0
30009,30400,1,1,0,0,0,0
30010,30400,99,1,0,0,0,0
30011,30401,1,1,0,0,0,0
30012,30401,99,1,0,0,0,0
30013,30402,1,1,0,0,0,0
30014,30402,99,1,0,0,0,0
30015,30500,1,450,63,50,0,0
30016,30500,99,19440,1300,1080,0,0
30017,30500,999,194400,13000,10800,0,0
30018,30800,1,1,0,0,0,0
30019,30800,99,1,0,0,0,0
30020,30801,1,1,0,0,0,0
30021,30801,99,1,0,0,0,0
30022,30802,1,1,0,0,0,0
30023,30802,99,1,0,0,0,0
30024,31100,1,1,0,0,0,0
30025,31100,99,1,0,0,0,0
30026,31200,1,1,0,0,0,0
30027,31200,99,1,0,0,0,0
30028,31300,1,1,0,0,0,0
30029,31300,99,1,0,0,0,0
30030,31400,1,1,0,0,0,0
30031,31400,99,1,0,0,0,0
30032,31600,1,675,0,50,0,0
30033,31600,99,29160,0,1080,0,0
30034,31600,999,291600,0,10800,0,0
30035,32100,1,2000,0,25,0,0
30036,32100,99,80000,0,500,0,0
30037,32100,999,800000,0,5000,0,0
30038,32101,1,3000,0,25,0,0
30039,32101,99,120000,0,500,0,0
30040,32101,999,1200000,0,5000,0,0
30041,32200,1,1,1616,0,1616,0
30042,32200,99,1,65535,0,65535,0
30043,32200,999,1,655350,0,655350,0
30044,32300,1,1,1616,0,0,0
30045,32300,99,1,65535,0,0,0
30046,32300,999,1,655350,0,0,0
30047,32400,1,900,0,50,0,0
30048,32400,99,38880,0,1080,0,0
30049,32400,999,388800,0,10800,0,0
30050,32450,1,180,0,0,0,0
30051,32450,99,8000,0,0,0,0
30052,32450,999,80000,0,0,0,0
30053,32800,1,1,639,0,639,0
30054,32800,99,1,13260,0,13260,0
30055,32800,999,1,132600,0,132600,0
30056,32900,1,1,0,0,0,0
30057,32900,99,1,0,0,0,0
30058,33200,1,1,30,0,30,0
30059,33200,99,1,600,0,600,0
30060,33200,999,1,6000,0,6000,0
30061,33400,1,675,0,50,0,0
30062,33400,99,29160,0,1080,0,0
30063,33400,999,291600,0,10800,0,0
30064,33500,1,1,213,0,213,0
30065,33500,99,1,4420,0,4420,0
30066,33500,999,1,44200,0,44200,0
30067,33700,1,1,1616,0,0,0
30068,33700,99,1,65535,0,0,0
30069,33700,999,1,655350,0,0,0
30070,33800,1,360,1,0,0,0
30071,33800,99,15552,1,0,0,0
30072,33800,999,155520,1,0,0,0
30073,33900,1,1,1616,0,1616,0
30074,33900,99,1,65535,0,65535,0
30075,33900,999,1,655350,0,655350,0
30076,34000,1,1,188,0,188,0
30077,34000,99,1,3900,0,3900,0
30078,34000,999,1,39000,0,39000,0
30079,33300,1,1,3232,0,0,0
30080,33300,99,1,131070,0,0,0
30081,33300,999,1,1310700,0,0,0
30082,34600,1,1,0,0,0,0
30083,34600,99,1,0,0,0,0
30084,33901,1,1,60,0,60,0
30085,33901,99,1,7535,0,65535,0
30086,33901,999,1,75350,0,655350,0
50000,50000,1,3000,0,20,0,0
50001,50000,99,60000,0,400,0,0
50002,50000,999,600000,0,4000,0,0
50003,50001,1,2000,0,5,0,0
50004,50001,99,40000,0,100,0,0
50005,50001,999,400000,0,1000,0,0
50050,50200,1,2000,0,5,350,0
50051,50200,99,1000000,0,2000,6230,0
50060,50201,1,2000,0,5,350,0
50061,50201,99,1000000,0,2000,6230,0
50062,50202,1,2000,0,5,350,0
50063,50202,99,1000000,0,2000,6230,0
50064,50204,1,2000,0,5,350,0
50065,50204,99,1000000,0,2000,6230,0
50066,50205,1,2000,0,5,350,0
50067,50205,110,1000000,0,2000,6230,0
50068,50206,1,2000,0,5,350,0
50069,50206,110,1000000,0,2000,6230,0
50070,50207,1,2000,0,5,350,0
50071,50207,110,1000000,0,2000,6230,0
50072,50208,1,2000,0,5,350,0
50073,50208,110,1000000,0,2000,6230,0
50074,50209,1,2000,0,5,350,0
50075,50209,99,1000000,0,2000,6230,0
50076,50210,1,2000,0,5,350,0
50077,50210,110,1000000,0,2000,6230,0
50078,50211,1,2000,0,5,350,0
50079,50211,110,1000000,0,2000,6230,0
50080,50212,1,2000,0,5,350,0
50081,50212,110,1000000,0,2000,6230,0
50082,50213,1,2000,0,5,350,0
50083,50213,110,1000000,0,2000,6230,0
50084,50214,1,2000,0,5,350,0
50085,50214,110,1000000,0,2000,6230,0
50086,50215,1,2000,0,5,350,0
50087,50215,110,1000000,0,2000,6230,0
50088,50216,1,2000,0,0,350,0
50089,50216,99,100000,0,0,6230,0
50090,50217,1,5,0,0,0,0
50091,50217,100,5,0,0,0,0
50092,50218,1,9999999,0,0,0,0
50093,50218,100,9999999,0,0,0,0
50094,50219,1,2000,0,0,0,0
50095,50219,100,2000,0,0,0,0
50096,50220,1,5000,0,0,0,0
50097,50220,100,5000,0,0,0,0
50098,50221,1,10000,0,0,0,0
50099,50221,100,10000,0,0,0,0
50100,50222,1,15000,0,0,0,0
50101,50222,100,15000,0,0,0,0
50102,50223,1,20000,0,0,0,0
50103,50223,100,20000,0,0,0,0
50104,50225,1,2000,0,5,350,0
50105,50225,100,1000000,0,2000,6230,0
50106,50224,1,4500,350,100,350,0
50107,50224,120,513000,7182,4788,7182,0
50108,50226,1,4500,350,100,350,0
50109,50226,120,513000,7182,4788,7182,0
50110,50227,1,2000,0,0,350,0
50111,50227,99,100000,0,0,6230,0
50112,50228,1,2000,0,5,350,0
50113,50228,100,1000000,0,2000,6230,0
30087,35100,1,1,60,0,0,0
30088,35100,99,1,3535,0,0,0
30089,35100,999,1,35350,0,0,0
30090,35000,1,5000,0,50,0,0
30091,35000,99,150000,0,1080,0,0
30092,35000,999,1500000,0,10800,0,0
30093,32102,1,3000,0,25,0,0
30094,32102,99,120000,0,500,0,0
30095,32102,999,1200000,0,5000,0,0
30096,35200,1,360,0,25,0,0
30097,35200,99,15552,0,540,0,0
30098,35200,999,155520,0,5400,0,0
30099,33910,1,1,60,0,60,0
30100,33910,99,1,7535,0,65535,0
30101,33910,99,1,75350,0,655350,0
30102,35500,1,900,0,50,0,0
30103,35500,99,38880,0,1080,0,0
30104,35500,999,388800,0,10800,0,0
30105,35600,1,1,0,0,0,0
30106,35600,99,1,0,0,0,0
30107,35601,1,1,0,0,0,0
30108,35601,99,1,0,0,0,0
30109,35602,1,1,0,0,0,0
30110,35602,99,1,0,0,0,0
30111,33801,1,1,0,0,0,0
30112,33801,99,1,0,0,0,0
30113,35700,1,1,60,0,60,0
30114,35700,99,1,7535,0,65535,0
30115,35700,999,1,75350,0,655350,0
30116,35900,1,1,0,0,0,0
30117,35900,99,1,0,0,0,0
30118,32103,1,3000,0,25,0,0
30119,32103,99,120000,0,500,0,0
30120,32103,999,1200000,0,5000,0,0
30121,32110,1,3000,0,25,0,0
30122,32110,99,120000,0,500,0,0
30123,32110,999,1200000,0,5000,0,0
30124,34001,1,1,188,0,188,0
30125,34001,99,1,3900,0,3900,0
30126,34001,999,1,39000,0,39000,0
30127,33201,1,1,30,0,30,0
30128,33201,99,1,600,0,600,0
30129,33201,999,1,6000,0,6000,0
30130,35501,1,360,1,0,0,0
30131,35501,99,15552,1,0,0,0
30132,35501,999,155520,1,0,0,0
30133,32401,1,900,0,50,0,0
30134,32401,99,38880,0,1080,0,0
30135,32401,999,388800,0,10800,0,0
30136,35001,1,20000000,0,50,0,0
30137,35001,99,20000000,0,1080,0,0
30138,35001,999,20000000,0,10800,0,0
