// PropertyTableId,PropertyTableSubId,PropertyId,Value1Min,Value1Max,Value2Min,Value2Max,Rate
2364,30031,300200,11,40,0,0,925
2365,30031,300300,11,40,0,0,925
2366,30031,300400,11,40,0,0,925
2367,30031,300500,11,40,0,0,925
2368,30031,300600,1,20,0,0,100
2369,30031,300700,1,20,0,0,100
2370,30031,300800,1,20,0,0,100
2371,30031,300900,20,50,0,0,400
2372,30031,301000,20,50,0,0,400
2373,30031,301100,20,50,0,0,400
2374,30031,301200,20,50,0,0,400
2375,30031,301300,20,50,0,0,400
2376,30031,301400,20,50,0,0,400
2377,30031,301500,0,0,0,0,400
2378,30031,301600,0,0,0,0,400
2379,30031,301700,0,0,0,0,400
2380,30031,301800,0,0,0,0,400
2381,30031,301900,5,25,0,0,300
2382,30031,302000,2,20,0,0,300
2383,30031,304200,5,5,0,0,100
2384,30031,305100,5,5,0,0,100
2385,30031,305300,5,5,0,0,100
2386,30031,305400,0,0,0,0,100
2388,30032,1,0,0,0,0,1000
2389,30032,300200,31,60,0,0,925
2390,30032,300300,31,60,0,0,925
2391,30032,300400,31,60,0,0,925
2392,30032,300500,31,60,0,0,925
2393,30032,300600,1,20,0,0,100
2394,30032,300700,1,20,0,0,100
2395,30032,300800,1,20,0,0,100
2396,30032,300900,20,50,0,0,400
2397,30032,301000,20,50,0,0,400
2398,30032,301100,20,50,0,0,400
2399,30032,301200,20,50,0,0,400
2400,30032,301300,20,50,0,0,400
2401,30032,301400,20,50,0,0,400
2402,30032,301500,0,0,0,0,400
2403,30032,301600,0,0,0,0,400
2404,30032,301700,0,0,0,0,400
2405,30032,301800,0,0,0,0,400
2406,30032,301900,5,25,0,0,300
2407,30032,302000,2,20,0,0,300
2408,30032,304200,5,5,0,0,100
2409,30032,305100,5,5,0,0,100
2410,30032,305300,5,5,0,0,100
2411,30032,305400,0,0,0,0,100
2413,30033,1,0,0,0,0,1000
2414,30033,300200,51,80,0,0,925
2415,30033,300300,51,80,0,0,925
2416,30033,300400,51,80,0,0,925
2417,30033,300500,51,80,0,0,925
2418,30033,300600,1,20,0,0,100
2419,30033,300700,1,20,0,0,100
2420,30033,300800,1,20,0,0,100
2421,30033,300900,20,50,0,0,400
2422,30033,301000,20,50,0,0,400
2423,30033,301100,20,50,0,0,400
2424,30033,301200,20,50,0,0,400
2425,30033,301300,20,50,0,0,400
2426,30033,301400,20,50,0,0,400
2427,30033,301500,0,0,0,0,400
2428,30033,301600,0,0,0,0,400
2429,30033,301700,0,0,0,0,400
2430,30033,301800,0,0,0,0,400
2431,30033,301900,5,25,0,0,300
2432,30033,302000,2,20,0,0,300
2433,30033,304200,5,5,0,0,100
2434,30033,305100,5,5,0,0,100
2435,30033,305300,5,5,0,0,100
2436,30033,305400,0,0,0,0,100
2438,30034,1,0,0,0,0,1000
2439,30034,300200,71,100,0,0,925
2440,30034,300300,71,100,0,0,925
2441,30034,300400,71,100,0,0,925
2442,30034,300500,71,100,0,0,925
2443,30034,300600,1,20,0,0,100
2444,30034,300700,1,20,0,0,100
2445,30034,300800,1,20,0,0,100
2446,30034,300900,20,50,0,0,400
2447,30034,301000,20,50,0,0,400
2448,30034,301100,20,50,0,0,400
2449,30034,301200,20,50,0,0,400
2450,30034,301300,20,50,0,0,400
2451,30034,301400,20,50,0,0,400
2452,30034,301500,0,0,0,0,400
2453,30034,301600,0,0,0,0,400
2454,30034,301700,0,0,0,0,400
2455,30034,301800,0,0,0,0,400
2456,30034,301900,5,25,0,0,300
2457,30034,302000,2,20,0,0,300
2458,30034,304200,5,5,0,0,100
2459,30034,305100,5,5,0,0,100
2460,30034,305300,5,5,0,0,100
2461,30034,305400,0,0,0,0,100
2463,30040,1,0,0,0,0,1000
2464,30040,300200,1,20,0,0,500
2465,30040,300300,1,20,0,0,500
2466,30040,300400,1,20,0,0,500
2467,30040,300500,1,20,0,0,500
2468,30040,300600,1,20,0,0,100
2469,30040,300700,1,20,0,0,100
2470,30040,300800,1,20,0,0,100
2471,30040,300900,20,50,0,0,300
2472,30040,301000,20,50,0,0,300
2473,30040,301100,20,50,0,0,300
2474,30040,301200,20,50,0,0,300
2475,30040,301300,20,50,0,0,300
2476,30040,301400,20,50,0,0,300
2477,30040,301500,0,0,0,0,1800
2478,30040,301600,0,0,0,0,700
2479,30040,301700,0,0,0,0,700
2480,30040,301800,0,0,0,0,700
2481,30040,301900,5,25,0,0,300
2482,30040,302000,2,20,0,0,300
2483,30040,304200,5,5,0,0,100
2484,30040,305100,5,5,0,0,100
2485,30040,305300,5,5,0,0,100
2486,30040,305400,0,0,0,0,100
2488,30041,1,0,0,0,0,1000
2489,30041,300200,11,40,0,0,500
2490,30041,300300,11,40,0,0,500
2491,30041,300400,11,40,0,0,500
2492,30041,300500,11,40,0,0,500
2493,30041,300600,1,20,0,0,100
2494,30041,300700,1,20,0,0,100
2495,30041,300800,1,20,0,0,100
2496,30041,300900,20,50,0,0,300
2497,30041,301000,20,50,0,0,300
2498,30041,301100,20,50,0,0,300
2499,30041,301200,20,50,0,0,300
2500,30041,301300,20,50,0,0,300
2501,30041,301400,20,50,0,0,300
2502,30041,301500,0,0,0,0,1800
2503,30041,301600,0,0,0,0,700
2504,30041,301700,0,0,0,0,700
2505,30041,301800,0,0,0,0,700
2506,30041,301900,5,25,0,0,300
2507,30041,302000,2,20,0,0,300
2508,30041,304200,5,5,0,0,100
2509,30041,305100,5,5,0,0,100
2510,30041,305300,5,5,0,0,100
2511,30041,305400,0,0,0,0,100
2513,30042,1,0,0,0,0,1000
2514,30042,300200,31,60,0,0,500
2515,30042,300300,31,60,0,0,500
2516,30042,300400,31,60,0,0,500
2517,30042,300500,31,60,0,0,500
2518,30042,300600,1,20,0,0,100
2519,30042,300700,1,20,0,0,100
2520,30042,300800,1,20,0,0,100
2521,30042,300900,20,50,0,0,300
2522,30042,301000,20,50,0,0,300
2523,30042,301100,20,50,0,0,300
2524,30042,301200,20,50,0,0,300
2525,30042,301300,20,50,0,0,300
2526,30042,301400,20,50,0,0,300
2527,30042,301500,0,0,0,0,1800
2528,30042,301600,0,0,0,0,700
2529,30042,301700,0,0,0,0,700
2530,30042,301800,0,0,0,0,700
2531,30042,301900,5,25,0,0,300
2532,30042,302000,2,20,0,0,300
2533,30042,304200,5,5,0,0,100
2534,30042,305100,5,5,0,0,100
2535,30042,305300,5,5,0,0,100
2536,30042,305400,0,0,0,0,100
2538,30043,1,0,0,0,0,1000
2539,30043,300200,51,80,0,0,500
2540,30043,300300,51,80,0,0,500
2541,30043,300400,51,80,0,0,500
2542,30043,300500,51,80,0,0,500
2543,30043,300600,1,20,0,0,100
2544,30043,300700,1,20,0,0,100
2545,30043,300800,1,20,0,0,100
2546,30043,300900,20,50,0,0,300
2547,30043,301000,20,50,0,0,300
2548,30043,301100,20,50,0,0,300
2549,30043,301200,20,50,0,0,300
2550,30043,301300,20,50,0,0,300
2551,30043,301400,20,50,0,0,300
2552,30043,301500,0,0,0,0,1800
2553,30043,301600,0,0,0,0,700
2554,30043,301700,0,0,0,0,700
2555,30043,301800,0,0,0,0,700
2556,30043,301900,5,25,0,0,300
2557,30043,302000,2,20,0,0,300
2558,30043,304200,5,5,0,0,100
2559,30043,305100,5,5,0,0,100
2560,30043,305300,5,5,0,0,100
2561,30043,305400,0,0,0,0,100
2563,30044,1,0,0,0,0,1000
2564,30044,300200,71,100,0,0,500
2565,30044,300300,71,100,0,0,500
2566,30044,300400,71,100,0,0,500
2567,30044,300500,71,100,0,0,500
2568,30044,300600,1,20,0,0,100
2569,30044,300700,1,20,0,0,100
2570,30044,300800,1,20,0,0,100
2571,30044,300900,20,50,0,0,300
2572,30044,301000,20,50,0,0,300
2573,30044,301100,20,50,0,0,300
2574,30044,301200,20,50,0,0,300
2575,30044,301300,20,50,0,0,300
2576,30044,301400,20,50,0,0,300
2577,30044,301500,0,0,0,0,1800
2578,30044,301600,0,0,0,0,700
2579,30044,301700,0,0,0,0,700
2580,30044,301800,0,0,0,0,700
2581,30044,301900,5,25,0,0,300
2582,30044,302000,2,20,0,0,300
2583,30044,304200,5,5,0,0,100
2584,30044,305100,5,5,0,0,100
2585,30044,305300,5,5,0,0,100
2586,30044,305400,0,0,0,0,100
2588,30050,1,0,0,0,0,1000
2589,30050,300200,1,20,0,0,825
2590,30050,300300,1,20,0,0,825
2591,30050,300400,1,20,0,0,825
2592,30050,300500,1,20,0,0,825
2593,30050,300600,1,20,0,0,100
2594,30050,300700,1,20,0,0,100
2595,30050,300800,1,20,0,0,100
2596,30050,300900,20,50,0,0,300
2597,30050,301000,20,50,0,0,300
2598,30050,301100,20,50,0,0,300
2599,30050,301200,20,50,0,0,300
2600,30050,301300,20,50,0,0,300
2601,30050,301400,20,50,0,0,300
2602,30050,301500,0,0,0,0,300
2603,30050,301600,0,0,0,0,300
2604,30050,301700,0,0,0,0,300
2605,30050,301800,0,0,0,0,300
2606,30050,301900,5,25,0,0,1500
2607,30050,302000,2,20,0,0,500
2608,30050,304200,5,5,0,0,100
2609,30050,305100,5,5,0,0,100
2610,30050,305300,5,5,0,0,100
2611,30050,305400,0,0,0,0,100
2613,30051,1,0,0,0,0,1000
2614,30051,300200,11,40,0,0,825
2615,30051,300300,11,40,0,0,825
2616,30051,300400,11,40,0,0,825
2617,30051,300500,11,40,0,0,825
2618,30051,300600,1,20,0,0,100
2619,30051,300700,1,20,0,0,100
2620,30051,300800,1,20,0,0,100
2621,30051,300900,20,50,0,0,300
2622,30051,301000,20,50,0,0,300
2623,30051,301100,20,50,0,0,300
2624,30051,301200,20,50,0,0,300
2625,30051,301300,20,50,0,0,300
2626,30051,301400,20,50,0,0,300
2627,30051,301500,0,0,0,0,300
2628,30051,301600,0,0,0,0,300
2629,30051,301700,0,0,0,0,300
2630,30051,301800,0,0,0,0,300
2631,30051,301900,5,25,0,0,1500
2632,30051,302000,2,20,0,0,500
2633,30051,304200,5,5,0,0,100
2634,30051,305100,5,5,0,0,100
2635,30051,305300,5,5,0,0,100
2636,30051,305400,0,0,0,0,100
2638,30052,1,0,0,0,0,1000
2639,30052,300200,31,60,0,0,825
2640,30052,300300,31,60,0,0,825
2641,30052,300400,31,60,0,0,825
2642,30052,300500,31,60,0,0,825
2643,30052,300600,1,20,0,0,100
2644,30052,300700,1,20,0,0,100
2645,30052,300800,1,20,0,0,100
2646,30052,300900,20,50,0,0,300
2647,30052,301000,20,50,0,0,300
2648,30052,301100,20,50,0,0,300
2649,30052,301200,20,50,0,0,300
2650,30052,301300,20,50,0,0,300
2651,30052,301400,20,50,0,0,300
2652,30052,301500,0,0,0,0,300
2653,30052,301600,0,0,0,0,300
2654,30052,301700,0,0,0,0,300
2655,30052,301800,0,0,0,0,300
2656,30052,301900,5,25,0,0,1500
2657,30052,302000,2,20,0,0,500
2658,30052,304200,5,5,0,0,100
2659,30052,305100,5,5,0,0,100
2660,30052,305300,5,5,0,0,100
2661,30052,305400,0,0,0,0,100
2663,30053,1,0,0,0,0,1000
2664,30053,300200,51,80,0,0,825
2665,30053,300300,51,80,0,0,825
2666,30053,300400,51,80,0,0,825
2667,30053,300500,51,80,0,0,825
2668,30053,300600,1,20,0,0,100
2669,30053,300700,1,20,0,0,100
2670,30053,300800,1,20,0,0,100
2671,30053,300900,20,50,0,0,300
2672,30053,301000,20,50,0,0,300
2673,30053,301100,20,50,0,0,300
2674,30053,301200,20,50,0,0,300
2675,30053,301300,20,50,0,0,300
2676,30053,301400,20,50,0,0,300
2677,30053,301500,0,0,0,0,300
2678,30053,301600,0,0,0,0,300
2679,30053,301700,0,0,0,0,300
2680,30053,301800,0,0,0,0,300
2681,30053,301900,5,25,0,0,1500
2682,30053,302000,2,20,0,0,500
2683,30053,304200,5,5,0,0,100
2684,30053,305100,5,5,0,0,100
2685,30053,305300,5,5,0,0,100
2686,30053,305400,0,0,0,0,100
2688,30054,1,0,0,0,0,1000
2689,30054,300200,71,100,0,0,825
2690,30054,300300,71,100,0,0,825
2691,30054,300400,71,100,0,0,825
2692,30054,300500,71,100,0,0,825
2693,30054,300600,1,20,0,0,100
2694,30054,300700,1,20,0,0,100
2695,30054,300800,1,20,0,0,100
2696,30054,300900,20,50,0,0,300
2697,30054,301000,20,50,0,0,300
2698,30054,301100,20,50,0,0,300
2699,30054,301200,20,50,0,0,300
2700,30054,301300,20,50,0,0,300
2701,30054,301400,20,50,0,0,300
2702,30054,301500,0,0,0,0,300
2703,30054,301600,0,0,0,0,300
2704,30054,301700,0,0,0,0,300
2705,30054,301800,0,0,0,0,300
2706,30054,301900,5,25,0,0,1500
2707,30054,302000,2,20,0,0,500
2708,30054,304200,5,5,0,0,100
2709,30054,305100,5,5,0,0,100
2710,30054,305300,5,5,0,0,100
2711,30054,305400,0,0,0,0,100
2713,30060,301500,0,0,0,0,2000
2714,30060,301600,0,0,0,0,2000
2715,30060,301700,0,0,0,0,2000
2716,30060,301800,0,0,0,0,2000
2717,30060,305400,0,0,0,0,2000
2719,30070,300900,50,50,0,0,1667
2720,30070,301000,50,50,0,0,1667
2721,30070,301100,50,50,0,0,1667
2722,30070,301200,50,50,0,0,1667
2723,30070,301300,50,50,0,0,1666
2724,30070,301400,50,50,0,0,1666
2726,30080,301900,50,50,0,0,5000
2727,30080,302000,25,25,0,0,5000
2730,110010,1,0,0,0,0,5000
2731,110010,100200,1,20,0,0,810
2732,110010,100300,1,20,0,0,810
2733,110010,100400,1,20,0,0,810
2734,110010,100500,1,20,0,0,810
2735,110010,100200,21,40,0,0,81
2736,110010,100300,21,40,0,0,81
2737,110010,100400,21,40,0,0,81
2738,110010,100500,21,40,0,0,81
2739,110010,100200,41,60,0,0,9
2740,110010,100300,41,60,0,0,9
2741,110010,100400,41,60,0,0,9
2742,110010,100500,41,60,0,0,9
2743,110010,100600,1,20,0,0,100
2744,110010,100700,1,20,0,0,100
2745,110010,100800,1,20,0,0,100
2746,110010,101500,0,0,0,0,100
2747,110010,101600,0,0,0,0,100
2748,110010,101700,0,0,0,0,100
2749,110010,101900,10,50,0,0,100
2750,110010,102000,5,25,0,0,100
2751,110010,102100,2,20,0,0,100
2752,110010,102200,5,5,0,0,100
2753,110010,102300,20,40,0,0,100
2754,110010,102400,10,30,0,0,100
2755,110010,102500,10,30,0,0,100
2756,110010,102600,10,30,0,0,50
2757,110010,102700,20,40,0,0,50
2759,110020,1,0,0,0,0,5000
2760,110020,100200,1,20,0,0,720
2761,110020,100300,1,20,0,0,720
2762,110020,100400,1,20,0,0,720
2763,110020,100500,1,20,0,0,720
2764,110020,100200,21,40,0,0,72
2765,110020,100300,21,40,0,0,72
2766,110020,100400,21,40,0,0,72
2767,110020,100500,21,40,0,0,72
2768,110020,100200,41,60,0,0,8
2769,110020,100300,41,60,0,0,8
2770,110020,100400,41,60,0,0,8
2771,110020,100500,41,60,0,0,8
2772,110020,100600,1,20,0,0,100
2773,110020,100700,1,20,0,0,100
2774,110020,100800,1,20,0,0,100
2775,110020,101500,0,0,0,0,100
2776,110020,101600,0,0,0,0,100
2777,110020,101700,0,0,0,0,100
2778,110020,101900,10,50,0,0,100
2779,110020,102000,5,25,0,0,100
2780,110020,102100,2,20,0,0,100
2781,110020,102200,5,5,0,0,100
2782,110020,102300,20,40,0,0,100
2783,110020,102400,10,30,0,0,100
2784,110020,102500,10,30,0,0,100
2785,110020,102600,10,30,0,0,50
2786,110020,102700,20,40,0,0,50
2787,110020,102900,1,20,0,0,400
2789,110030,1,0,0,0,0,5000
2790,110030,100200,1,20,0,0,540
2791,110030,100300,1,20,0,0,540
2792,110030,100400,1,20,0,0,540
2793,110030,100500,1,20,0,0,540
2794,110030,100200,21,40,0,0,54
2795,110030,100300,21,40,0,0,54
2796,110030,100400,21,40,0,0,54
2797,110030,100500,21,40,0,0,54
2798,110030,100200,41,60,0,0,6
2799,110030,100300,41,60,0,0,6
2800,110030,100400,41,60,0,0,6
2801,110030,100500,41,60,0,0,6
2802,110030,100600,1,20,0,0,50
2803,110030,100700,1,20,0,0,50
2804,110030,100800,1,20,0,0,50
2805,110030,101500,0,0,0,0,100
2806,110030,101600,0,0,0,0,100
2807,110030,101700,0,0,0,0,100
2808,110030,101900,10,50,0,0,700
2809,110030,102000,5,25,0,0,700
2810,110030,102100,2,20,0,0,50
2811,110030,102200,5,5,0,0,50
2812,110030,102300,20,40,0,0,50
2813,110030,102400,10,30,0,0,50
2814,110030,102500,10,30,0,0,50
2815,110030,102600,10,30,0,0,50
2816,110030,102700,20,40,0,0,50
2817,110030,102900,1,20,0,0,400
2819,110040,1,0,0,0,0,5000
2820,110040,100200,1,20,0,0,720
2821,110040,100300,1,20,0,0,720
2822,110040,100400,1,20,0,0,720
2823,110040,100500,1,20,0,0,720
2824,110040,100200,21,40,0,0,72
2825,110040,100300,21,40,0,0,72
2826,110040,100400,21,40,0,0,72
2827,110040,100500,21,40,0,0,72
2828,110040,100200,41,60,0,0,8
2829,110040,100300,41,60,0,0,8
2830,110040,100400,41,60,0,0,8
2831,110040,100500,41,60,0,0,8
2832,110040,100600,1,20,0,0,100
2833,110040,100700,1,20,0,0,100
2834,110040,100800,1,20,0,0,100
2835,110040,101500,0,0,0,0,100
2836,110040,101600,0,0,0,0,100
2837,110040,101700,0,0,0,0,100
2838,110040,101900,10,50,0,0,100
2839,110040,102000,5,25,0,0,100
2840,110040,102100,2,20,0,0,100
2841,110040,102200,5,5,0,0,100
2842,110040,102300,20,40,0,0,100
2843,110040,102400,10,30,0,0,100
2844,110040,102500,10,30,0,0,100
2845,110040,102600,10,30,0,0,50
2846,110040,102700,20,40,0,0,50
2847,110040,102800,1,20,0,0,350
2848,110040,102900,1,20,0,0,50
2850,110050,1,0,0,0,0,5000
2851,110050,100200,1,20,0,0,675
2852,110050,100300,1,20,0,0,675
2853,110050,100400,1,20,0,0,675
2854,110050,100500,1,20,0,0,675
2855,110050,100200,21,40,0,0,68
2856,110050,100300,21,40,0,0,67
2857,110050,100400,21,40,0,0,68
2858,110050,100500,21,40,0,0,67
2859,110050,100200,41,60,0,0,8
2860,110050,100300,41,60,0,0,7
2861,110050,100400,41,60,0,0,8
2862,110050,100500,41,60,0,0,7
2863,110050,100600,1,20,0,0,100
2864,110050,100700,1,20,0,0,100
2865,110050,100800,1,20,0,0,100
2866,110050,101500,0,0,0,0,100
2867,110050,101600,0,0,0,0,100
2868,110050,101700,0,0,0,0,100
2869,110050,101900,10,50,0,0,750
2870,110050,102000,5,25,0,0,300
2871,110050,102100,2,20,0,0,50
2872,110050,102200,5,5,0,0,50
2873,110050,102300,20,40,0,0,50
2874,110050,102400,10,30,0,0,50
2875,110050,102500,10,30,0,0,50
2876,110050,102600,10,30,0,0,50
2877,110050,102700,20,40,0,0,50
2879,110060,1,0,0,0,0,4000
2880,110060,100200,1,20,0,0,540
2881,110060,100300,1,20,0,0,540
2882,110060,100400,1,20,0,0,540
2883,110060,100500,1,20,0,0,540
2884,110060,100200,21,40,0,0,54
2885,110060,100300,21,40,0,0,54
2886,110060,100400,21,40,0,0,54
2887,110060,100500,21,40,0,0,54
2888,110060,100200,41,60,0,0,6
2889,110060,100300,41,60,0,0,6
2890,110060,100400,41,60,0,0,6
2891,110060,100500,41,60,0,0,6
2892,110060,100600,1,20,0,0,50
2893,110060,100700,1,20,0,0,50
2894,110060,100800,1,20,0,0,50
2895,110060,100900,20,50,0,0,50
2896,110060,101000,20,50,0,0,50
2897,110060,101100,20,50,0,0,50
2898,110060,101200,20,50,0,0,50
2899,110060,101300,20,50,0,0,50
2900,110060,101400,40,50,0,0,800
2901,110060,101500,0,0,0,0,50
2902,110060,101600,0,0,0,0,50
2903,110060,101700,0,0,0,0,50
2904,110060,101800,0,0,0,0,800
2905,110060,101900,10,50,0,0,550
2906,110060,102000,5,25,0,0,50
2907,110060,102100,2,20,0,0,550
2908,110060,102200,5,5,0,0,50
2909,110060,102300,20,40,0,0,50
2910,110060,102400,10,30,0,0,50
2911,110060,102500,10,30,0,0,50
2912,110060,102600,10,30,0,0,50
2913,110060,102700,20,40,0,0,50
2915,110070,1,0,0,0,0,4000
2916,110070,100200,1,20,0,0,675
2917,110070,100300,1,20,0,0,675
2918,110070,100400,1,20,0,0,675
2919,110070,100500,1,20,0,0,675
2920,110070,100200,21,40,0,0,67
2921,110070,100300,21,40,0,0,68
2922,110070,100400,21,40,0,0,67
2923,110070,100500,21,40,0,0,68
2924,110070,100200,41,60,0,0,7
2925,110070,100300,41,60,0,0,8
2926,110070,100400,41,60,0,0,7
2927,110070,100500,41,60,0,0,8
2928,110070,100600,1,20,0,0,50
2929,110070,100700,1,20,0,0,50
2930,110070,100800,1,20,0,0,50
2931,110070,100900,20,50,0,0,50
2932,110070,101000,40,50,0,0,800
2933,110070,101100,20,50,0,0,50
2934,110070,101200,20,50,0,0,50
2935,110070,101300,20,50,0,0,50
2936,110070,101400,20,50,0,0,50
2937,110070,101500,0,0,0,0,50
2938,110070,101600,0,0,0,0,50
2939,110070,101700,0,0,0,0,50
2940,110070,101800,0,0,0,0,800
2941,110070,101900,10,50,0,0,50
2942,110070,102000,5,25,0,0,50
2943,110070,102100,2,20,0,0,50
2944,110070,102200,5,5,0,0,50
2945,110070,102300,20,40,0,0,50
2946,110070,102400,10,30,0,0,50
2947,110070,102500,10,30,0,0,50
2948,110070,102600,10,30,0,0,50
2949,110070,102700,20,40,0,0,50
2950,110070,102900,1,20,0,0,400
2952,110080,1,0,0,0,0,4000
2953,110080,100200,1,20,0,0,675
2954,110080,100300,1,20,0,0,675
2955,110080,100400,1,20,0,0,675
2956,110080,100500,1,20,0,0,675
2957,110080,100200,21,40,0,0,68
2958,110080,100300,21,40,0,0,68
2959,110080,100400,21,40,0,0,67
2960,110080,100500,21,40,0,0,67
2961,110080,100200,41,60,0,0,8
2962,110080,100300,41,60,0,0,8
2963,110080,100400,41,60,0,0,7
2964,110080,100500,41,60,0,0,7
2965,110080,100600,1,20,0,0,50
2966,110080,100700,1,20,0,0,50
2967,110080,100800,1,20,0,0,50
2968,110080,100900,20,50,0,0,50
2969,110080,101000,20,50,0,0,50
2970,110080,101100,40,50,0,0,800
2971,110080,101200,20,50,0,0,50
2972,110080,101300,20,50,0,0,50
2973,110080,101400,20,50,0,0,50
2974,110080,101500,0,0,0,0,50
2975,110080,101600,0,0,0,0,50
2976,110080,101700,0,0,0,0,50
2977,110080,101800,0,0,0,0,800
2978,110080,101900,10,50,0,0,50
2979,110080,102000,5,25,0,0,50
2980,110080,102100,2,20,0,0,50
2981,110080,102200,5,5,0,0,50
2982,110080,102300,20,40,0,0,50
2983,110080,102400,10,30,0,0,50
2984,110080,102500,10,30,0,0,50
2985,110080,102600,10,30,0,0,50
2986,110080,102700,20,40,0,0,50
2987,110080,102900,1,20,0,0,400
2989,110090,1,0,0,0,0,4000
2990,110090,100200,1,20,0,0,585
2991,110090,100300,1,20,0,0,585
2992,110090,100400,1,20,0,0,585
2993,110090,100500,1,20,0,0,585
2994,110090,100200,21,40,0,0,58
2995,110090,100300,21,40,0,0,58
2996,110090,100400,21,40,0,0,59
2997,110090,100500,21,40,0,0,59
2998,110090,100200,41,60,0,0,6
2999,110090,100300,41,60,0,0,6
3000,110090,100400,41,60,0,0,7
3001,110090,100500,41,60,0,0,7
3002,110090,100600,1,20,0,0,50
3003,110090,100700,1,20,0,0,50
3004,110090,100800,1,20,0,0,50
3005,110090,100900,20,50,0,0,50
3006,110090,101000,20,50,0,0,50
3007,110090,101100,20,50,0,0,50
3008,110090,101200,20,50,0,0,50
3009,110090,101300,20,50,0,0,50
3010,110090,101400,20,50,0,0,50
3011,110090,101500,0,0,0,0,50
3012,110090,101600,0,0,0,0,50
3013,110090,101700,0,0,0,0,50
3014,110090,101800,0,0,0,0,800
3015,110090,101900,10,50,0,0,700
3016,110090,102000,5,25,0,0,700
3017,110090,102100,2,20,0,0,50
3018,110090,102200,5,5,0,0,50
3019,110090,102300,20,40,0,0,50
3020,110090,102400,10,30,0,0,50
3021,110090,102500,10,30,0,0,50
3022,110090,102600,10,30,0,0,50
3023,110090,102700,20,40,0,0,50
3024,110090,102900,1,20,0,0,400
3026,110100,1,0,0,0,0,4000
3027,110100,100200,1,20,0,0,675
3028,110100,100300,1,20,0,0,675
3029,110100,100400,1,20,0,0,675
3030,110100,100500,1,20,0,0,675
3031,110100,100200,21,40,0,0,68
3032,110100,100300,21,40,0,0,68
3033,110100,100400,21,40,0,0,67
3034,110100,100500,21,40,0,0,67
3035,110100,100200,41,60,0,0,8
3036,110100,100300,41,60,0,0,8
3037,110100,100400,41,60,0,0,7
3038,110100,100500,41,60,0,0,7
3039,110100,100600,1,20,0,0,50
3040,110100,100700,1,20,0,0,50
3041,110100,100800,1,20,0,0,50
3042,110100,100900,40,50,0,0,800
3043,110100,101000,20,50,0,0,50
3044,110100,101100,20,50,0,0,50
3045,110100,101200,20,50,0,0,50
3046,110100,101300,20,50,0,0,50
3047,110100,101400,20,50,0,0,50
3048,110100,101500,0,0,0,0,50
3049,110100,101600,0,0,0,0,50
3050,110100,101700,0,0,0,0,50
3051,110100,101800,0,0,0,0,800
3052,110100,101900,10,50,0,0,50
3053,110100,102000,5,25,0,0,50
3054,110100,102100,2,20,0,0,50
3055,110100,102200,5,5,0,0,50
3056,110100,102300,20,40,0,0,50
3057,110100,102400,10,30,0,0,50
3058,110100,102500,10,30,0,0,50
3059,110100,102600,10,30,0,0,50
3060,110100,102700,20,40,0,0,50
3061,110100,102800,1,20,0,0,350
3062,110100,102900,1,20,0,0,50
3064,110110,1,0,0,0,0,4000
3065,110110,100200,1,20,0,0,585
3066,110110,100300,1,20,0,0,540
3067,110110,100400,1,20,0,0,540
3068,110110,100500,1,20,0,0,540
3069,110110,100200,21,40,0,0,58
3070,110110,100300,21,40,0,0,54
3071,110110,100400,21,40,0,0,54
3072,110110,100500,21,40,0,0,54
3073,110110,100200,41,60,0,0,7
3074,110110,100300,41,60,0,0,6
3075,110110,100400,41,60,0,0,6
3076,110110,100500,41,60,0,0,6
3077,110110,100600,1,20,0,0,50
3078,110110,100700,1,20,0,0,50
3079,110110,100800,1,20,0,0,50
3080,110110,100900,20,50,0,0,50
3081,110110,101000,20,50,0,0,50
3082,110110,101100,20,50,0,0,50
3083,110110,101200,40,50,0,0,800
3084,110110,101300,20,50,0,0,50
3085,110110,101400,20,50,0,0,50
3086,110110,101500,0,0,0,0,50
3087,110110,101600,0,0,0,0,50
3088,110110,101700,0,0,0,0,50
3089,110110,101800,0,0,0,0,800
3090,110110,101900,10,50,0,0,750
3091,110110,102000,5,25,0,0,300
3092,110110,102100,2,20,0,0,50
3093,110110,102200,5,5,0,0,50
3094,110110,102300,20,40,0,0,50
3095,110110,102400,10,30,0,0,50
3096,110110,102500,10,30,0,0,50
3097,110110,102600,10,30,0,0,50
3098,110110,102700,20,40,0,0,50
3100,110120,1,0,0,0,0,4000
3101,110120,100200,1,20,0,0,720
3102,110120,100300,1,20,0,0,720
3103,110120,100400,1,20,0,0,720
3104,110120,100500,1,20,0,0,720
3105,110120,100200,21,40,0,0,72
3106,110120,100300,21,40,0,0,72
3107,110120,100400,21,40,0,0,72
3108,110120,100500,21,40,0,0,72
3109,110120,100200,41,60,0,0,8
3110,110120,100300,41,60,0,0,8
3111,110120,100400,41,60,0,0,8
3112,110120,100500,41,60,0,0,8
3113,110120,100600,1,20,0,0,50
3114,110120,100700,1,20,0,0,50
3115,110120,100800,1,20,0,0,50
3116,110120,100900,20,50,0,0,100
3117,110120,101000,20,50,0,0,100
3118,110120,101100,20,50,0,0,100
3119,110120,101200,20,50,0,0,100
3120,110120,101300,20,50,0,0,100
3121,110120,101400,20,50,0,0,100
3122,110120,101500,0,0,0,0,50
3123,110120,101600,0,0,0,0,50
3124,110120,101700,0,0,0,0,50
